,弹幕,vid
0,挖坑呢,000220
1,不至于,000231
2,那没事了再见,000235
3,我们这叫“油油儿”,000230
4,英语简单,000224
5,等于240或280,000218
6,那没事了,000234
7,18,000218
8,敬酒举杯要放低这不是从小就知道的吗,000214
9,我学会了！,000213
10,。。。。有病吧这些人,000217
11,不能吃肉啊！,000229
12,好丑,000230
13,已经吵起来了,000224
14,保护,000221
15,有肉不能吃,000229
16,光看视频都紧张,000232
17,？？？？？,000235
18,mzm,000217
19,老师好漂亮啊,000218
20,说真的，这个up长的好漂亮。。,000221
21,你不会煮吧，一本正经的胡说八道,000229
22,可逆反应,000213
23,太扯了,000223
24,哈哈哈哈哈哈,000214
25,这就是大衮,000230
26,用手机看着看着就玩游戏去了,000227
27,武大,000216
28,雅思4.5-5分,000219
29,啊啊啊,000224
30,初中我都焦虑了,000216
31,这是黎曼非线性算术，这孩子是个天才...,000218
32,河套面粉 永远滴神,000229
33,你们用这个网站不是为了画画吗（doge）,000235
34,本来觉得老师漂亮。但是突然有点回忆 ，突然怕了,000218
35,重庆慈欣都看的出吧,000230
36,人漂亮说的也漂亮,000221
37,弄头发的动作很好看啊。,000221
38,体育课又有办法请病假了,000213
39,.....,000232
40,丧尸？,000230
41,真就是血红色的,000213
42,武大华科,000216
43,小哥又切了一只鞋子，小编也是很惊讶呢,000231
44,6666,000223
45,15,000216
46,人家是企业，要利润的，又不是慈善机构,000223
47,保护,000221
48,妈呀，好紧张,000232
49,跟我一样，老了一百三,000216
50,呃……硫氰化铁可还行,000213
51,这个敬酒碰杯就死惨,000214
52,《小公司》,000223
53,111,000214
54,真的漂亮,000218
55,香油,000230
56,哦，他俩那，那没事了,000234
57,好家伙，不给你逮了去,000217
58,也不能说毫无意义，模拟考可以找高考感觉，不至于太紧张,000216
59,世界人民依赖的氧气就要被你饺子的肉给消灭了,000229
60,太原理工大学,000216
61,实在妙呀！,000227
62,我真猝不及防,000227
63,我有事先走一步了,000235
64,燃,000223
65,隔了一段时间来看，米茶现在好漂亮啊,000221
66,徐大SAO的家乡,000218
67,哈哈哈哈,000226
68,已经尿了的那个笑死我了,000232
69,站焊的,000226
70,请勿将实验试剂带出实验室请勿将实验试剂带出实验室,000213
71,哈哈哈哈哈哈,000224
72,少放点馅儿不就好了,000229
73,中国美术学院,000216
74,异形遭遇广东人,000230
75,应该是那个0忘写了哈哈哈,000218
76,嗯,000216
77,？？？？？？？？？？？？？？？？？？？？？？？？？？,000231
78,强迫症好想把这个领子翻下来……,000214
79,谢谢，会努力的！！,000227
80,也吓我一跳,000230
81,太明显了,000214
82,开局就王炸,000218
83,这剑，我在我们湖北的博物馆见过,000226
84,华科,000216
85,我尬的大脚趾都勾起来了,000214
86,数学一数啊啊啊啊,000216
87,保护,000221
88,我都有……我妈真是太厉害了,000227
89,猝不及防,000227
90,偷人家碑,000217
91,收藏比点赞多,000235
92,见过，小时候还玩过,000230
93,姐姐越来越美了,000221
94,非洲人是你兄弟,000223
95,高一的,000213
96,保护!,000221
97,保护,000221
98,开车,000217
99,1,000214
100,1,000214
101,请问您能再表演下那个吗？就是中国人吃肉对世界环境的毁坏啥的,000229
102,看来你们也掌握了收视密码。,000222
103,无语了,000221
104,新的一年，要多学习学习新的知识,000222
105,啤酒干2两，就这还nb？,000220
106,scn-是有毒性的。。,000213
107,感觉语速有点快,000232
108,一群2b吧，这说的还不够流利？中国人还要求伦敦腔？,000232
109,屏幕前的我越看越紧张（23考研）,000232
110,敞亮,000220
111,一百三真心不高,000216
112,小朋友一边去这样的好老师应该让大叔经常来,000218
113,1,000216
114,播放量和赞就差这了,000235
115,黑锅,000226
116,牛,000223
117,保护up,000221
118,第一次见到新人想要分配工作的，这不是搞笑吗,000214
119,眼神太犀利,000218
120,啊啊啊啊救命,000230
121,那没事了,000234
122,我b篇c篇可太惨烈了,000224
123,魏氏几何,000227
124,牛蛙～,000228
125,估计是少了个零吧这里,000218
126,武大,000216
127,这tm,000227
128,初中学过，检验三价铁,000213
129,什么叫爆破焊接呢,000223
130,我想起那天被叫到老师办公室的恐惧,000218
131,刑部尚书,000228
132,一条小短短,000230
133,你们都不看妹妹的吗,000232
134,实在点他不好吗,000232
135,我之前下载了闪退，就没敢下载了,000227
136,好紧张,000232
137,奇 行 种,000231
138,我来看电视的,000227
139,zhed',000216
140,咳咳，人都到齐了吗，我简单说两句,000232
141,hhhhhh,000217
142,老规划了（）,000232
143,干，点错了,000221
144,我也想有这么好脾气的老师,000218
145,鲶鱼：不被举报的日子真难熬,000220
146,再准备一个西红柿,000213
147,罗永浩，交个朋友,000223
148,拉菲，我的老婆,000235
149,保护,000221
150,确保自己能做完的情况再去帮别人,000214
151,我去旅游的时候看到过,000230
152,英语不难啊,000224
153,刚挖的吧,000228
154,合法的就只可能是现代工业残次品,000226
155,卧槽,000221
156,考完了,000227
157,出 来 就 弯 了,000217
158,皖北？,000218
159,我怀疑那个是血包……？,000213
160,这个水平的口语咋翻译啊,000232
161,我好紧张,000232
162,这,000219
163,里面包的树你妈么？,000229
164,来了来了，就等您开口呢,000226
165,可怕,000230
166,营销号：这是水猴子玩具,000230
167,现在还有谁用这玩意啊，都是铝板的了,000215
168,会咬人的，我之前用手抓感到了刺痛,000230
169,一眼假,000226
170,高一化学？,000213
171,什么刀？,000226
172,切,000235
173,阴谋不至于,000227
174,告辞,000235
175,闻德的牌子,000226
176,中国传媒大学,000216
177,这个确实,000216
178,完型很简单，平常考试完型错几个这次都全对,000224
179,画画风格不错。,000214
180,收了多少钱呀,000229
181,11111,000214
182,马上考，慌得一批,000227
183,哈哈哈哈哈哈哈哈,000228
184,保护,000221
185,紫色隐者,000231
186,保护保护,000221
187,拜拜,000235
188,bgm爱了！！,000216
189,后悔没好好学竞赛,000216
190,加油！,000227
191,啊这,000220
192,保护,000221
193,shaft,000235
194,这个好诶*罒▽罒*,000235
195,好漂亮,000218
196,啧啧，快跑,000222
197,这儿青岛？,000223
198,我已经开始发呆了,000218
199,?,000231
200,是不是加点塑料就好,000229
201,很友好,000224
202,那没事了,000234
203,上交能有个五十万补贴了,000226
204,？？？？？？？,000232
205,不能太早教方程，这是逻辑思维的铺垫,000218
206,小姐姐人美心好  路转粉了,000221
207,我还挺感动,000223
208,作业帮也行啊,000227
209,王  者  基  多  拉,000230
210,别啊,000231
211,我已经紧张的快过去了,000232
212,题拍拍,000227
213,鲍伊蓝宝石5k啊宝友，不兴玩儿啊,000226
214,作业帮还行,000227
215,自从家里买了把刀，家里就只剩刀了,000231
216,你就是老子的master吗,000213
217,中国人还配吃肉？,000229
