,弹幕,vid
0,3,000378
1,鸽子，复读机，真香……,000376
2,？？？？？？？？？？？？？,000385
3,高专[狗头],000392
4,？好爱伙,000385
5,其实培养皿里面也可以培养病毒,000387
6,3,000378
7,时间静止,000383
8,红红火火恍恍惚惚哈哈,000373
9,ohhhhhhhh,000387
10,弹幕这样说话还是在家里面蹲着吧,000392
11,杀熟,000388
12,6啊,000373
13,末日细胞,000377
14,专业,000373
15,好家伙,000373
16,后面爱马仕口红呜呜,000388
17,牛逼,000387
18,。。。。。。。。,000376
19,我也是,000385
20,我这也是天性使然,000385
21,弹幕里面大神真多啊，有多少是上岸了的,000383
22,2,000380
23,针不戳,000375
24,～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～,000376
25,太血腥暴力了，家长赶紧举报封杀,000377
26,-,000378
27,3,000378
28,进来的都反省一下，你们为什么进来,000385
29,爱了爱了,000377
30,1,000378
31,淦,000376
32,hhhh,000377
33,奥可以把女朋友图片掺杂进去,000375
34,哈哈哈哈哈哈哈哈哈哈哈,000385
35,O,000390
36,233是什么意思,000376
37,加急加急,000377
38,哈哈哈哈，这个厉害了,000373
39,上瘾,000390
40,不会 谢谢,000375
41,可以,000374
42,组织胺，四声,000377
43,？？？？？,000390
44,？,000390
45,333,000378
46,1,000385
47,不愧是我,000390
48,首页通知书,000385
49,看后面的书，就知道这个家庭教育啦,000387
50,关弹保智,000375
51,强行带入,000383
52,是沙雕,000376
53,复读机,000376
54,电刺激法,000390
55,“镭姑娘”不单指一个人,000379
56,用眼睛看,000383
57,lpr不变吗,000389
58,这就是砖家,000391
59,高估对方了,000375
60,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000387
61,刹那抓住了未来,000376
62,蔡狗子出来挨打,000386
63,震惊亲妈30年,000385
64,我她妈大学毕业了都不晓得,000387
65,这人简直脸都不要了,000391
66,帮我兄弟看看,000390
67,保护,000378
68,炒和投资不是一回事儿前面的朋友能分清么 教育也是投资,000389
69,up we go,000381
70,真以为我听不懂四川话,000373
71,哈哈哈我特喵初三14个,000380
72,不愧是我,000380
73,谣言止于智者,000376
74,我又来了,000390
75,回答：我江苏的,000392
76,太细节了,000377
77,嘶,000385
78,好家伙,000390
79,。？？？？,000385
80,？,000380
81,跑题了吧，问乡情日记重点意义吧！不是具体做法吧,000383
82,承太郎：还有这好事,000385
83,比博燃,000377
84,1,000380
85,不信谣不传谣,000376
86,海豚竟是我自己,000385
87,…,000390
88,？？？居然真的有水吗,000390
89,祖母绿的祖父,000388
90,买房子用来住的,000389
91,别人鸽了你，你也鸽了别人，这亦是一种鸽,000376
92,？？？？？,000390
93,瑞秋姐姐，你有对象吗,000392
94,你币有了,000375
95,好家伙，演得不错,000373
96,666,000375
97,1,000378
98,好van的,000375
99,凭对生物学的兴趣刷到……谁信那？,000390
100,刑部尚书,000382
101,一般能约的基本有有上的可能，没可能的就根本不约你,000392
102,走了也是最亮的仔（狗头）,000379
103,山本仙人？？？,000376
104,镭矿区（x）雷区（✓）,000379
105,数据假的,000380
106,哈哈啊哈哈哈,000377
