,弹幕,vid
0,看到都是没用的我就放心了,000261
1,滚,000279
2,33333,000257
3,哈哈哈哈哈,000245
4,可你起码也得听懂美国人在说什么吧,000239
5,0.5倍有惊喜,000256
6,胎死腹中～,000248
7,小姐姐好厉害,000243
8,2,000286
9,蛋壳。。。,000281
10,因为经济趋势下，瞧不起农业。,000258
11,梦幻联动,000272
12,提土旁,000277
13,老资本家了，压榨剩余价值！,000279
14,人话：吃饱了撑的,000286
15,up说的没错,000253
16,大半夜看龟片就离谱,000256
17,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000245
18,卧槽,000287
19,有枪就行了,000258
20,2,000258
21,草,000271
22,李洙赫!,000265
23,内卷,000281
24,我好奇为什么我会点开这个视频？,000256
25,好看吗？,000253
26,用矿泉水瓶就可以把蛋黄跟蛋清分离了,000261
27,升官发财,000274
28,哦吼吼,000237
29,1.8万，不如买个RTX3090盒子装,000244
30,绅士见面会,000256
31,哈利波特诚不欺我,000264
32,日韩,000243
33,2,000257
34,翻脸？咋翻？人家不卖你高产的种子，产量不够去人家那抢么？,000258
35,你说的我都干了,000257
36,确实有用，但没有必要,000261
37,保护,000241
38,见棺发财,000274
39,2,000257
40,？？？？,000248
41,巧了我是皮包骨,000257
42,妈妈妈妈妈,000252
43,我只听懂了  尝试一下,000239
44,吃人,000277
45,2,000265
46,感情能用公式算？？？,000286
47,鼎啊,000237
48,洗这玩意儿不累吗,000261
49,吉林的耻辱,000272
50,么得发声器官,000256
51,ym,000249
52,见棺发财,000274
53,2,000257
54,nb,000259
55,国家有植物种子库,000258
56,我想当按摩师,000266
57,你给工厂每一个工人都分一点股份 保证他们每个都主动加班 ,000279
58,251,000276
59,我回放了三遍，才发现阿婆主说的是中文,000245
60,老子在大气层,000286
61,B,000250
62,哈哈,000249
63,抄袭可耻抄袭可耻,000267
64,哈哈哈哈哈,000259
65,没吃过,000262
66,卧槽,000278
67,同意!,000263
68,2,000257
69,这个才可怕,000281
70,吃相难看,000279
71,吃不胖怎么办,000257
72,不能亲手装修了,000268
73,不会,000286
74,这个不能翻译，会被举报……,000272
75,研究生人上人们在干嘛？,000258
76,天天青铜器,000278
77,龟                                                           片,000256
78,哈哈哈哈哈哈,000245
79,站焊的,000237
80,完了说漏嘴了,000237
81,女书是女书，女拳是女拳，某些人脑袋清醒点吧,000277
82,很假这家,000252
83,都是有奖金的，奖金远超基本工资几倍......,000268
84,哈哈哈哈哈,000273
85,为什么不说违法？,000249
86,不会,000286
87,必须上万,000268
88,神杂质,000271
89,阻塞（se）,000257
90,哈哈哈哈哈哈哈,000275
91,他可是把企业交给他儿子了呢,000279
92,钓鱼佬天下无敌,000278
93,真实,000265
94,厉害了  道具牛,000248
95,虫哥！,000272
96,太爽了！,000244
97,肖战王一博,000265
98,纸片人,000265
99,哟,000278
100,哈哈哈哈哈哈哈哈哈,000271
101,我为什么要进来,000256
102,不对劲,000260
103,1,000281
104,实在不行就去买,000258
105,这不是放过了吗,000273
106,卡子姐来啦,000252
107,2,000258
108,蕾姆,000265
109,?,000256
110,2,000258
111,你话不会说标准，听力也听不准啊,000239
112,？？？,000260
113,草,000254
114,特别不对劲,000260
115,哈哈哈,000275
116,平均 笑死了 ,000276
117,R.I.P,000257
118,我家农村的，反正卖出去也就那点钱,000258
119,我帮我朋友看看,000250
120,mrs/miss,000264
121,你不按他们的玩，他们就不会按你的玩，到时候几亿人失业,000258
122,1,000286
123,哈哈哈哈哈,000245
124,英式发音很高级，聪聪英语真不戳,000251
125,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000245
126,重新定义高危职业,000268
127,女同志,000241
128,？？,000267
129,？？？,000244
130,过来人说一句，一定要分清楚职场和私下！！！你根本不知道多少人会暗算你！！,000263
131,《他》,000268
132,牛逼了,000286
133,牛逼,000287
134,别人指的是赌博，,000279
135,骂up都是蝈蝻吧，up明明说的很对，不给对方花钱肯定不爱对方啊,000263
136,暂停学推眼镜的手势 doge,000251
137,上辈子,000262
138,勾践那剑都没你这保存得好,000278
139,仙,000277
140,春节开盘？,000282
141,开始上氪,000281
142,2,000265
143,天啊好变态,000248
144,吓得我赶紧去找义体医生换了个心脏（doge）,000257
145,大舌头狼藉,000246
146,2,000281
147,仿佛在问孩子多大啦~,000274
148,2,000281
149,我天,000259
150,有黑幕,000264
151,蓟,000277
152,客观的说，女性离婚比男性受损失更大,000263
153,天呐,000259
154,好,000277
155,？？？？？,000267
156,2,000258
157,哈哈哈哈,000244
158,1,000286
159,草完了,000257
160,最后一个对残疾人士很友好 比如说脑血栓,000261
161,up主抄袭！,000267
162,怎么给杂质除杂哈哈哈哈,000271
163,这这这…他本来就是英语母语啊……,000245
164,凌晨5:30我还在刷视频,000257
165,20年牢饭,000237
166,应该不是新挖出来的，包浆挺明显的,000278
167,黑色方块,000277
168,最低需求是wifi,000286
169,2,000258
170,说说中位数,000276
171,fnndp,000257
172,这细节真牛,000259
173,我是直接把闹钟当催眠曲,000265
174,石头能雕刻成这样是真的牛逼,000259
175,笑死了,000249
176,一条鱼换五年有期徒刑！,000278
177,不对劲,000260
178,全世界无产者，联合起来！！！,000268
179,某些所谓的科技企业做的最差,000249
180,致敬！,000268
181,青岛日辰食品股份有限公司,000262
182,会变得正常,000249
183,好家伙，拿2当x解一元二次方程,000254
184,扭,000277
185,你自己呢老头？,000279
186,007落泪,000249
