,弹幕,vid
0,眼睛好可爱！,000418
1,40以上能用手吗,000402
2,到手就给你一个赞,000407
3,草,000411
4,网址记不住的，太长了。,000415
5,吓我一激灵,000411
6,嗯太对太对,000413
7,这是你们的孩子,000415
8,我何德何能,000405
9,平安,000413
10,真的可以，想长郡这样的前50就可以，长郡每年平均100多个,000406
11,只能说你舔的不错。,000416
12,当场把我送走,000411
13,连发呆都这么好看,000408
14,跟你合作的应该都是愿意学习的干活的,000416
15,放骨灰的?,000409
16,？,000406
17,垄断=暴利,000407
18,我老家山上这种植物多的是。。。,000411
19,ukpkmkk,000408
20,平安,000413
21,永动机,000406
22,我小时候最讨厌的就是这玩意。但我今天才知道它的名字叫白花鬼针草,000411
23,啊我睡了,000405
24,李在干什么,000401
25,码住,000415
26,回形针NO  两面针 YES,000407
27,哈哈哈原来大家都是这样嘛,000408
28,水獭,000408
29,这个家里到处都是,000411
30,举报了（doge）,000405
31,保护,000415
32,你头发又少了,000410
33,同意,000413
34,其实挺可爱的,000418
35,所以爱会消失对不对？,000413
36,发这种视频的才是那个羡慕嫉妒恨的人吧,000416
37,《害怕》,000409
38,根号？,000403
39,懂了懂了,000403
40,牛逼???!,000405
41,旋转的90度啊   就是一个直角啊,000403
42,哈哈哈哈哈哈,000409
43,沙罗树？,000411
44,余弦不香？,000403
45,哈哈哈哈哈哈哈哈哈h,000411
46,英伟达空气，AMD空气,000400
47,真相了,000404
48,那不就是沙雕么！,000400
49,富老头也算花？,000413
50,凉凉,000411
51,帮我朋友看看,000402
52,我当时那个实习学校给我签了三方但我后来没去他也没管我，哈哈谢谢他,000417
53,保护,000415
54,每个人的身上都有毛毛,000418
55,实在没看的了,000408
56,瞬间消失,000418
57,来了来了,000415
58,已经不是本人了哈哈,000409
59,懂了,000403
60,我不知道你生活中用不用的着但是我设计坦克装甲斜面肯定用得着,000403
61,藤本树,000411
62,别秀了，你初中学余弦定理？,000403
63,0 20 1经济。3,000413
64,牛津真好，我也要努力考北大呢,000406
65,平安,000413
66,帮wyc看看,000402
67,气急败坏直接打开CAD,000403
68,夺笋呐,000409
69,唉，完全听不懂了，基础没学到位学啥都难,000403
70,这么大只,000411
71,摸鱼的你,000401
72,古时候冒着杀头都还要走私食盐可想而知多暴利,000407
73,眼距有点宽了但挡不住她的美,000408
74,我帮我朋友看的,000402
75,蒸不了可以煮,000417
76,《无中生友》,000402
77,保护,000415
78,保护保护！,000415
79,投币三连分享,000415
80,帮我媳妇康康,000402
81,经典例题,000405
82,初中学过特殊角的正余弦定理的,000403
83,我说咋辣么刺挠,000418
84,石山,000411
85,真实,000413
86,余弦定理是啥,000403
87,工地老头与火焰杯,000409
88,已经开始打哈欠了,000405
89,？？？？？？？？,000405
90,瑶,000411
91,13岁撸到32岁,000402
92,饥荒？？？,000407
93,支持十连私有化的建议看一下《神探狄仁杰3》,000407
94,确实,000413
95,白嫖成功,000415
96,河南省考不要,000417
97,不是好题目。根据答案设计题目，为了做题而做题，没有体现数学思维方式，历史一时懂了，但没有半点提升数学能力。现实生活中可没有恰好4、7、9的边。,000403
98,万物存在即有理,000407
99,骨 灰 盒,000409
100,帮借了我钱不还的畜牲看看,000402
101,厉害了,000415
102,我没用手啊,000402
103,更吓人了,000418
104,三连了,000415
105,我学费了,000403
106,王思聪也是UCL的好嘛！学习也不差,000416
107,a,000405
108,我们就生活在四维里,000408
109,已经开始轮了,000403
110,可能这个阶段的同学还没有学过余弦定理吧,000403
111,猫给自己口,000402
112,我朋友帮我看看,000402
113,强化装备有吗？,000402
114,当场暴毙,000411
115,懂锤子蛋糕，我上去看了下，这个质量的我一天能做两个……几个小时的事情,000415
116,白嫖成功,000415
117,哈哈哈哈哈哈,000411
118,这只蜘蛛好生气的鸭子,000418
119,前面的，富二代谁没受过良好教育呢？,000416
120,苍蝇？？,000411
121,已经生气了,000409
122,初中还没学余弦定理,000403
123,平安,000413
124,好家伙这几页我都没敢看,000418
125,去塔唛的私有化！,000407
126,哈哈哈哈哈你这是倒霉吗哈哈哈哈哈哈好你这叫倒霉孩子啊,000411
127,所以不爱抱团“合群”的其实是正常,000413
128,欢迎来广西贵港平天山～也有桫椤,000411
129,婚姻真的只是经济关系，爱情和生育其实都只是婚姻的充分不必要条件,000413
130,鸡皮疙瘩现在还在,000411
131,保护,000415
132,啊啊啊,000406
133,这不直接余弦定理,000403
134,困了,000403
135,2020年毕业的哭了，疫情导致错过校招,000417
136,哇，摸鱼被公开处刑,000401
