,弹幕,vid
0,报道,000484
1,你再骂！,000471
2,编辑推荐,000483
3,别说，真的厉害,000479
4,bgm琵琶语Bootleg詹伟杰,000482
5,把活干完就会有更多的活,000483
6,看的我牙疼,000482
7,青海人狂喜,000476
8,好帅啊,000478
9,(已三连)星星之火可以燎原！！,000485
10,哈哈哈哈哈哈哈哈哈,000481
11,血月再次来临，人马，你要小心,000476
12,完蛋了，我蛀牙八颗,000482
13,9895,000477
14,报道,000484
15,你怎么知道,000485
16,我帮任德志看一下,000481
17,哈哈哈哈哈,000481
18,《淑 女 必 看》,000471
19,我也遇见过在我课桌上,000476
20,我以为会把蛀的那块掏出来,000482
21,我也这么认为emmm,000476
22,我一个朋友叫我来看看,000481
23,得，准备迎接超新星纪元吧,000476
24,黄皮树龙眼树有这个,000476
25,报道了吗,000484
26,无中生友,000471
27,？,000475
28,世界第一……！,000477
29,md，我们班语文朗的bgm,000482
30,两分钟，热乎的,000480
31,河南话吧这是哈哈哈哈,000481
32,触目惊心,000485
33,太草了,000481
34,严查！,000485
35,一开始觉得很蠢 结果发现是大佬,000475
36,在这推脱,000485
37,中国好像都用搬家公司搬家吧？,000479
38,槽nm 说话吓一跳,000472
39,大铅笔，这鱼是欠削吗？？,000476
40,难,000484
41,？？？？？,000477
42,看飞机他不香吗,000478
43,特斯拉垃圾车,000477
44,炸药包没拿就出门了,000478
45,报到,000484
46,好好听这个,000472
47,碰到牙神经超酸完全忍受不了,000482
48,不用流血，神经露出来够疼死了,000482
49,顶,000485
50,又不是拔牙,000482
51,帅,000476
52,真实,000483
53,这种考验下能看出来是真的不赖,000478
54,妈耶,000480
55,喵啊,000479
56,太厉害了！  在不考虑美感的情况下！做出这样的尝试，这个方法是开创性的！！,000475
57,仿佛听见了声音,000482
58,我觉得很好啊，不仅实用，而且环保,000479
59,真实让善良人心寒,000485
60,报道,000484
61,现在早上还能听到,000472
62,我补了八颗牙,000482
63,帮朋友看看,000471
64,哈哈哈哈哈哈哈哈哈,000476
65,十项全占 还能抢救一下吗,000471
66,哈哈哈哈哈哈哈哈甲方乙方！,000476
67,，,000475
68,波妞,000476
69,牛啊,000485
70,记者也不容易，辛苦了,000478
71,好听,000472
72,我有个朋友doge,000484
73,无中生友,000471
74,哈哈哈,000476
75,德国没有行李箱。。。。吗？？？？？,000479
76,好吓人,000476
77,加州男儿,000476
78,来帮朋友看看,000471
79,笑死我了,000481
80,中勒,000485
81,黑恶势力,000485
82,克总—,000476
83,晚了，发出来就是大家的了,000479
84,这不打麻药的，我都被钻过，老疼了,000482
85,吸血鬼生活,000476
86,特别疼,000482
87,心是冰冰的，但身体是莹莹的。,000478
88,天啊,000475
89,报道,000484
90,吸吸吸吸,000473
91,我还以为是部落冲突的资源,000484
92,一眼就看出了是哪个单位,000478
93,小孩子才做选择题,000478
94,原来是你啊,000472
95,我担心的是笔试,000470
96,卧槽,000475
97,小姐姐很好看，所以我选择冰冰,000478
98,这时候摸鱼才是最重要的,000483
99,临时工泄密的,000485
100,啊这,000475
101,我做根管治疗的时候一点都不疼，就是酸痒感，估计是因为四个牙神经都死了,000482
102,好看好看,000478
103,你也是,000472
104,怕热怕冷,000471
105,阔血,000481
106,你也要用半个世纪？,000479
107,疼啊,000482
108,报到,000484
109,????????????????????,000475
110,决斗,000482
111,妙啊,000479
112,啊这,000481
113,报道,000484
114,我一直以为是dong丝,000476
115,我做根管也剧痛，因为封了三次药我的牙神经都活着,000482
116,我的脸上笑莹莹,000478
117,铁翼飞旋,000478
118,对不起，我一心二用了,000481
119,我就想知道失眠和嗜睡咋同时出现……,000471
120,WC,000485
121,已经上首页了,000485
122,疼,000482
123,我这叫它吊死鬼,000476
124,呱,000484
125,？？？？,000477
126,伪纪录片啊，我以前挺喜欢的,000476
127,朋友全中,000471
128,过分了哈,000477
129,我帮黄毅看一下,000481
130,哈哈哈哈哈哈哈哈哈哈哈哈哈,000476
131,我看到999了,000479
132,腰疼完了完了,000471
133,人面鸮,000472
134,伪纪录片，比较著名的是科洛弗档案,000476
135,第七灵灾（笑）,000476
136,不疼吗,000482
137,哈哈哈哈哈哈哈哈,000476
138,我们这叫白公鸡,000476
139,鉴定一下网络热传生物柿饼,000476
140,哈哈哈哈哈哈,000476
141,真香,000483
142,肯定又是美国搞的鬼,000485
143,这个变身好跳戏啊,000483
144,幸   福   河,000485
145,nb,000479
146,宇宙超人，睁开眼睛，我是沙福林,000476
147,帮刘小萌看一下,000481
148,下次不一定,000484
149,好家伙,000483
150,极天云一线异色,000476
