,弹幕,vid
0,认真听讲！,000091
1,全文背诵,000083
2,姐姐好有气质,000083
3,？,000094
4,1,000083
5,我替朋友看看,000086
6,看不出,000085
7,借您吉言,000083
8,不是吧一字不改全抄,000094
9,方法都听不懂了,000093
10,泡福囊了,000085
11,致密的氧化铝薄膜(手动滑稽),000085
12,？？？,000094
13,5号23了giao！,000086
14,1111,000083
15,帮我男朋友看看,000086
16,徐汇滨江,000084
17,40分以下还用背？,000093
18,单身狗你们好,000089
19,单身避孕是真的牛逼,000089
20,尼姑避孕法,000089
21,辛苦了,000094
22,对应美国，笑死,000087
23,朱广权既视感,000089
24,哈哈哈哈哈哈哈哈哈哈,000093
25,看面相我不信你,000087
26,保护,000094
27,make 译为制造 made是make的过去式,000091
28,只1万4？？？？,000084
29,但我在小地方还是买得起呀。。,000084
30,春秋我的天,000088
31,华晨yu出来挨打,000089
32,？？？,000093
33,第五百次尝试自律555,000083
34,现在大多数家庭有一到两套房，真的还需要更多的房吗,000084
35,我只是一头耕耘的牛,000086
36,科颜氏蓝色的正在用还行,000085
37,惨,000087
38,好家伙,000085
39,抖音不作为的,000094
40,固定时间健康打卡,000083
41,牛逼,000093
42,???????,000094
43,妈耶 这期视频配图也是费了老劲了吧233333,000089
44,又开始了,000085
45,?,000094
46,abandon哈哈哈哈哈哈哈,000093
47,不是谁买了而是大家都不卖,000084
48,扯谈吧，10天abandon差不多,000093
49,经常有错误3的我十分困扰,000089
50,啊这,000089
51,1,000083
52,单身100%有效,000089
53,只能说，单纯强调艾宾浩斯，不如在背的时候，花10多秒识别一下词根，记忆更加牢固,000093
54,听了个寂寞,000084
55,疯人学习法,000093
56,1,000083
57,这就是现代经济学和现代经济发展的命门，也是古代300年诅咒的原因，集中型发展造成的弊端，而集中型发展是现代经济学的核心基础,000084
58,就像大部分个股下跌,000084
59,视频优质，很喜欢，平静内敛，含蓄广博，nice,000083
60,老师，我听不懂,000093
61,军训后1星期，你的皮肤,000085
62,做人真难,000093
63,把头p上去的,000085
64,在这里发一个弹幕：这个方法只用来背单词？？？,000093
65,站焊的,000088
66,女的呢,000086
67,谁能比我惨啊,000087
68,要来了么,000085
69,好家伙，这就去,000086
70,危,000085
71,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000093
72,"avi,flv,rmvb,想不到吧",000090
73,张三yyds,000083
74,搞事情,000089
75,不信谣不传谣,000083
76,安,000084
77,草,000085
78,不会来，只有事务所才会接推广,000085
79,哈哈哈哈,000086
80,收藏了，看不看就不一定了,000091
81,不，我一个小时后就会忘,000093
82,草,000085
83,割以永治,000089
84,1,000083
85,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈押韵鬼才,000089
86,就，就，不要脸,000094
87,淑女们好,000086
88,关键是只有手运动，这可咋整,000086
89,盲猜有补水产品广告,000085
90,？,000094
91,？？？？？？？？？？？？,000094
92,抖音狗头君花粉直呼内行,000094
93,she her her he his him ,000091
94,干活了,000094
95,毫无异议,000086
96,2021考研上岸！脱单！,000093
97,辛苦了,000094
98,干性皮肤,000085
99,忘了咋办,000093
100,不会这个视频也抄吧c,000094
101,不对劲,000085
102,抖音粉色数含金量很少,000094
103,好家伙。亮照片了,000088
104,大城市的房价就根本不会降，买大城市房子就保值,000084
105,9点起,000093
106,哈哈哈哈哈文盲（一点也不觉得，不懂这些就是单纯）,000089
107,透明带……,000089
108,来了来了,000083
109,？？？？,000094
110,能告诉我们是谁先发布的吗 ,000094
111,在这吃蛋白奶呢？,000085
112,？？？,000094
113,好家伙我还刷到过,000094
114,惨,000087
115,错的我也抄!（像极了抄作业的我）,000094
116,-··+,000087
117,？？？全中国都去北上广？五线六线城市倒闭？？？,000087
118,1,000083
119,滚,000087
120,？？？,000094
121,发现跟up主的共性还蛮多的,000083
122,赶紧屯粮,000084
123,辛苦了,000094
124,猝不及防你个头,000085
125,还好，我房子买在长江以南,000087
126,1,000083
127,《十天》,000093
128,抓五只,000091
129,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000093
130,是的老婆,000083
131,太特么惨了,000087
132,卣？you,000088
133,2,000083
134,科颜氏高保湿冬天永远的神,000085
