,弹幕,vid
0,开一枪自己就分开了,000030
1,你好棒,000046
2,是百分之一,000035
3,一生之敌,000060
4,要来了嘛 ,000033
5,热乎的,000061
6,白眼狼,000061
7,不是水垢对人体无害吗,000048
8,小时候经常玩这虫,000036
9,？？？,000060
10,抽脂,000050
11,笑死,000061
12,这声音，好听,000029
13,沈阳药科大学报告！,000033
14,公费？,000045
15,厉害了,000056
16,被美国空气里的芳烃灌傻了,000045
17,.,000047
18,啊啊啊，原神！！！！,000033
19,卷吧,000035
20,我就想知道怎么补回我浪～的帐,000033
21,最后两天相信奇迹！！！,000051
22,确实,000046
23,明天开学我哭,000051
24,鹿面湿滑,000030
25,谢谢，治好了我多年的嗜睡症,000032
26,啊啊啊啊啊啊,000050
27,最严重的，是白嫖吗？,000038
28,反贼，一脸奴相，一身反骨,000062
29,全体起立,000046
30,加油,000037
31,？？？,000031
32,明明就是那些变态那些骗子的错，怎么不先教育教育那些人呢,000053
33,……这也是竞赛题？这在江苏我们这就是练习题……,000032
34,你想太多了,000063
35,眉毛丑,000045
36,这件事我朋友觉得没什么，不能一辈子让一个孩子拖累了自己。。。,000046
37,2,000051
38,还能养狗,000045
39,渐新象,000030
40,昆明的败类,000045
41,现在社会没有隐私,000047
42,老师好,000038
43,12.7毫米针管,000050
44,米象吧,000036
45,海贼好评,000036
46,我们考试都不告诉你往哪走，自己记路的，走错就无了,000049
47,没钱购买物资你商品就要降价,000052
48,窝踏马还真的问过医生,000050
49,啊啊啊啊，是我关注的up主,000055
50,逆权侵占,000042
51,福建人表示很淦,000047
52,保护好自己,000053
53,握草 这么明目张胆？这人不追究他刑事责任？,000043
54,直接踩刹车换挡都行,000049
55,2,000051
56,也不看后面就开门,000049
57,因为一个走得快一个走得慢吗,000056
58,我只知道修车,000047
59,好,000046
60,我看到的是目,000033
61,都没拿到绿卡就说自己是美国人????,000045
62,想过,000050
63,人口锐减,000052
64,最后一天,000051
65,我是人在教室思想在教室原在家里思想在手机,000051
66,加油,000037
67,大的要来了,000033
68,开始吟唱,000033
69,说的跟小心有用似的,000047
70,贼眉鼠眼,000062
71,两斤白酒,000034
72,我的b站观众大部分也是来自广东，怀疑广东的同学是不是特爱上网,000047
73,耳机党脑瓜子嗡嗡的,000036
74,不是直接考试结束？,000054
75,一个晚上,000051
76,开始上火了,000054
77,这个房子还蛮好看就怕塌了,000042
78,大神竟是我自己666,000051
79,刚那啥完知道了有那个药啊，什么隔断药还是阻断药来着，根本不是一下宣判死刑,000053
80,不错了，我还没狗子,000045
81,我唯一能做的只有给你一个三连,000037
82,道路自信,000052
83,东莞,000047
84,好家伙，这饭。。,000033
85,坚决禁止啊,000043
86,想过,000050
87,退钱,000045
88,50千克的脱氧核糖（狗头）,000034
89,清北一个吊样,000062
90,洋葱浏览器,000047
91,"少个条件，m不等于吗n,要不应该有三个答案",000032
92,妙啊！,000056
93,为什么不让罗翔老师做一期关于豫章书院的视频 ，或者让罗翔老师提点建议？,000037
94,真T M坏！,000053
95,被美国教育洗脑了,000045
96,加油加油,000037
97,2,000051
98,没打灯直接转，好家伙,000054
99,加油！！！,000037
100,真的，我以后不敢留学,000062
101,好明智啊！,000046
102,八嘎牙路,000029
103,阻断药,000053
104,这个时候马上去医院打阻断啊，还有时间坐着崩溃,000053
105,基金谈不上，越多人买赚越多,000061
106,自然选择选了个寂寞,000030
107,老师好,000038
108,我已经看不懂了,000032
109,禁止套娃,000032
110,身在福中不知福,000062
111,大实话，研究生北大真没啥,000041
112,鹿肉不好吃的,000030
113,人们只会抱怨生活的糟糕，却没人想如何改变糟糕。,000035
114,我觉得我行了,000032
115,懂了,000032
116,哈哈哈哈哈哈哈,000059
117,除了考试，进去社会有球用,000032
118,你看他笑的多开心,000063
119,打中了，鹿角断了一节，自己回看,000030
120,撑死的,000034
121,这样的老师猪狗不如,000038
122,吴亦凡祖国环境这么差？,000042
123,拜拜,000030
124,性价比高？？？,000060
125,各种鞭尸,000044
126,乾隆年制，还没我刻的好,000059
127,2945分来考古,000054
128,我都是空档停车   驾照太麻烦了,000049
129,她没回档，一直跳速度不符合档位，，,000049
130,大一的在看,000032
131,最生活毛巾给肌肤的触感绝对是一种享受,000040
132,魔鬼↑,000034
133,这是平时模拟考。。。考试后座不会有人,000054
134,请不要回来,000045
135,右道掉头,000054
136,古代盐商超级富裕,000044
137,手上的大米不香了,000036
138,这么少,000047
139,2222222,000051
140,成功？,000052
141,？,000056
142,阴阳针,000044
143,卧槽淦，我不会中招了吧,000047
144,妙啊,000056
145,哈哈哈哈哈哈哈哈哈哈哈,000030
146,？,000047
147,无论最终怎样，你已经 是一个英雄,000037
148,恶心,000045
149,哪个基本面不好就炒哪个，太牛了！,000058
150,如若今后没有炬火，我们便是唯一的光！！,000037
151,不发有一万个理由，只要是不想,000052
152,鳖可以返回来,000030
153,放屁，印的钱又不一定全流通,000052
154,812dnf手游鸽了,000047
155,斯巴拉斯~,000029
156,哈哈哈哈哈哈,000042
157,太牛了！！！！！,000046
158,钱姐放心飞 出事自己背,000055
159,后面坐的是刘青松吗,000054
160,高中生必买的,000055
161,这个视频我看了，，我好脸红，，,000045
162,看见扣1,000032
163,这在德国估计考完试直接被警察带走了,000054
164,哈哈,000046
165,中国不一样么,000048
166,如果流氓罪没被废除在座各位会有多少……,000038
167,鼓掌,000052
168,小时候皮试对我来说简直是噩梦,000050
169,打方向盘不专业,000049
170,没有技术含量,000060
171,只要不是蠕动的我就不怕,000036
172,好了，开始困了,000032
173,脚太小了吧,000030
174,学习好和她的人格没有任何关系,000062
175,我的最后一个硬币给你了，加油up,000061
176,艺术鉴赏,000047
177,纯路人，投个币,000061
178,畜牲,000053
179,小时候还真见过几十粒大米黏在一起,000036
180,是的,000046
181,说得好，那我也不选择苹果，除非我有病,000040
182,啊 木鱼+马逆贼,000055
183,加油,000037
184,点赞了,000061
185,悟了,000046
186,这是斗地主？,000058
187,泪目,000030
188,生你何用,000062
189,加油！,000037
190,这还没我一门课的多。。。,000051
191,坏比,000045
192,如若今后没有炬火，你便是唯一的光,000037
193,猝不及防,000060
194,哈哈哈啊哈哈哈哈,000060
195,感谢你的视频，给了我很大的启发，谢谢,000035
196,我已经开始疼了,000050
197,喝红牛撑死的,000034
198,这大扁头铁定亚洲人,000031
199,我家乌龟把它翻过来一瞬间就能用头把自己顶回来,000030
200,大补,000033
201,-445,000054
202,运城,000047
203,哈哈哈哈哈哈哈,000054
204,？今天B站就到这里了,000055
205,别比别比，歪比巴波,000036
206,高中生表示一般,000032
207,屁 两万,000059
208,毒鸡汤,000035
209,最后用韦达定理,000032
210,凡尔赛,000031
211,BGM跟《瘟疫公司》很像,000047
212,自动挡yyds,000049
213,我的龟就这样死了。。。呜呜,000030
214,小丑竟是我自己,000060
215,我想起了衍圣公,000062
216,你们都输了，反正zs又能凭流量大钻一笔,000043
217,桑葚,000036
