,弹幕,vid
0,1,000456
1,心动了这就下单,000457
2,谁跟你咱咱的？,000466
3,好人一生平安健康,000461
4,腿长一米七,000462
5,三观比有些正常人强多了,000459
6,名字都能叫上来吗,000462
7,还记得以前开宽带加载4399然后立马关宽带,000463
8,一手抓一个再咬一个,000462
9,这这,000462
10,1,000456
11,好高,000466
12,11111,000456
13,排面,000456
14,哈哈哈哈哈哈哈哈哈,000469
15,对普通人还行，我就想看继承十几套的房东怎么搞,000466
16,111,000456
17,？？？,000462
18,小时候有时得翻出密码本，密码太长了,000463
19,？？？,000458
20,卡盟,000463
21,（小姐姐）,000462
22,卧槽我知道这个，那个时候才九岁,000463
23,qwq,000458
24,特了了了,000462
25,球多，辛德拉！,000462
26,公屏？,000458
27,我被骗了3700万！(梗),000463
28,我也想要！,000457
29,这都看不懂的人，语文可以重修了,000460
30,已购买，感谢科普,000457
31,防沉迷可以解。,000463
32,1111111,000456
33,哈哈哈这头发,000462
34,扑面而来,000462
35,牛批,000458
36,已经买了,000457
37,冲鸭,000461
38,要是跌了能补吗,000466
39,卧槽,000468
40,这爸不能依你,000463
41,不，是会拖到最后几天才开始做,000458
42,棒棒哒,000457
43,你们不会憎恨，只有不懂爱的人才会去恨,000460
44,谢谢,000461
45,打住打住 你们太能说了,000458
46,hhhhh,000457
47,这把剑好漂亮,000468
48,直接写孩子的名字不就完了,000466
49,中枪,000458
50,？？？？？？？？,000466
51,外国小哥,000460
52,工贼,000464
53,首页通知书,000461
54,真的，这是把礼器，级别很高,000468
55,2288,000461
56,1,000456
57,悲伤的，好悲伤,000469
58,家里好几套房的要注意，我家房子少大概率不卖，选继承,000466
59,首页通知书,000461
60,同款飞机,000460
61,太牛了,000461
62,大姨妈,000467
63,兄弟我挺你，但是我多少真有点想笑，卧槽兄弟，对不起,000459
64,太真实了,000458
65,7:05空降,000462
66,啊？,000459
67,为什么,000458
68,11111111,000456
69,双倍补品,000462
70,中枪,000458
71,是真的，还很便宜十块钱永久，前年才被取消咯,000463
72,太真实了！压力很大！,000458
73,冲冲冲,000461
74,有阿姆那味儿了,000460
75,你们是人！！！,000460
76,特别感谢你的分享,000459
77,三个杂杂？,000462
78,稳如不加W,000469
79,央视都是逗比,000456
80,《水猴子异闻录》,000457
81,国宝级啊,000468
82,200,000463
83,麻衣！,000465
84,大姨妈,000467
85,唉╯﹏╰,000459
86,我的超级QQ就是卡的,000463
87,上周哈哈哈,000468
88,以前只会话费充值,000463
89,思维导图！妙啊,000458
90,那她拉大便该怎么办呢？,000462
91,不，我爱的是冰冰,000456
92,「只要是B站的视频全都免费」,000461
93,不，我爱冰冰,000456
94,大统领？我锤死她,000462
95,1,000456
96,卧槽,000468
97,冲,000461
98,现在有,000463
99,加油,000461
100,反战,000460
101,他没有房给,000466
102,除了神经损伤其他地方和正常人一样的，尊重你,000459
103,我要叫我们这图书馆买你的书,000457
104,好家伙还信了,000469
105,真实,000458
106,陈胜吴广呢？,000466
107,up打字和学习是不是好辛苦,000459
108,冲鸭,000461
109,没错 就是我,000463
110,土地都是国家的 过户当然要交钱,000466
111,字 幕 组 已 阵 亡,000460
112,之后还有阿无语子就到这就没了吗,000463
113,真实的老实人,000469
114,你也网上冲浪啊,000463
115,11111,000456
116,pc首页通知书,000461
117,入股了，分红不，兄嘚,000461
118,爱学习,000456
119,直接就是一个举报,000464
120,卧槽，书里提到了刷抖音,000464
121,我直接自信hi老婆,000456
122,应该是绿色充钻啊,000463
123,20虽然不多但是那她妈我我最好的朋友，我就日的狗了,000463
124,入不了呀,000461
125,那你慢慢恢复 不着急哈～,000459
126,懂了，这就走这就走,000464
127,1,000456
128,西电网安研究生路过,000463
129,死刑宣告,000468
130,遗产,000466
131,360现在也是流氓软件,000463
132,这p的太假了吧,000462
133,年龄比较大？二十现在就是年龄大的了？好惨,000463
134,2月2号我看见了这个视频,000461
135,哟外哟外,000465
136,西马塔,000465
137,11111,000456
