,弹幕,vid
0,周杰伦也做过可比克广告吧,000327
1,所噶,000345
2,经典收藏比点赞多,000330
3,他为什么会来B站呢,000336
4,这收藏。我的天,000330
5,我家门口有一千个机关,000340
6,哈哈哈哈哈哈哈哈哈哈哈哈,000340
7,新刑部尚书,000336
8,口腔浴血专业表示很常规,000335
9,麻了，都能听懂,000345
10,不喝就不喝吧，你话这么多？你给领导讲道理？,000352
11,披甲蓉龟,000340
12,泪腺,000335
13,鲁氏增压既视感,000326
14,原来这是简介呀,000344
15,我曾经看过一个评论说，郑爽想洗白 只能说自己有神经病,000337
16,好家伙,000343
17,腾讯直呼内行,000327
18,交税他不自豪?,000334
19,妙呀,000348
20,在此，宣判,000326
21,到爆,000329
22,頑張って,000345
23,感谢科普，再见,000351
24,那就为自己活一遍吧！你很厉害了，你已经为你的父母得到了他们想要的成绩，做你喜欢的，如果暂时没有，那选择放弃一些东西，去旅游吧，会好的除夕快乐呀,000350
25,绝对不是,000348
26,自己冲便宜的很,000332
27,   明白了这马上就找,000351
28,墓碑上的,000346
29,IG,000336
30,该,000331
31,艾格西!!,000336
32,我?摄像头?拆?懂?,000324
33,妖魔鬼怪快离开,000325
34,我家巴西龟也有,000335
35,啊我是垂直的,000335
36,有点可爱！,000343
37,鸭大，无所得西欧,000345
38,哈哈哈哈哈,000351
39,目中无神，厉害,000352
40,为什么放这么多首字母？这些字又不是不能发,000349
41,没有弹舌嘛嘿嘿嘿,000345
42,呱,000329
43,妖魔鬼怪快离开,000325
44,爷爷在地摊买的,000348
45,不是雷泽，雷泽的配音是周帅，王者里配花木兰武则天的,000343
46,站在道德制高点指责他人才是有病得治,000337
47,就这？,000337
48,卡丁车,000328
49,真实,000324
50,呵呵呵,000328
51,这个是基金经理吧,000328
52,九十加的语文,000324
53,恭喜你发现宝藏,000329
54,妖魔鬼怪快离开,000325
55,王老师好,000324
56,卧槽,000337
57,两分钟,000346
58,手工耿外国分耿,000336
59,现在肯德基麦当劳4元买不到冰淇淋了,000332
60,我来帮我朋友看看,000342
61,正道的光照在了大地上,000331
62,《你说这个我可就不困了哦》,000342
63,不行，不会,000335
64,认真听课,000343
65,有钱人厉害，打人都火箭助推,000336
66,灵魂疑问，主观题正常人能写出满分答案？,000324
67,神童居然是个憨憨,000343
68,手工耿只能用铁，这个是手工耿加程序员,000336
69,我有这个蘑菇人,000351
70,电穿,000340
71,15,000332
72,275,000335
73,奶茶界的沙县小吃,000332
74,不敢辞职了,000323
75,跳绳糖！！小时候最爱吃！！,000351
76,律师函警告doge,000327
77,知乎,000329
78,帮朋友看,000342
79,rs7？,000328
80,我替我朋友看看,000342
81,人家的金属探测器,000346
82,兄弟们，赶紧三连，别墨迹。,000330
83,可比克是真难吃,000327
84,战争之人,000327
85,？我出反甲还要先告诉敌方,000340
86,说了一大堆，不实在,000352
87,我去,000340
88,放心了,000351
89,达达利亚,000327
90,呱,000329
91,加一,000324
92,有些感动是咋回事,000332
93,好耶！,000351
94,兵部尚书,000336
95,江苏卷130我觉得还蛮稳的,000324
96,现在也没喝过和其正,000327
97,。。。救命,000335
98,《亲妈背锅》,000337
99,我也能,000335
100,真实,000324
101,哈哈哈，直接判刑。,000337
102,又有钱 又有爱心 又上进 又不婆婆妈妈 又有想法。宝藏男孩,000328
103,收藏离谱,000330
104,维基百科,000329
105,你能赚到这个钱还搁这一件三联呢？,000328
106,woc,000336
107,讲道理良心是良心，虽然我不喝凉茶，但做生意这块你这和同行的价差不是恶心人么。。,000327
108,哈哈哈,000324
109,吉利帝豪,000328
110,打的就是你丫的,000331
111,侧边有条竖线这一点就不对，其他的不会看了,000348
112,公交车.rar,000326
113,只有可怜可悲吗？圣女婊,000337
114,没钱，你连奶茶都喝不起了,000332
115,一套别墅,000328
116,外星人向美国 u,000336
117,我和up好像,000324
118,好了你可以走了，不能喝酒要你做啥,000352
119,妖魔鬼怪快离开,000325
120,师父别念了,000332
121,《凤凰傲意图》 《小鸡啄米图》,000340
122,手工梗失散多年的兄弟,000336
123,站焊的,000346
124,太真实l,000324
125,10块,000332
126,提一辆高铁,000328
127,这不掀桌子？,000352
128,厦大没人去读,000340
129,饿到响,000343
130,真,000343
131,男男么？,000342
132,会不会是因为太胖才看不到啊哈哈哈哈哈哈,000335
133,好 我走了,000351
134,胸腺嘧啶,000335
135,正道的光,000331
136,妖魔鬼怪快离开,000325
137,多多是真的强,000343
138,干觉了,000342
139,东京吃货,000345
140,开幕雷击,000348
141,いやだ,000345
142,真好我也想要,000328
143,我家为什么是公共？,000340
144,↑老创价了,000345
145,正道的光！,000340
146,哈哈,000341
147,弹幕老手艺贾了,000346
148,up加多宝和王老吉没搞清楚,000327
149,老师好,000340
150,求教,000324
151,这里面真有蛋黄？我是不信,000327
152,妖魔鬼怪快离开,000325
153,好家伙,000348
154,埋地雷,000340
155,呱,000329
156,哲学啊,000350
157,好家伙，铺垫半天就为了最后一问,000349
158,6元,000332
159,去你的吧,000323
160,妖魔鬼怪快离开,000325
161,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊终于来了吗,000336
162,好耶,000351
163,新的。,000325
164,报到,000329
165,我们老师也常叫我们说人话【我是学播音的,000343
166,哈哈哈,000340
167,影响我心情呜呜呜,000351
168,天赋异禀,000343
169,我有个朋友说想了解一下,000351
170,加油，你会找到自己喜欢的,000350
171,妖魔鬼怪快离开,000325
172,过度推断,000324
173,妖魔鬼怪快离开,000325
174,很多这样的人....,000328
175,高三语文,000324
176,平常字写的还行，一到作文框里就极丑,000324
177,说白了就是炸毛,000335
178,小时候邻居的墙上全是玻璃渣,000340
179,谈古科技 AE86,000330
180,时间长了，大概是上周弄的吧,000346
181,老师好,000340
182,就凉凉了,000343
183,我真的听过！！！！,000332
184,去医院的路上堵车,000350
185,擅长不擅长又怎样，去做就好,000350
186,我笑了,000328
187,没有经历过怎么学也学不懂背不下来的时刻，up是幸运的，但找不到内心的热情，up也是不幸的,000350
188,呸,000343
189,呱,000329
190,そんな,000345
191,粉碎机,000326
192,被定义的优秀放弃了很多真正适合自己的,000350
193,真实,000324
194,呱,000329
195,真实,000324
196,教练，我想学这个 ,000329
197,过于真实,000324
198,我会,000335
199,自己动手，丰衣足食,000351
200,这个确实是容积式流量计！,000326
201,冰欺凌走两步风就吹化了,000332
202,就是我本人,000344
