,弹幕,vid
0,hhhh,000342
1,去做啊，想去学艺术，只要一个铅笔，,000350
2,好耶！,000351
3,我看到过，我讨厌这两个小孔 蓝瘦,000335
4,おねがい,000345
5,我替室友看看,000330
6,如果遇到不干净的男人才是真的倒霉吧,000351
7,爱了爱了,000332
8,Mark原型,000336
9,666,000336
10,逐渐离谱,000340
11,到我的收藏里吃灰吧,000329
12,妖魔鬼怪快离开,000325
13,1300万 真的是差距,000328
14,这个我练了好久才会,000335
15,1818,000336
16,什么叫“就偷了个东西”？,000340
17,居然一百多万播放量,000342
18,广东都有啊 特别是大学附近,000332
19,爱狗人士点赞,000328
20,根本毫无意义，寻找自己喜欢的活着才是真谛,000350
21,报道,000329
22,报到,000329
23,おはよう,000345
24,不能,000332
25,手工耿高配版？,000336
26,空里几哇,000345
27,哈哈哈现世报吗,000327
28,草,000337
29,摇摇奶昔yyds,000332
30,妖魔鬼怪快离开,000325
31,这要是真的还不得...,000348
32,有点儿后悔当初没有好好珍惜上学的时光,000343
33,？？？什么报道,000337
34,ちゅうどまてくたしい,000345
35,加油,000350
36,这个对,000339
37,哈哈哈哈哈,000348
38,正义执行,000331
39,zs已经彻底和爸妈疯成一类人,000337
40,我就想变自信,000344
41,顺利通过,000326
42,秀,000335
43,妈呀,000337
44,好吃点的饼干！永远的神！！,000327
45,我也帮朋友看看。,000330
46,香飘飘优乐美欢迎你,000332
47,好家伙,000327
48,万一祖上是倒斗的呢？,000348
49,姐姐我爱你！,000351
50,刑部大臣,000336
51,妖魔鬼怪快离开,000325
52,《学渣的角度》,000324
53,乐事天下第一,000327
54,试图了解自己,000342
55,我会磨,000351
56,啊这,000343
57,噩梦，每次都错两个或者三个,000324
58,10元以下,000332
59,看到就笑了,000348
60,就很干哈哈哈哈,000324
61,好家伙,000324
62,怪不得我感觉鼻眼相通,000335
63,o h h h h h h h h h h h h h h,000336
64,这就不用演示了，画个图就行了，都看得懂,000326
65,为什么没把鼻子打塌,000331
66,确实，小时候去看牙拍出的片子就是这样的,000335
67,呱呱呱,000329
68,感觉像在说自己的初恋,000343
69,666,000336
70,哈哈,000337
71,小鬼当家,000340
72,我太胖了，看不出来,000335
73,估计是老标题了,000329
74,wow,000336
75,有的人请骨牌是会走运的,000325
76,不喝酒烤你么的公务员,000352
77,工具人,000337
78,わかれよう,000345
79,うそ,000345
80,原来大佬也打新债,000328
81,宝友，这可不兴装啊,000340
82,好家伙,000348
83,挂,000329
84,那就放心了,000351
85,呀拜,000345
86,我一天大概15,000332
87,冰淇淋好吃,000332
88,呱,000329
89,感觉这是棺材上的四角的装饰物,000346
90,15,000332
91,手工梗进入直播间,000336
92,报道,000329
93,母亲怎么会是这样的？,000337
