,弹幕,vid
0,见棺发财,000274
1,有个东西叫漏勺,000261
2,shi丢北,000251
3,在现场,000278
4,海之眷顾,000278
5,题材9999,000273
6,投币投币,000268
7, 我  都  要 ,000243
8,卧槽 太强了,000259
9,你的卧蚕，我爱了,000252
10,啊这,000256
11,太好了,000262
12,1,000281
13,2,000258
14,必须门当户对啊 除非另一方靠后天完善自我的思想,000286
15,222,000286
16,玩到一点了Ծ‸Ծ,000265
17,双休是双休，周末加班呀,000249
18,聮夓,000277
19,。。。恶心,000268
20,我怎么好像痛过,000257
21,他在新加坡读书的,000251
22,外包员工，毛也没有。,000276
23,听不见,000240
24,？？？？？？,000260
25,？,000259
26,2017-06-01 ,000238
27,在学西语,000243
28,原来是抄袭呀,000267
29,学校面向学生，这样就好选了，D,000247
30,好帅！！！,000272
31,Mr.ASS,000264
32,？,000248
33,哀悼基督,000259
34,远古残骸,000271
35,A,000247
36,我为什么要奋不顾身？,000286
37,杂志——超极限，三杀！,000271
38,流批,000287
39,这up主拳法好生犀利,000263
40,龟片,000256
41,同乘x   得8x=1,000254
42,犯罪心理,000239
43,易烊千玺,000265
44,没中过怎么办,000257
45,B,000247
46,我一个月房租三百，伙食费二百，只花五百，我觉得我很富有,000268
47,财大NB！,000287
48,2016 4-16,000238
49,模拟的,000240
50,Mr.X,000264
51,天天编故事,000278
52,烦躁,000237
53,哈哈哈哈哈哈哈哈哈,000272
54,这都看不懂哈哈哈哈,000267
55,日语,000243
56,举报了,000256
57,我想种地，国家干嘛把地给不想种地的人,000258
58,底下,000274
59,啥观念，要这么何必谈，单身风险不是没有，多好,000263
60,枕头吧,000275
61,2,000258
62,其实是很多科学家共同努力的结果，但是袁被架上了神坛,000258
63,暴殄天物！,000259
64,敬业。,000244
65,华为,000249
66,哈哈哈哈哈哈哈哈,000273
67,感觉身体被掏空,000248
68,？,000242
69,你说什么就是什么？,000268
70,想太多,000249
71,牛老师是块砖,000275
72,哈哈哈哈,000257
73,一直以为微软雅黑是为了兼具简约和雅观而近几年创造的字体,000277
74,不要男妈妈,000248
75,浙江人可以，两头，不进不出,000241
76,少儿不宜,000256
77,仁,000277
78,杀疯了杀疯了啊！！！,000272
79,？？？？？？？？？？？？？？,000254
80,稀碎,000275
81,字 面 意 思,000277
82,nb,000272
83,这应该指的是晚期癌症,000267
84,热乎！,000251
85,别人在分享考研的东西 bb脸干什么 有病你们这些人,000252
86,2,000281
87,盲猜中公教育,000281
88,骗子,000286
89,2,000265
90,抄袭,000267
91,做梦,000249
92,还好我没吃过,000262
93,内卷内卷,000249
94,40个人一个笔试班，有4个人进面就不错了,000281
95,老平均了,000276
96,王嘉尔！,000265
97,巧了我现在满嘴塑料韩语,000243
98,杂志,000271
99,法    老,000275
100,@格力,000249
101,握草,000281
102,谁不是打工,000249
103,真实,000265
104,我靠牛批,000243
105,屁屁屁,000268
106,哦，我的老伙计，你需要灵魂上传，数字备份啊！come on！还等什么呢~血肉苦痛丶机械飞升~（狗头）,000244
107,看完鸭子的视频过来的哈哈哈哈,000272
108,不，想到一万八,000244
109,暂停做题,000271
110,2,000258
111,抄袭可耻,000267
112,垃圾的很,000262
113,提高研发能力,000258
114,只要不抢就够，抢购你屯他屯的就会不够,000258
115,好爽,000244
116,2017-1-07,000238
117,666,000244
118,翘起来了,000256
119,原来也才20多年,000277
120,致敬,000268
121,就是只能吃白米饭,000258
122,卧槽 在现场 原来是原稿是路人的,000272
123,哈哈哈哈哈哈哈哈哈哈哈哈,000263
124,真的牛批啊,000259
125,2,000281
126,我吐了,000244
127,不会,000286
128,看得鸡皮疙瘩,000259
129,站点占了运费的一半了？,000246
130,哈哈哈,000257
131,好家伙,000248
132,替我父母着急啊→_→，你们怎么还不催婚。,000286
133,财大牛逼,000287
134,？？？？？,000263
135,2,000281
136,我这边传闻很高，但没具体了解过,000286
