,弹幕,vid
0,哈尔滨佛教大学,000149
1,在看的都是学霸,000136
2,我直接大国工匠,000135
3,不应该是gaowan吗,000146
4,眼花,000136
5,要把三角裤或者安全裤P成丁字裤的视频,000143
6,……,000140
7,学校驿站巨挣钱,000157
8,合金,000129
9,听得我幻体痛,000137
10,1,000147
11,这字体……孩子自己写的吧,000145
12,又如何,000129
13,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000149
14,？瑞典能咋滴,000129
15,好,000134
16,学校的寒暑假只用负担房租就好了啊 老板也能跟着放假,000157
17,每小时两次我更健康,000135
18,hhhhhh,000161
19,只是了解一下知识,000137
20,三婚狼王任正非的子女 孟晚舟 任平 姚安娜~ 这姓，啧啧啧,000149
21,我去,000142
22,举报,000138
23,1,000128
24,中文字体很难设计的....几万个字相比其他字体来说很难做,000155
25,垫面巾纸,000158
26,卡点了还,000127
27,没有雇佣工资这么多，寄件赚的多是一定，收件其实很少,000157
28,我给你钱，你给我刷榜，要最贵的,000149
29,成本没那么高一般家庭要养的两千就行了,000147
30,想起了竖锯,000132
31,双标狗,000134
32,跳马桶冠军,000158
33,用进废退,000135
34,她有这么一部就行啦,000133
35,哈哈哈哈哈哈,000134
36,弹幕一堆傻逼,000134
37,锁边缝合！,000132
38,哈哈哈哈哈哈,000132
39,平均一天20起，乖乖,000134
40,666,000149
41,害怕,000159
42,可恶,000138
43,1,000147
44,《放生》,000147
45,大脑没有痛感神经,000132
46,？？？？,000149
47,要的,000161
48,OPPOsans,000155
49,未来可期个屁,000151
50,除和除以确实不一样,000145
51,只要不解决问题 那就不是问题,000134
52,要凑个整10？,000142
53,这蛇，我还碰见过。,000128
54,银环蛇,000128
55,猪：不是说好了杀鸡吗,000151
56,太吓人了吧,000140
57,1,000133
58,拔万,000152
59,帮朋友看看,000158
60,圆头,000158
61,卧槽,000140
62,就是从10年开始认识她喜欢她的,000133
63,],000136
64,万恶的资本,000134
65,弔图一堆,000149
66,脚气膏啊,000137
67,这么说吧，12的快递费要20,000157
68,开心麻花话剧社在北京,000133
69,宝友，这可不兴玩啊,000142
70,Avicii！！！！！！！,000136
71,黄金蟒,000128
72,跨度不小啊,000160
73,还真是难民的好朋友,000134
74,沙溢沙溢,000133
75,圣人模式,000137
76,卧槽,000140
77,8年，年化14个点相当高，穿越了牛熊周期,000141
78,中枪,000153
79,瞄准水的边,000158
80,卧槽可怕,000159
81,外国的行～中国的不行～,000129
82,中枪,000153
83,笑场了好可爱,000160
84,虞书欣澄清了，弹幕别装瞎,000149
85,直接水龙头开最大冲啊,000132
86,原神打风魔龙的背景音乐，叫终天的闭幕曲,000145
87,想的美，涨价了,000151
88,但凡……,000129
89,诶嘿嘿,000157
90,卐卍,000136
91,混沌摆是不可预测的，就像三体一样,000127
92,小肚鸡长,000160
93,标明来源好评,000155
94,怪不得经常想活力四射，原来经常吃这些东西,000131
95,记笔记别演了,000131
96,你有钱,000141
97,全中,000153
98,8年70万本金还没有财务自由，有点扎心,000141
99,1,000133
100,跟毕导的好像,000158
101,首先你得先有对象,000130
102,明白,000153
103,是除，不是除以,000145
104,那叫沃辛顿射流,000158
105,1,000133
106,作为学化学工艺的学生，这个很棒！,000136
107,我说呢,000132
108,华为,000148
109,没事儿nmb,000140
110,哈哈哈哈哈,000148
111,得看你什么时候入的,000141
112,歌词里还唱了公主,000149
113,阿里牛B开源，腾讯字体还要收费,000155
114,中国医护人员就是这么可怜……,000150
115,社区团购菜还有水果真的不新鲜,000157
116,烂片集合,000133
117,2,000147
118,6.3了都,000151
119,妈耶,000152
120,明人不说暗话，我是帮我朋友看的,000131
121,？？？,000151
122,2,000147
123,1,000147
124,我有个朋友非要点进来,000146
125,怎么看低一点？,000141
126,卧槽,000140
127,1,000147
128,做视频算不算商用啊？,000155
129,字都要授权，我裂开了,000155
130,上面的，最好的方法是用自己的手写体（doge）,000155
131,哈哈哈哈哈哈哈,000149
132,。。。。。。,000135
133,垄断？起诉,000157
134,铺张纸吗,000158
135,受,000155
136,有内味了！,000161
137,外表不是,000148
138,因为其他五个人保研,000139
139,？？,000160
140,视频成本巨大,000132
141,蓝瓶的，补锌,000131
142,所以电子温度计示数升高,000136
143,？？？,000134
144,是我……,000158
145,银河系二皇子,000149
146,这好几个我们初中就有了,000136
147,无中生有,000135
148,加油啊,000133
149,这个好像是混动拜,000127
150,就你想在老家呆着？就不许二三线城市的进一线城市吗？站着说话不腰疼,000151
151,打两串同样的字体叠在一起就好了doge,000155
152,1,000128
153,芝麻安排,000131
154,卧槽,000147
155,中枪,000153
156,你是魔鬼吗,000160
157,哈哈哈，同为九年义务教育,000158
158,真实,000148
159,别说水平啥的这题目本身就很弱智,000145
160,中枪,000153
161,哈哈哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈好,000138
162,2,000147
163,为什么要关心你？？,000141
164,没有止盈吗？,000141
165,哈哈哈哈哈哈哈哈哈,000161
166,2,000147
167,我呸,000129
168,这技术赶原子弹啦,000158
169,好家伙  这么多人,000131
170,可能他们不敢纠正姚老师,000149
171,这个去丁香医生上问下，几块钱的药就可以,000137
172,1,000128
173,笑死我了，那是个花菜,000132
174,懂了花生豆腐皮炒西兰花,000131
175,这～雕了个嘛呀,000152
176,牛蛙,000142
177,不举,000135
178,所以女朋友在哪里领,000130
179,注意题目说的是除不是除以，所以答案是0.1,000145
180,草,000158
181,腿软,000132
182,就没了？,000137
183,。。。,000129
184,好好欣赏吧,000136
185,卧槽,000140
186,我们这3500,000157
187,好卡哇伊～,000128
188,别骂了别骂了,000135
189,心疼,000150
190,很不错！！,000140
191,这个算了人家还是小姑娘,000149
192,牛逼,000140
193,？？？,000140
194,帮朋友三连,000131
195,中国有眼镜王？!,000128
196,怕啥，到点就走,000148
197,卧槽,000137
198,赖二代怎么说,000149
199,◢ ◤,000136
200,收藏比点赞多,000137
201,我也不知道我一个大一的点进来干嘛哈哈哈,000136
202,这种男朋友。。。,000140
203,完结散花,000136
204,这不是色和性教育的问题，这就是女孩不爱惜自己，男的也是人渣,000140
205,无中生友,000142
206,当时听老师说 我觉得很？？ 现在发现 真的谢谢老师,000150
207,1,000128
208,哈哈哈哈,000149
209,怎么看都是马桶设计的问题,000158
210,1,000128
211,欢迎回来,000143
212,2,000147
213,越来越胖,000133
214,疼死了,000140
215,数字没准的,000157
216,2,000147
217,火力少年王,000127
218,卧槽,000140
219,1,000128
220,说些啥都不知道,000153
221,我悟了,000135
222,2,000147
223,汉代的点烟器,000142
224,我知道踏马个鬼，我就知道咬了我就会很快毙命,000128
225,他说的快递，你说肯德基,000157
226,这是男朋友！,000140
227,惩罚,000158
228,数学老师也玩文字游戏,000145
229,这男友太过分了,000140
230,29,000128
231,zzzq,000134
232,11111,000128
233,哗众取宠的视频,000160
234,回返批示——接着上面写  我的意思为上下  就是除了那些真正恶劣恶的不得了那些人 自然包括各位同仁们和我国国内和国外外部真正真心实意跟着我的所有人还有大众等等的这些（划重点）附明,000134
235,泡沫破灭前让银行先抽身出来尽可能不受影响罢了,000151
236,杨辉三角,000127
237,鸟站还是方便,000157
238,好家伙,000158
239,？？？？,000161
240,很有道理,000149
241,54,000145
242,帮我兄弟康康,000137
243,掌声,000134
244,才一百多万，我以为一千万呢,000156
245,我手指都有8cm,000160
246,一野九次郎,000135
247,菜花加烤肉酱？,000132
248,哈哈哈哈哈哈哈哈,000160
249,我家的老人说蛇都有毒,000128
250,中和反应放热,000136
251,请问adm注射后有什么副作用吗,000137
252,神他么喜闻乐见,000128
253,1,000128
254,玩滑板的表示十分理解,000137
255,帮朋友看一下,000137
256,11111,000147
257,买它买它买它,000148
258,可惜根本没有那么多,000157
259,丘丘人祭坛？,000142
260,不能看了我感觉下面有点凉,000137
261,商用：顾名思义就是做出来的东西是买卖的,000155
262,1,000158
263,1,000155
264,大理石,000152
