,弹幕,vid
0,犯罪心理学教授,000013
1,没准那天就不做视频了,000009
2,挂,000003
3,？？？？,000013
4,战损版,000014
5,呱,000003
6,拉克丝……雷克塞…,000009
7,上头啊,000009
8,真 货运飞机 ,000015
9,666666,000015
10,感兴趣！,000009
11,是有点好看,000006
12,yut,000014
13,哞……,000002
14,爱  上她,000011
15,太博学了,000013
16,稳,000015
17,为何不写塔利班xxxxxxxxxx？？？,000015
18,要听不懂了,000004
19,您看我可以吗,000012
20,颜料的三原色是红黄蓝，光的三原色是红绿蓝,000004
21,可以,000020
22,正在准备,000006
23,写作文凑字数,000013
24,燕双鹰给力！,000014
25,报道,000003
26,致敬,000018
27,我也在买,000009
28,帮东波兄弟看看,000020
29,芜湖,000015
30,致敬,000018
31,致敬,000018
32,铁憨憨,000010
33,高情商,000007
34,镯心有了，那镯子呢,000007
35,明星多恒星少,000009
36,中考受力分析考过,000012
37,我没老婆,000011
38,蘅友亿死,000006
39,报道,000003
40,理工男,000012
41,四刷了，还没看懂,000004
42,？,000012
43,P2P,000009
44,2018年不也是吗,000016
45,2015年最高达到5178点现在呢,000016
46,哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒,000015
47,up中国人吧,000006
48,帮陶羽明看的,000020
49,开灯,000014
50,能说嗨，老婆吗,000005
51,三联了,000009
52,元芳你怎么看,000009
53,报道,000003
54,有啊！,000009
55,报道,000003
56,工程天赋点满了,000014
57,自爆,000010
58,明白啥,000013
59,我的妈呀。学到了！！！,000004
60,你没饿过你不懂,000018
61,报道,000003
62,狗子都比我见识多,000014
63,草,000005
64,蛮族之王,000020
65,砖家说着说着就开始扯了,000013
66,各位千万别尝试。,000009
67,我,000016
68,开药吧,000020
69,呵呵。。。东北的,000020
70,这都是PS图层模式里面的知识点,000004
71,漂砾在那个,000006
72,还要发动机烧钱啊,000015
73,戒不掉,000020
74,md 洋葱数学的绝了,000004
75,熔断出场 9.40下班,000016
76,优化,000004
77,开年第一天全卖出空仓了。,000016
78,坟头捡的,000010
79,这轮都是散户的基金 风险小很多的,000016
80,+,000009
81,分子料理,000012
82,别,000009
83,卧槽,000002
84,一会我再去挖一挖,000010
85,bgm是舞线里的！！！,000012
86,加个0,000007
87,哈哈,000020
88,卧槽，离谱！,000002
89,工银瑞信,000016
90,报道,000003
91,都配上发光,000014
92,那我可以说，希望你亏吗？,000009
93,n b,000015
94,芜湖起飞,000015
95,？？？,000013
96,想起血战钢锯岭,000018
97,报道,000003
98,黑梦?,000014
99,硬盒,000014
100,666,000002
101,呱,000003
102,全员小亮,000012
103,夜符「Night Bird」,000004
104,报道,000003
105,星 之 彩，宁是古神吗,000006
106,太好了,000003
107,竟然真的有点点好看（本人喜欢星空）,000006
108,？,000012
109,badapple,000004
110,哈哈哈哈哈哈哈哈这是要上头了看来,000009
111,陕西的口音，好地方,000010
112,电能插件+热能插件,000014
113,这次一定,000003
114,草,000005
115,草,000005
116,怎么确定那里弱读那里强调,000017
117,哈哈哈哈哈哈哈哈 钻地缝吧,000020
118,报道,000003
119,瓜,000003
120,致敬,000018
121,我记得我初中的时候老师举的例子是“平底鞋和高跟鞋哪个踩人更疼”,000012
122,报到,000003
123,有钱,000014
124,hhhh,000020
125,布尔运算,000004
126,啊，咋了,000004
127,体力好是什么意思♂,000011
128,。。。。硬度,000020
129,大夫小声点吧,000020
130,你懂个屁,000013
131,感！,000009
132,社死,000020
133,草,000005
134,递话,000007
135,危,000009
136,刀剑-热能伤害,000014
137,弹幕了？,000014
138,？,000018
139,太坚强了,000018
140,致敬,000018
141,哈哈啊哈哈,000020
142,其实你是一个美食博主吧。。。,000014
143,下降失败了,000015
144,报道,000003
145,牛逼啊 V,000014
146,报道,000003
147,lks变帅了嗷,000009
148,呱呱呱,000003
149,害怕,000009
150,赛博朋克,000014
151,我 的 课 本,000004
152,作者:rds,000006
153,逛了水牛,000007
154,工银瑞信好嘛。。。。,000016
155,草,000006
156,woc,000004
157,舌头？？,000020
158,？？？？,000001
159,张坤？,000016
160,两分钟热乎着呢。,000012
161,什么感觉是在说我,000020
162,这次一定,000003
163,哈哈哈哈哈哈哈,000016
164,帮朋友看,000020
165,呱,000003
166,报道,000003
167,卧槽妙啊,000004
168,？？？？,000013
169,乌合之众,000012
170,离远一点，虚着眼睛看,000002
171,牛逼上天,000015
172,我都不怎么看冰冰,000002
173,新的变化不一样想法了啊,000003
174,有兴趣,000009
175,用进废退,000020
176,狗子：？？？,000014
177,全文背诵,000013
178,草,000006
179,哈哈哈哈哈哈哈哈,000007
180,确实好看,000006
181,什么时候弄个巨人的立体气动装置,000014
182,天地板,000009
183,致敬,000018
184,报道,000003
185,报到,000003
186,牌面,000015
187,牛币,000015
188,致敬,000018
189,加杠杆尤其是高杠杆就是天台在等你,000016
190,想到阿詹说过的“如果有一天我们忘记了战争带给人的苦痛，我们会拥抱和平吗？”,000018
191,ohhhhhhhhhhhhhh,000014
192,你他妈倒是说呀,000013
193,按住左键后松手,000014
194,《美丽》,000006
195,哈哈哈哈哈哈哈哈哈哈,000012
196,这.............,000006
197,事实上一个月看基数,000009
198,只要心中无女人，小爷五杀自然神,000011
199,红蓝熊猫双线本,000004
200,这不是个人都知道吗？,000012
201,明示三连,000011
202,草,000005
203,"""自愿""",000018
204,陕西人口语？,000010
205,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,000006
206,哈哈哈哈哈,000007
