,弹幕,vid
0,？？？发烧感冒我不吃药看病,000316
1,哈哈哈哈哈哈哈哈哈哈,000291
2,唐浩直呼内行,000296
3,6666,000291
4,怕了怕了,000322
5,不给三连,000289
6,白嫖,000291
7,啊说的太好了,000298
8,哈哈哈哈哈哈哈,000291
9,三连没了,000319
10,奥斯卡欠她一堆小金人,000304
11,哈哈哈哈哈哈哈哈哈哈,000296
12,哈哈哈哈哈,000322
13,钱就是问题,000297
14,冲,000317
15,挺有气场，，我28了还有点小孩样,000305
16,好家伙,000304
17,莫名想起阿斗,000318
18,一袋米要抗几楼,000298
19,饺子,000318
20,上课铃响了,000296
21,不要温和的走进那个良夜,000296
22,所以给罗老师充电算行贿罪（doge）,000291
23,不倒翁,000318
24,能全款买房也会选择贷款,000316
25,1,000294
26,懂了，不给罗老师投币了,000291
27,dio表示很淦,000291
28,冈不奥,000318
29,各个长久留存的文化都出过天才,000298
30,激动的手微微颤抖,000290
31,语言劣化……,000296
32,危,000290
33,托儿,000319
34,合格证要进病例,000314
35,hr是什么,000293
36,国外就是这样啊,000295
37,进动脉的汽车轮胎40倍,000314
38,吓我一跳我丢！！还以为是虫子！,000307
39,要去下单这本书了,000298
40,没媳妇（doge）,000316
41,这个倒是真的,000298
42,老人万一再身体不好，就垮了,000297
43,压力泵，美敦力，强生，麦瑞特，都有这玩意,000314
44,3333,000305
45,不是说了，可以但是巨难,000318
46,粮是根，敢在中国动这个念头的都得死,000320
47,1,000294
48,kinda agree,000298
49,寒假结束了,000317
50,1234,000317
51,？？,000291
52,万能甜茶,000305
53,那这都拿着货了啊,000292
54,这时候不喊一句怎么不吃肉啊,000320
55,我们不支持写排比开头，太low,000319
56,死亡回放,000290
57,我特么花了几千万把块钱买了一根注胶管？？？,000314
58,戒指尺寸不合适吧,000301
59,哈哈哈哈哈,000291
60,我贷款创业,000316
61,说好的爆炸呢,000290
62,木贵娇,000307
63,东北教育多厉害啊,000297
64,一个人 组成了一个团队,000304
65,哎哟哟，你这是以对公的方式看up的视频还是以对私的方式来看的，如果是以对公的方式请去法院聊好吗，少来管人家在B站发什么,000322
66,死刑,000292
67,不，它不行的,000298
68,多少有点浪费,000314
69,您已经被投币过多了,000291
70,0000,000294
71,下次一定,000289
72,彳亍,000304
73,0,000294
74,老邓直呼内行,000291
75,猝不及防,000319
76,泱泱华夏，一撇一捺都是脊梁：浩浩中国，一横一竖，皆为铁骨,000319
77,2,000317
78,罗老师。您的投币过3万了。我就不投了,000291
79,纸金砖？,000296
80,医护累不锐,000318
81,000000,000294
82,李莲英进来挨打,000296
83,我学了5门外语，我只对赚钱有兴趣，这些外国文化毫无感觉,000298
84,喜闻乐见,000301
85,好家伙！,000309
86,达瓦里希,000322
87,这   槙岛圣护？,000304
88,2333333,000296
89,1234,000317
90,妙啊,000318
