,弹幕,vid
0,我替我朋友看看,000390
1,“好商人”,000379
2,组氨,000377
3,复读机,000376
4,干货来了,000392
5,1,000380
6,卧槽！,000390
7,哈哈哈哈,000373
8,幻影坦克,000375
9,后面一排的爱马仕口红,000388
10,复读机,000376
11,111111,000385
12,细节,000377
13,雇佣童工,000377
14,2,000380
15,ohhhhhhhhhhhhhhhhhhhh,000391
16,留神被打,000373
17,好家伙,000385
18,4季度。。现在都什么时候了,000386
19,1,000378
20,我买了,000378
21,房住不炒,000389
22,好假 真的假,000375
23,牛逼,000373
24,白哥带娃（确信）,000377
25,还真是,000380
26,这不是生物选择性必修一？,000377
27,复读机,000376
28,下次一定,000376
29,妙啊,000375
30,他们都不看看居里夫人的身体状况的吗,000379
31,400w贺电,000377
32,细胞社会学,000377
33,花里胡哨的，讲点正经的,000386
34,1,000385
35,我靠,000379
36,草,000373
37,人家说的是大规矩大原则，弹幕里那么多杠精真是够了,000389
38,。。。,000375
39,这货怎么还活着呢？,000389
40,握了个大草,000385
41,多豚运动,000385
42,我还真全超过了,000380
43,他在草地里打滚,000381
44,别那么早早还钱，怕啥，钱越来越不值钱，慢慢还呗哈哈哈哈,000389
45,乖乖这么多,000382
46,好家伙,000385
47,哈哈哈哈哈哈哈哈,000390
48,恩。。。吃铁丝拉笊篱----能编！,000373
49,对,000384
50,医生好定力,000390
51,建   议   带   上   家   长    一   起   观   看,000380
52,初一165,000380
53,海豚竟是我自己,000385
54,各地标准不一样，考生的水平也不一样，不过在我们这，我很难给她打到83以上,000383
55,我可能超了,000380
56,很多是假貨，沒有鐳,000379
57,哈哈哈哈哈哈哈哈哈哈哈哈哈,000373
58,大家都是朋友,000385
59,哈哈哈哈哈哈哈哈,000383
60,没有吧,000390
61,卧槽卧槽,000377
62,真不挑食,000385
63,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000377
64,我就直接说啊,000380
65,北京电影学院：？？,000392
66,我替我书里的cp看看,000390
67,可怕的标题,000385
68,所以是直播连线了一整天吗,000373
69,knn,000375
70,江苏NB,000380
71,弹幕中打问号的各位是有多强的心理素质？,000383
72,这87分吗？,000383
73,懂了,000375
74,缩小坦克,000375
75,那就不买了,000378
76,这里所有画面均来自《毒理学破案手册》纪录片，感兴趣的朋友可以一看，强推！,000379
77,角角,000377
78,好家伙,000390
79,幻影坦克?,000375
80,好厉害,000387
81,哈哈哈哈哈,000388
82,社保？,000378
83,搭帐篷是什么？？,000380
84,新鲜,000389
85,哈哈哈哈哈哈哈,000373
86,太细了8,000377
87,阿这,000377
88,买保险是有合同的，不要把所有人都当傻子,000378
89,？？？？？？？？,000385
90,但其实不值钱～没有艺术价值～,000382
91,好家伙,000379
92,请问讲道理的你现在是个什么成就了?懂这么多应该避开了所有错误的选择吧？怎么都屏蔽不完这种一流道理的视频.又说最重要的是生老病死又在讲各种事业和朋友之间的关系.不应该继续讲解生老病死么？,000384
93,延年益寿（,000379
94,太多“额”听着难受,000383
95,我是江苏人,000392
96,海豚竟是我自己,000385
97,改编不是乱编,000377
98,马赛克,000375
99,专业,000373
100,？？？好可怕,000379
101,……,000390
