,弹幕,vid
0,十点都睡了？,000342
1,呱,000329
2,乐虎也可以啊，我经常买,000327
3,我也喜欢可比克,000327
4,我替我朋友过来学习学习,000351
5,王一博的梗,000324
6,舒服了,000331
7,啊，这两种特征我都有……,000335
8,好怕zs突然自杀,000337
9,这不就是个齿轮?你说能不能过,000326
10,妖魔鬼怪快离开,000325
11,看到封面我就进来了,000348
12,made in heaven,000345
13,我刚吃头孢,000352
14,ko no dio da,000345
15,这么厉害的吗,000343
16,别人最好的不一定是最好的，自己发自内心的需要才是最好的,000350
17,woc好脏好脏,000335
18,卧槽,000346
19,教官哈哈,000335
20,好家伙,000327
21,呱,000329
22,为什么,000332
23,妖魔鬼怪快离开,000325
24,哈哈哈哈哈哈哈,000351
25,？,000342
26,✓,000324
27,我朋友想看呢,000342
28,一岁半。。。我的天,000337
29,硫代硫酸钠？大苏打？,000340
30,？？？？？？？？？？？？？？？？？？？？？？？？,000350
31,呱,000329
32,太帅了,000336
33,说实话我是被胖没的,000335
34,这种人不正常，大家离她远点,000325
35,小玉：你别过来！ 我小嘴抹了氰化物！,000340
36,你都有和老师平等对话的机会,000350
37,练家子,000331
38,正义执行,000331
39,报道,000329
40,卧槽,000338
41,报道,000329
42,翔太,000343
43,哈哈哈哈哈哈哈哈哈哈,000327
44,老师太硬核了！,000333
45,妖魔鬼怪快离开,000325
46,真棒,000331
47,报道,000329
48,好好听哦,000345
49,这是一个磕到牙的没鼻子的成年人头骨,000335
50,报道,000329
51,霜之哀伤！！！！！！,000336
52,哈哈哈哈哈哈哈哈哈哈哈,000332
53,学到了,000327
54,写作：大丈夫,000345
55,呱,000329
56,肯定不是周帅啊,000343
57,哦懂了原来奥利奥与达利园全部都是山寨的,000327
58,我以为可比克比乐事早来着,000327
59,比比东！爱了爱了！,000343
60,星茶会！,000324
61,三星堆,000348
62,有点像顶楼千书真好像啊,000337
63,草,000343
64,价格赢了呗。,000327
65,居所不算公共吧,000340
66,扽扽,000343
67,套你猴子，老想偷我桃,000340
68,因为他们不是富人是资本家,000334
69,料口都看见了哈哈哈,000348
70,。。。。。。,000335
71,死ね,000345
72,瓜,000329
73,选择哲学和政治经济学,000350
74,永远相信美好的事物即将发生！,000332
75,就是性冷淡 我身边都是结完婚生完孩子才会性冷淡,000351
76,单行线,000326
77,锻炼身体，找个你喜欢的女生，能改变你的人，带着你改变,000350
78,真实,000324
79,特斯拉,000328
80,我帮兄弟看,000351
81,奇怪的学渣增加了,000324
82,亚撒西,000345
83,沃特森充能塔！！！,000336
84,110左右不稳定,000324
85,奈雪是真的难喝,000332
86,确实，等一颗牙掉了之后，他们就会“弹”出来,000335
87,我觉得不可能 因为他是明星怕被曝光隐私,000337
88,那我完了呀,000351
89,光剑！！！！,000336
90,报到,000329
91,东鹏抄红牛slogan ,000327
92,那就关掉吧,000324
93,我只看到是真的有钱,000336
94,这是真硬核啊,000336
95,？？？？,000351
96,捞,000335
97,小姐姐好好看呀,000351
98,我刚毕业的时候就是说薪资随便然后3000干了一年……北京,000347
99,我妈妈就是这样,000337
100,不，我都喜欢,000343
101,瞬膜,000335
102,coco算了吧。。。,000332
103,我可以！！！,000335
104,我不明白，你别乱说,000330
105,恭迎啵神,000324
106,???,000340
107,大米！大米！,000336
108,妖魔鬼怪快离开,000325
109,报道,000329
110,好拳,000331
111,哈哈哈哈什么玩意,000351
112,我靠，牛逼牛逼,000336
113,你家水龙头炸了（逃）,000326
