,弹幕,vid
0,龙卷风摧毁停车场,000563
1,玛德都下班了还叫干活，转手都给举报了,000556
2,哈哈哈哈哈哈哈哈哈,000534
3,河南路过,000550
4,姐姐，给个姬会！,000538
5,1,000535
6,49年入国军,000546
7,考上一本分数线。 585,000558
8,哈？,000543
9,哈哈哈哈哈哈哈哈,000534
10,不会排斥吗,000544
11,玻璃球球，玻璃球球,000564
12,咕噜咕噜叽里咕噜,000534
13,诺克萨斯自助台,000563
14,第一眼还以为是洗发水,000554
15,铜镍合金带点铅，摸多了不长个,000554
16,07年房子才多少钱,000546
17,我是来玩竞技类游戏的，我喜欢贴切本身且帅气的,000563
18,我去,000550
19,保护,000535
20,你真棒你真棒你真棒你真棒你真棒,000542
21,雷总！,000542
22,把头埋低,000563
23,一上海的鸟,000561
24,600分！,000558
25,总有憨憨我行我素惯了 ,000540
26,淑女我兴冲冲地打开了视频,000562
27,金色传说,000564
28,公务员要掌握的的确有这些，但这些仅仅是一小小部分。。。。,000556
29,铁剑都是坑,000545
30,我与赌毒不共戴天！,000543
31,我悟了 先找人推荐我进一个红包群 然后抢一个就跑,000543
32,马后炮了,000546
33,值钱,000544
34,没有灵魂,000553
35,捉 妖 记,000554
36,1500！！！！！！,000544
37,那切不是我死的更快,000541
38,620,000558
39,好可怕,000544
40,这个民族的腰杆后面应该打双引号，双引号打错。,000535
41,卧槽,000549
42,阳光好刺眼,000543
43,哈哈哈哈哈哈,000554
44,看到撒贝宁就难受了,000535
45,这个只有专业版的系统才能创建还原点,000553
46,666,000556
47,QAQ画质感人,000553
48,致敬,000548
49,会死的,000562
50,五个字好听，五字行！,000555
51,好！！！！！,000558
52,哈哈哈哈哈,000554
53,哈哈哈哈,000534
54,png,000536
55,忍不住了，哈哈哈,000534
56,满门忠烈,000548
57,姐姐给个姬会,000538
58,哈哈哈哈哈哈,000554
59,摸仙彩石,000554
60,没有,000553
61,蓝翔,000558
62,这他吗谋杀哪,000549
63,我一女的看的这么入迷？,000562
64,我就是最强的男人，白狐子！,000563
65,考生:我爸是李刚，你看着办,000556
66,甩锅给直属领导即可,000556
67,古惑仔?,000563
68,老东西,000553
69,？？？？？？？？,000552
70,吃饭呢 告辞,000544
71,男孩子在外也要保护自己,000537
72,第一，我不叫喂 我叫楚雨荨,000555
73,万  羿  巨  舰,000564
74,腰子,000555
75,有什么用呢,000544
76,确实，腾出性能来打游戏不香吗,000553
77,三木,000542
78,想知道这人骨拿来干嘛用的,000544
79,谦哥nb,000542
80,心是冰冰,000535
81,完了,000539
82,啊啊啊啊啊,000538
83,腾讯桌面还是有良心的,000553
84,女同竟是我自己,000538
85,致敬！,000548
86,给。妙啊,000535
87,hhhhhhhhhh,000534
88,致敬,000548
89,赛博朋克2077的中间商。,000544
90,值钱,000544
91,帮朋友看看,000562
92,鬼影闪,000555
93,该摸鱼就摸鱼,000539
94,不哭抱抱,000539
95,不兴戴啊,000545
96,土块竟是我自己,000543
97,一个二四大名捕，要你来说？别个都不知道显得你有文化？,000563
98,BGM:talk,000534
99,哈哈哈哈哈哈哈,000554
100,我直接好家伙,000563
101,表里杀缭乱！,000555
102,致敬,000548
103,以前的一场足球赛，我被足球打到蛋五六次,000562
104,欧美 香港 日本房贷利率只有1点几！,000546
105,我乐意,000541
106,我一直在看猫尾巴,000545
107,1,000535
108,up主，接下来打算去干什么~,000539
109,还好我狂吃不胖（doge）,000549
110,致敬,000548
111,550,000558
112,进去,000545
113,致敬,000548
114,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000534
115,这就是人生啊，让我们来生做猪吧,000539
116,高平一中也是,000558
117,致敬,000548
118,天华?,000539
119,probably not,000563
120,410,000558
121,respect,000548
122,粉嫩嫩的么？？？,000552
123,狼灭,000549
124,我在期待什么？,000549
125,请问怎么拉黑？,000561
126,吃藕,000554
127,她,000552
128,北外,000558
129,所以玻璃做成的糖我吃过。,000549
130,她是重点,000556
131,值钱,000544
132,刚需要卖么,000546
133,英雄母亲,000548
134,十年起步,000550
135,黄给你搞没了？楼上,000543
136,来击剑,000563
137,一片批网的事,000559
138,真正吃饱了撑的,000549
139,重大,000539
140,声音好绝啊啊啊,000538
141,帕姐！,000542
142,还当自己是个男人的附庸呢,000549
143,还好我就只有黄瘾,000543
144,标题党 上当了唉,000561
145,580,000558
146,关注了,000539
147,十五年了,000547
148,电镀的,000554
149,利刃惯纵,000555
150,小姐姐没事 考研三次失败 女朋友分手 交了新男友的我还活得好好的,000539
151,只能让我想到cccccc,000563
152,两个北大,000558
153,NT,000561
154,？？？？？,000561
155,哈哈哈哈哈哈哈哈哈,000534
156,雨滴占用太高了,000553
157,我不会平A,000535
158,新闻联播,000564
159,死亡如风，常伴吾身,000555
160,前进喷泉,000563
161,土木工程一样心酸,000539
162,废话，能找到我还用手艺活,000541
163,真的好看,000538
164,活动领取,000564
165,？？？,000552
166,我还以为是讲经济方面的，结果。。。,000551
167,我就是抢的还不够发的,000543
168,哈哈哈哈哈哈哈,000552
169,这是个汉代的宝友,000547
170,我们都是最少的发,000543
171,I CAN,000534
172,我悟了,000543
173,瞬狱影杀阵,000555
174,锦旗,000545
175,大哥，你这是从现在看过去,000546
176,易感期！,000562
177,6666啊,000543
178,老师新年好,000543
179,？？？？？？？？？？？？？,000541
180,乂,000542
181,不辞而别更是不尊重,000540
