,弹幕,vid
0,我们一个班都没44个,000462
1,02讲ぼくbo ku 是 广小时候跟她讲的吧,000465
2,600,000463
3,还有11页作业要写。,000458
4,you're the people have the power to make the life great and beautiful ! ,000460
5,1,000456
6,灭霸打了响指,000460
7,168可恶的号码,000463
8,1,000456
9,我家的,000456
10,以前刷过,000463
11,黑魂,000460
12,非  想  天  则,000457
13,1,000456
14,太TM,000458
15,先点赞，投币,000461
16,中二病吗,000462
17,虹猫蓝兔七侠剑,000468
18,哈哈哈,000469
19,我娶她没犯重婚罪,000462
20,包浆了哈哈哈哈哈哈哈哈哈,000468
21,这是MOD打错了吧,000462
22,omg,000462
23,如果你是顺产然后出生的时候也有那不就……,000459
24,相比较契税和个人所得税 公证费是最便宜的,000466
25,我的两个学生就是这病，太难受了，这个病医不好,000459
26,马化腾这个表情 哈哈哈,000463
27,50,000463
28,拔刀吧兄弟,000456
29,莫妮卡！,000462
30,哈哈哈,000456
31,好假,000462
32,对,000464
33,11111111,000456
34,。。。,000468
35,爱冰冰,000456
36,太棒了,000461
37,空降QAQ画质感人6：50,000462
38,很欣慰你对这个病的称呼没有太多的负面情绪,000459
39,为什么又给我加必读书目！！！,000457
40,饕餮纹,000468
41,1,000456
42,2米6，卧槽,000462
43,你家冰冰？,000456
44,打死你,000462
45,我天  太真实了,000458
46,例假,000467
47,冲鸭,000461
48,中枪,000458
49,斯国一,000465
50,卧槽,000468
51,11111,000456
52,标题6分52,000462
53,冲鸭,000461
54,哈哈哈哈哈哈哈哈哈哈哈哈,000457
55,撒贝宁:寒窗什么?,000456
56,冲,000461
57,南京的,000466
58,传了四千多年？Nb,000468
59,1,000456
60,啊啊啊我们的征途是星辰大海,000461
61,父母给卖了，直接拿钱,000466
62,厉害了,000461
63,这不是废话吗,000464
64,买卖,000466
65,罗老师：？,000456
66,你这总结的太扯淡了，这书我看了,000464
67,好漂亮,000456
68,111,000456
69,要三连哦,000461
70,you are not machine,000460
71,真实,000458
72,我手机里有连体双女的视频,000462
73,？,000458
74,我缺觉现在就补…,000458
75,rookie？,000463
76,别要，给我,000466
77,爷青回,000463
78,土夫子,000468
79,滚,000464
80,这就去注册,000461
81,我靠太真实了,000458
82,白磷弹  什么核武器  这玩意是越战把 哪来的核武器 一个个,000460
83,进我收藏夹吃灰。,000458
84,蛋白质女神,000462
85,哈拉少,000462
86,1,000456
87,以前还真有  我真卡过,000463
88,中枪了,000458
89,涂上蓝色颜料就是阿凡达,000462
90,C太真实了,000458
91,1,000456
92,哈哈哈,000458
93,厉害！！！！,000461
94,逐渐忘记标题,000462
95,知道为什么老爸娶儿媳完了再离婚了。都是让你特么的给逼的,000466
96,冲！！！,000461
97,太强了,000459
98,嘲笑的咋成为的正式用户？弹幕礼仪咋学的？,000459
99,是姓姜么,000468
100,1,000456
101,？？？？？,000468
102,虽然我没现在没时间学，但币还是要给的。,000461
103,黑冈,000462
104,没屁,000460
105,避雷神针,000462
106,办婚礼,000458
107,心疼，好好生活,000459
108,厉害死你啦,000457
109,冲鸭,000461
110,哈哈哈哈哈哈,000457
111,1111,000456
112,nb,000461
113,1,000456
114,弹幕呢？,000459
115,虾辞姨腚,000460
116,二鞠躬,000458
117,有学文的用僕（ぼく），温柔女性用（あたし）,000465
118,哈哈哈哈哈,000469
119,抛锚那个 笑死我了,000462
120,卖给子女价格可以很低吗？比如1元,000466
121,遗产继承呢,000466
122,东西不多 会员充值倒弄起来了……可以,000461
123,童年的梦想,000460
124,我一天吃一百多本（doge）,000457
125,好厉害,000460
126,加油加油,000461
127,凭什么要这么多碎,000466
128,1,000456
129,已三连,000461
130,进我的收藏夹吃灰啊,000458
131,不好奇了,000459
132,公屏,000458
133,对,000458
134,牛逼,000461
135,卧槽,000468
136,思考初心,000458
137,啊,000461
