,弹幕,vid
0,人家都没有官宣离婚,000413
1,秃然,000418
2,投之亡地而幸存,000409
3,好耶,000405
4,感谢,000415
5,哈哈,000404
6,66666,000415
7,平安,000413
8,终于三分钟了 ,000407
9,后面的虚空在扭曲,000415
10,你再骂,000402
11,我在B站学物理,000405
12,我经历过非典,000407
13,嗯嗯,000415
14,三连,000415
15,哈哈哈哈,000411
16,哈哈哈哈哈,000409
17,白嫖进不去,000415
18,手机是四维的,000408
19,我柜子动了不玩了,000409
20,/,000413
21,老师好可爱,000403
22,你代码写的什么？,000410
23,咋感觉老家到处都是,000411
24,时间那个能别装了吗球球了,000408
25,好萌啊,000418
26,哈哈哈哈哈哈哈哈哈哈哈,000409
27,平安,000413
28,这种子怎么这么像我喂鹦鹉的混合鸟粮里的？,000411
29,dua,000411
30,真正位了美好而努力的人,000415
31,夺笋啊,000409
32,外国大学我记得投资也算分的但是最起码我去我爹就算投资也进不去,000416
33,科研项目？？？,000406
34,保护,000415
35,嗯嗯哦哦啊啊,000409
36,有点熟悉的声音,000405
37,行吧,000402
38,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊——,000411
39,我会了,000403
40,哈哈哈哈哈哈哈哈,000411
41,穷人受着吧，命不好怪谁。我不是喷谁，我也穷，但穷人等死是事实。,000416
42,帮wjh看看,000402
43,远古记忆,000411
44,这个好唉,000405
45,太可怕了,000406
46,最好的方法：赶紧找个女的发泄一下,000402
47,哈哈哈哈哈哈,000409
48,哈哈哈哈哈哈哈,000409
49,哇我死了,000408
50,四川6个 全国130个 这仅仅是今年国内高中录取的,000406
51,老百姓获利？不是6个大资本家吗,000407
52,给人考虑考虑的机会，万一是下地挖出来的就完了,000409
53,汉朝的盐铁官营,000407
54,保护,000415
55,值得,000415
56,@回形针PaperClip出来挨打,000407
57,看不见的手,000407
58,我不怕蜘蛛这种，我害怕细长会蠕动的,000418
59,牛逼,000403
60,成功学已经入侵B站了吗,000416
61,简历模板爱了爱了,000415
62,来个房价,000407
63,心脏骤停，直接裂开,000411
64,这不是卡特尔吗？,000407
65,快看车后面那个,000413
66,哇这手！,000408
67,很厉害的小姐姐,000406
68,白嫖成功,000415
69,收购垄断,000407
70,广西人来啦！,000411
71,好漂亮,000408
72,帮朋友看看,000402
73,NO,000408
74,私营，这是要食盐也涨价啊,000407
75,广西人表示这个可以煲凉茶,000411
76,反对民生物资私有化,000407
77,20人……,000416
78,超好吃~推荐来玩的朋友吃,000411
79,我又想学物理了,000408
80,我觉得挺可爱的,000418
81,平安,000413
82,初三的我已经傻了,000403
83,完了,000402
84,一键三连,000415
85,感谢,000415
86,看书就完事儿了，哪来那么多事,000415
87,平安,000413
88,救命,000411
89,要是真这么教书我都不用高考直接保送清华北大,000405
90,李焕琪不要撸了,000402
91,严颜,000407
92,取暖的，好玩,000400
93,它是活的啊啊啊啊啊啊！！！,000418
94,后面的大楼晃得我眼晕~,000415
95,好,000405
96,听这么一说，这个人肯定喜好喝酒，常出入夜店KTV,000416
97,ukpkmkk,000408
98,蒙牛伊利,000407
99,叉叉苗,000411
100,帮朋友看看,000402
101,讲的很清楚阿,000405
102,余弦定理就可以了,000403
103,什么勾股,000403
104,而且还是臭的。,000411
105,妙啊,000403
106,视频前面讲的什么 我忘记了,000402
107,nice,000406
108,保护,000415
109,真八只眼睛？好酷啊,000418
110,空间扭曲,000415
111,赞赞赞 收藏了,000415
112,夺笋呐哈哈哈哈哈,000409
113,所以他们离婚了没有,000413
114,树木扼杀者哈哈哈哈哈哈,000411
115,棒棒棒,000415
116,白嫖成功,000415
117,那看来是正能量啊,000402
118,三分钟了!,000407
119,马赛克可以去吗,000412
120,梦回高中时代,000405
121,解闷,000411
122,初中没有余弦定理,000403
123,是滴,000413
124,好厉害，学习学习,000406
125,哈哈哈哈,000409
126,非遗文化,000413
127,心肺骤停,000411
128,是个初三都会,000403
129,你猜是什么意思,000413
130,这个成绩冲清北都有可能,000406
131,一盒烟就够买一年的盐了,000407
132,嗨,000407
133,嗯,000409
134,这东西好像我们以前也卖过。5块钱一罐，有人吸了一罐，说没有任何区别。,000400
135,我果然是还给了老师,000403
136,treasure,000413
