,弹幕,vid
0,我愿为爱做p,000538
1,开车软件,000553
2,末流985不是西工大人自称吗,000539
3,哈哈哈哈哈,000535
4,姐姐好帅啊啊啊,000538
5,致敬,000548
6,？你再骂,000535
7,贝爷NB,000542
8,女同竟是我自己,000538
9,姐姐给个姬会,000538
10,死吊机赶紧换打铁,000555
11,哈哈哈哈哈哈哈哈哈哈哈哈哈,000534
12,割以永治,000541
13,欧皇,000543
14,收放自如,000539
15,无情铁手,000563
16,死的太惨了,000556
17,大学没毕业就一堆慢性病的我。。。,000539
18,348￥,000564
19,这数学能力,000543
20,曹操小时候用的,000547
21,看到塞德娜我直接大喊！,000564
22,我直接：嗨，老公,000538
23,最好上本科线，500冲冲冲,000558
24,冰冰,000542
25,改卷老师又不傻,000535
26,垃圾题，无用知识考点，和茴香豆哪四种写法一个样,000561
27,小飞了,000554
28,代入感很强，已经开始反胃了,000549
29,啊啊啊啊啊啊啊啊啊,000538
30,默认最美，瞎折腾没用,000553
31,致敬,000548
32,四大名捕哈哈哈,000563
33,买人骨干嘛用啊？,000544
34,大师666,000535
35,哈哈哈哈哈哈哈哈哈,000534
36,HrSaKi,000555
37,哈哈哈哈哈哈哈哈哈哈哈哈,000534
38,月球有感觉欸,000564
39,蓝钻限定,000564
40,哈哈哈哈哈哈哈哈哈哈,000552
41,亚索是艾欧尼亚人。。。,000555
42,直接一步到胃,000549
43,嘶~~,000543
44,我们学校女厕也有，千刀万剐贴广告的人,000544
45,你怎么知道呜呜呜,000535
46,rid,000534
47,太酷了,000564
48,奈何本人没文化，一句卧槽走天下,000535
49,川美！,000558
50,我的心是冰冰的～～～,000535
51,外婆婆案件,000553
52,不行的呀,000539
53,有特殊原因,000548
54,这人语气估计刚挖出来,000547
55,真的离谱,000561
56,哦,000534
57,乌兹,000542
58,400,000558
59,啊啊啊啊啊小姐姐我好爱,000538
60,想想你为什么会点进来,000549
61,钻出来一个光头,000562
62,互联网大厂也没你惨，胃都可能出问题了，命要紧,000539
63,逐渐木偶化,000542
64,雷霆半月斩惊天浪淘杀,000555
65,单压理查德 理查德天下第一,000543
66,我写作文就是开头直接引用,000535
67,这不是集五福么？,000543
68,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000534
69,国服好,000563
70,抱抱，我也是第一个夜班直接胃疼去医院了，,000539
71,635！,000558
72,姐姐姐姐姐姐姐姐姐姐姐姐姐姐姐姐姐姐,000538
73,不要脸，不要脸，不要脸,000556
74,牛逼,000539
75,无所谓体制内只要不是想往上混不需要注意这么多,000556
76,哈哈哈哈哈哈,000554
77,干公务员的都这样……没救了,000556
78,ohhhhhhhhhh,000555
79,致敬,000548
80,那为什么要吃？？？？,000549
81,1111,000535
82,菊 你 太 美,000552
83,我与赌毒不共戴天！,000543
84,我可没时间狐闹^0^,000563
85,铁刀转圈,000563
86,医生哈哈哈哈哈,000552
87,赞！,000553
88,致敬,000548
89,咕噜咕噜,000534
90,3.1415926,000543
91,？？？？,000549
92,哈哈哈哈,000534
93,11,000535
94,这么长不容易断吗,000545
95,初始皮肤,000564
96,up说得很好，不只讲了离席策略，还讲了为人处世，,000540
97,嘶～,000549
98,大荒星陨！,000555
99,值钱,000544
100,值钱,000544
101,现代工业残次品摸多不长个,000554
102,摸多了不长个,000554
103,1,000535
104,秘奥义，慈悲度魂落,000555
105,帮人鉴定还找老师干嘛,000547
106,腾讯：得充钱,000564
107,半夜一点看这表示很淦,000544
108,进去打他？,000555
109,哈哈哈哈,000552
110,bzzb！,000555
111,全给中介吃了,000544
112,散夜对剑,000563
113,挺长啊，持久性好不好呢？,000549
114,这逼有问题，有大问题,000547
115,530,000558
116,致敬,000548
117,帮朋友看看,000541
118,这个死肥猪赶紧滚啊,000542
119,虾仁,000544
120,一步到胃,000549
121,割以永治,000541
122,老剑条,000545
123,成都理工大学,000558
124,你为何如此糟践你的蛋蛋？,000560
125,三木！,000542
126,只要我躺得够舒服 你就不能骂我站得不够直,000549
127,是我没错了,000553
128,还是我国服流弊,000563
129,我又一个朋友,000541
130,骨头拿来干嘛？,000544
131,出土文物都是属于国家的。,000545
132,铜镍合金带点铅，摸多了不长个,000550
133,《warframe天下第一》,000564
134,我也喜欢他的书,000543
135,不同意,000563
136,抱抱，不哭，不哭,000539
137,我可没有时间狐闹！！,000563
138,哈哈哈哈哈,000554
139,听着和小学生一样,000547
140,牛批,000535
141,西汉,000545
142,卡冈图雅,000564
143,直呼内行,000537
144,Oh gosh,000535
145,人人车-没有中间商赚差价！,000544
146,真是危言耸听，吃准了网友的低认知度,000544
147,厉害,000535
148,蛮猜冰冰最快,000542
149,逗死我了，都不询问工作的轻重缓急，还答你妹呢？,000556
150,郑大,000558
151,致敬,000548
152,女同竟是我自己！！,000538
153,他就是小作坊  网站有用我 也点赞,000536
154,致敬,000548
155,牛逼！,000555
156,？？？？？,000544
157,姐姐给我个姬会！,000538
158,收藏送人就可以，不能买卖,000550
159,致敬,000548
160,1,000563
161,自首减刑,000550
162,重庆大学,000558
163,。。。,000545
164,540或者530,000558
165,满门忠烈！,000548
166,向英雄致敬！,000548
167,NB,000564
168,哈哈哈哈哈哈哈,000534
169,这年头张三都有伴了你还没有,000543
