,弹幕,vid
0,危,000257
1,那就买个pad,000252
2,这公平吗,000240
3,贤宝宝（doge）,000275
4,被骗进来,000266
5,2,000257
6,好羞涩啊,000256
7,红红火火恍恍惚惚,000271
8,我来看你们装逼的,000240
9,这个真可能,000267
10,举脚,000265
11,财大NB,000287
12,不，你会被人取代,000249
13,草,000271
14,真实！！！！！,000265
15,不吃猪肉了,000258
16,弹幕就酸死了,000276
17,UC的?,000272
18,真的蠢,000237
19,你既然找到了鲶鱼，那必须不兴戴啊，要不你白来了嘛,000273
20,大佬,000287
21,帅！！！,000272
22,1,000257
23,这质感绝了,000259
24,woc真的绝了,000259
25,事情越来越不对劲,000287
26,君克：谁叫我,000271
27,只要我抄的人数够多，就没人能发现，真像我小时候写作文的样子,000272
28,哈哈哈哈哈哈哈,000275
29,用别人东西还是快，还不用动脑子不用读书，方便,000258
30,我之前转了一个结果被我爸妈追着骂了一天，然后我主动退出了家庭群,000257
31,2222,000286
32,这是反讽吧……,000267
33,傻子一看就不是正经发明,000261
34,乌龟也是动物来人给他给我封,000256
35,最好的私立学校读书没法子,000251
36,中国人不愿意种地，所以农耕市场已经被别人直接抢走了,000258
37,就是竖心旁没错啊,000277
38,用深圳的一套房种子公司收购就行了多简单,000258
39,感到不适,000256
40,嫁妆是我，旺夫运,000286
41,哇,000277
42,整个身体都空了,000248
43,可怕,000244
44,谁带男朋友回宿舍啊不尴尬嘛,000263
45,看得出下巴了,000287
46,有毛病直接到不好吗,000261
47,卷起来了,000281
48,明白人,000241
49,其实.up说的很有道理，但如果你一点不在乎别人看法，那就随便你吧,000263
50,升官发财,000274
51,？？？？？,000254
52,文艺复兴,000259
53,朱一旦直呼内行,000243
54,春秋鼎，兄弟你是嫌你进去时间太短是吧,000237
55,可以促进消费,000249
56,2,000257
57,同款鼠标垫,000237
58,1,000265
59,我想见游年呜呜呜呜,000265
60,违法了几十年,000249
61,有的是失业青年，和老龄化没半毛钱关系,000249
62,潘慧yyds,000262
63,哈哈哈哈哈,000272
64,櫵,000277
65,2222222,000265
66,哈哈哈哈哈哈哈哈,000272
67,漏勺它不香吗,000261
68,王生读的可是哲学系。,000251
69,这TM不是柔道吗,000266
70,绿茶,000263
71,23333,000286
72,？？？？？？？？？？,000263
73,牢底坐穿,000237
74,见棺发财,000274
75,多少❓我听到时薪❓❓❓,000243
76,完了，我有,000257
77,哈哈哈哈哈哈,000256
78,？,000259
79,希腊语。。。,000243
80,用那个奥赛。,000251
81,两只老虎爱跳舞,000261
82,草,000271
83,真心致敬,000268
84,ohhhh,000254
85,31天制,000249
86,所以必须考上阿,000281
87,升官发财,000274
88,哲学,000251
89,他们,000237
90,为什么和我的火龙果不一样,000248
91,学德语学自闭了,000243
92,这脸怎么越看越像曾志伟？,000275
93,手,000265
94,草,000271
95,2,000281
96,哈哈哈哈,000275
97,你和你的同事和这种单位都有问题。,000263
98,国民生产总值咋提,000249
99,殡葬产业都是暴利,000244
100,你是陕北人吗,000247
101,6666,000249
102,比博燃,000256
103,摩西!,000259
104,一路向哪？,000272
105,有病吧,000259
106,这,000259
107,小说男主声音啊,000272
108,真实,000265
109,好家伙,000264
110,前面有些孩子太单纯了，一二线城市还好，你要在三四线城市，遇到的问题就很大了，如果你不在意随你,000263
111,见棺发财,000274
112,这个好像很好玩,000261
113,龘,000277
114,fz,000237
115,1919,000238
116,升官发财,000274
117,好家伙,000242
118,题材三千,000273
119,？？？？？？？？,000267
120,大声点听不见,000240
121,流批！！,000287
122,是焊的,000242
123,哈哈哈哈哈哈哈哈哈哈,000245
124,我亲眼看过爷爷的骨灰被敲碎,000244
125,？？？,000268
126,她缺的是德,000268
127,fZ=房子.暗示一套房。。,000237
128,2,000258
129,青铜鼎太猛了,000237
130,我擦,000259
131,？？？,000256
132,金子做的吗一万八,000244
133,石鬼面,000242
134,还行吧，相对好吃，就是贵 没有物超所值的感觉,000262
135,政治？复习早了那真的是重在参与了,000252
136,粤语，香港明星,000243
137,鲲吧,000278
138,这是真的,000258
139,捷,000277
140,khan,000260
141,可以买个减速电机diy,000260
142,盗友,000242
143,一看到这个标题我“啪”一下就点进来了啊！很快,000256
144,1111,000281
145,牛逼,000259
146,2222,000258
147,真实,000265
148,传国玉玺,000277
149,2,000286
150,2,000265
151,太牛了,000259
152,?????????,000263
153,两千万,000268
154,出来啊,000282
155,门当户对太重要了！,000286
156,明星的高工资应该收重税，以补贴警察消防员研究人员的工资。,000268
157,1,000281
158,2,000258
159,说一堆跟放屁一样,000249
160,不抽烟少喝酒早睡早起多锻炼,000257
161,危,000257
162,财大nb！,000287
163,真实,000265
164,坦白从宽，抗拒从严,000240
165,不至于不至于不至于,000244
166,真实,000265
167,哈哈哈哈哈哈哈哈哈,000245
168,2,000257
169,别骂了,000257
170,陈张太康,000265
171,大学还有呢,000271
172,别吹牛，用点脑子想可能2千？,000268
173,救不了了吧！,000237
174,花钱能作为判断？这是什么三观不正的UP,000263
175,这不是写论文吗,000272
176,？,000285
177,不知道是反讽的，人家小品最后说了啊，要按时体检,000267
178,？？？,000278
179,如何做到的,000243
180,？？？？？？宁有病？,000254
181,黄泉路,000273
182,1,000281
183,这像悼词呢？,000257
184,想赚钱就直说，别在这儿绕来绕去，说什么伦理道德真让人恶心,000244
185,管他侵权不侵权，技术要掌握。,000258
186,第一次看三级龟片，有点紧张,000256
187,2,000286
188,？？？,000263
189,2016 3 23,000238
190,哈哈哈,000275
191,为什么长得越来越吓人了。。。,000252
192,？？？？又表又立,000263
193,那么多的农村的孩子连学都上不起,000268
194,哪个考官上来说这么多？考官一天累的都不行,000240
195,野生字幕君：喵喵喵,000268
196,老子穿越回去把马斯洛杀了这不就没有这个理论了（,000286
197,问题不大,000257
198,韭菜盒子,000244
199,我想黄了。。。。,000260
200,夺笋呐,000273
201,你会这样想，所以你的男朋友不会固定,000263
202,吼吼吼,000264
203,你再骂,000271
204,奇美拉,000256
205,Json,000238
206,刚刚猜出来了,000281
207,这只是反讽而己啊！,000267
208,四年打底了丫,000278
209,英式英语就是好听哈,000251
210,就硬抄呗,000272
211,又在偷换概念,000253
212,？？？？？？？？？？？？,000260
213,这家伙长得像法老,000275
214,故事用心了呀,000278
215,死贵，味道还一般,000262
216,哈哈哈哈哈哈哈,000264
217,爱对方就会想为对方花钱这是真的别说什么拜金,000263
218,这很像是桃大的声音啊,000272
219,哈哈哈哈哈哈哈,000237
220,知证道的光,000272
221,财大NB,000287
222,吓的我赶紧点一根烟,000257
223,扯,000268
224,？？？？？,000274
225,站焊的,000237
226,UP你就借着美术的幌子来赚币吧,000259
227,投入高收益慢没啥人想投呗,000258
228,就是说服,000253
229,所以所有动物爽的时候都是“啊”,000256
230,忠供说话我从来不信,000258
231,别念了 这声音,000271
232,哈哈哈,000244
233,是的,000263
234,数码宝贝一直在看,000253
235,madam,000264
236,干得漂亮,000272
237,我就想学韩语但是感觉好难,000243
238,赌博恶意,000279
239,比伯，戳爷,000265
240,滤清器,000261
241,王 自 如,000237
242,年后准备去实习了，请问面试该怎么办呢，需要注意什么呀,000280
243,222222,000258
244,哈哈哈,000275
245,扭曲？,000277
246,学生是学校的客户,000247
247,你太认真了吧。。,000267
248,真实,000265
249,卧槽,000259
250,啊这，我不是来结婚的吗,000286
251,真实,000265
252,我帮我朋友看看,000256
253,。。。。,000241
254,2222,000258
255,大學一般叫professor xxx？,000264
256,哈哈哈,000271
257,帮朋友看一看,000256
258,为什么这么丝滑…,000259
259,婚姻就是一桩长期生意。。。？？？,000286
260,你看完了小品了吗？这小品是提醒老年人多体检的,000267
261,见棺发财！！,000274
262,哈哈哈哈哈哈哈哈,000275
263,为什么给我推这个,000263
264,2,000265
265,应该想想为什么会推荐这个给,000256
266,乌龟还有这种声音？,000256
267,说出了我们的心声,000241
268,wc这个，牢底坐穿了吧要,000237
269,?i,000261
270,估摸着也是同款键盘,000237
271,我特么是无休制,000249
272,我总觉得这石头要眨眼了,000259
273,还是人多了,000249
274,鲶鱼老师:我已经三天没被人举报了,000275
275,好厉害啊,000259
276,保护我们的专家不比小鲜肉有用？,000258
277,嗯呐，确实，是，嗯呐,000239
278,难道不是吗？,000268
279,牡丹狗报道,000286
280,哈哈哈哈哈哈哈哈哈哈哈,000245
281,不会,000286
282,我没了,000257
