,弹幕,vid
0,有好处后，都跟着闹,000485
1,oa？难道猪场？,000483
2,好美,000478
3,好嘛，我抽卡次次保底原来是我虚啊,000471
4,呵忒！俺们都用蛇皮袋，尿素袋子，几十年不会破，可以从你爷爷传给你呢！,000479
5,太过分了！！@qq.com,000485
6,刮刮,000484
7,村里人很给力 很暖心,000485
8,是你啊啊啊,000472
9,谁在吹哨,000472
10,感觉你是来偷东西的,000479
11,牙好酸,000482
12,一定要查,000485
13,海豚没秘密挺好,000478
14,6666,000477
15,友,000471
16,疼疼疼,000482
17,？这个背景音乐？？,000482
18,还蛮可爱的？,000476
19,握草,000475
20,妈惹法克,000475
21,啊这我非酋。。。,000471
22,补了八颗牙的我表示无所畏惧,000482
23,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊好可怕,000479
24,报道,000484
25,这锅扣得够紧啊,000483
26,匿名儿~你名儿,000485
27,好纯真啊，有种野性的美,000476
28,吸,000473
29,丧尸暴龙兽,000476
30,这是王冰冰么,000483
31,2,000484
32,？,000475
33,代入感太强，我已经开始疼了,000475
34,睿泽老师妇女之友～,000480
35,韩红？,000485
36,太好看啦！,000478
37,那到底是哪几种病,000470
38,你的名字？！,000476
39,就是你就是你，中学每天上课都是你在叫,000472
40,二姨太,000478
41,宝藏up,000484
42,《幼鱼》,000476
43,天才啊，直接接神经,000475
44,好家伙,000476
45,就是它,000472
46,2021年的吗？,000485
47,Google bing Wikipedia ,000484
48,我咋以为是打虫药了,000476
49,哈哈哈哈哈哈哈哈看他说话太搞笑了,000479
50,哈哈哈哈哈哈哈哈哈哈哈哈哈,000481
51,我这个黄金矿工十年老玩家看了都说牛,000482
52,我知道了，要摸鱼,000483
53,我觉得up化妆一下绝对能cos勺子杀人狂,000479
54,帮我的好朋友唐雨含看看,000481
55,海猴子！！！,000476
56,我要走了，再看下去冰冰该不高兴了,000478
57,河南的？,000481
58,等等，除了打人，排水是不是也有问题,000485
59,柠檬导航,000484
60,这东西小学在课桌上看见，很小，吓到飞起,000476
61,挺好看,000476
62,帮朋友看看,000471
63,这个蛀牙主太深了吧,000482
64,wo c,000475
65,好像雷德王,000476
66,一块2一度,000477
67,好东西一定要分享,000484
68,楼下有一只天天叫,000472
69,布谷嘛,000472
70,原来是你这小家伙,000472
71,吸吸,000473
72,小时候经常看到，跟带了降落伞一样,000476
73,呜呜呜，我也想做,000478
74,呱,000484
75,听过听过都听过,000472
76,好酸,000482
77,这音乐，我以为盘珠子呢,000482
78,我又失眠又嗜睡怎么弄,000471
79,感谢BGM,000482
80,我帮我我朋友看的,000471
81,菠萝菠萝菠萝,000472
82,确实客观哈哈哈哈哈,000479
83,打游戏老遇到上班打游戏的人，打到下班才下游戏,000483
84,就这么看真不觉得有啥大问题妈呀,000482
85,林克 qiyousigeidei,000476
86,若是刚炼成的春秋蝉有效，来生还是要,000476
87,这个媒体感觉挺良心的,000485
88,这太正常了，起码没有被灭满门，毕竟是荷兰黑帮。,000485
89,我还切到steam玩游戏,000483
90,你好，铁翼飞旋,000478
91,我算是废了,000471
92,流弊,000475
93,原来是你,000472
94,我替卢梦麟看看,000481
95,是真的疼 浑身都痛的发抖冒冷汗,000482
96,我都要,000478
97,？？,000482
98,顶！,000485
99,而且两个黑窟窿，还仿佛在瞪眼,000476
100,不是污水就叫他喝下去！！！！！,000485
101,拼多多,000484
102,我帮何明轩看一下,000481
103,帮我告诉冰冰一声，不用给我留门了,000478
104,你再骂，我才19,000477
105,牛逼,000477
106,创业公司有你的天地,000483
107,密码错误,000479
108,不要吵 直接打,000485
109,呱,000484
110,多曼,000476
111,我是你们的朋友,000471
112,耶！刚好看过这期,000476
113,原来是你,000472
114,是你,000472
115,求继续报道,000485
116,是你 趣多多,000476
117,天啊,000485
118,给我朋友看看,000471
119,王冰冰你自己想办法挽回我,000478
120,我补过2个大牙，贼酸爽,000482
121,我要悄悄地，惊艳众人,000476
122,原来是你,000472
123,我朋友说他不需要这个,000484
124,代入感很强 已经开始疼了,000482
125,非洲人：？？？,000471
126,卧槽,000475
127,挺好挺好,000479
128,宜家的箱子就这样的呀,000479
129,呱,000484
130,秒啊！,000479
131,面 目 狰 狞,000479
132,弹幕呢,000476
133,这种必须把黑色的部分全部去掉才行,000482
134,这个挺熟悉的吧,000476
135,我来看看我符合几条,000471
136,酸蚀剂？,000482
137,哈哈哈,000485
138,津津有味,000482
139,这是我的二老婆,000478
140,那我抱走驾驶员小哥了,000478
141,我竟然全都听过 !,000472
142,除了上证我全买了,000474
143,我就这么说吧 除了老板 其实你的领导也是会摸鱼的,000483
144,反向密码让人觉得真诚,000479
145,治牙根才疼,000482
146,老婆,000470
147,zh这个太棒了,000479
148,我帮豆豆看看,000481
149,上下一气,000485
150,宇多田光诶,000476
151,原来如此,000472
