,弹幕,vid
0,呱,000003
1,正负形,000004
2,半个WINGS(,000004
3,致敬,000018
4,5秒,000020
5,蜡笔小新诚不欺我,000011
6,泪目了泪目了，想到了跳动的线 ,000012
7,xiao，,000006
8,哈哈哈哈哈哈哈哈哈哈哈,000010
9,飒,000015
10,草,000005
11,章丘铁锅,000012
12, 。,000003
13,致敬,000018
14,筷子形状也有关系,000012
15,牛牛牛,000010
16,高级,000007
17,这是个大墓啊,000010
18,笔记，烂货没人要,000013
19,正片叠底去掉较亮的颜色，滤色去掉较暗的颜色,000004
20,张坤，在茅台最便宜的时候坚守到现在,000016
21,莱顿弗罗斯特效应,000012
22,草,000005
23,《自愿》,000018
24,报到,000003
25,这手是义体吧,000014
26,呱拜,000003
27,意思不是是旁边有墓吗,000010
28,………………,000012
29,希望早日应用到马桶上,000012
30,危,000007
31,我就重仓了东方财富，我该上天台了么,000016
32,矫正打印机喷头（（（,000004
33,美音真是一点也听不懂啊啊啊,000017
34,宜宾纸业才是真妖,000009
35,说的什么玩意儿,000013
36,帮朋友看的,000020
37,哈哈哈哈哈哈哈,000020
38,英语课本错版之王,000004
39,报道,000003
40,像极了半夜看美食视频的我,000018
41,狗还是你最狗,000014
42,惨,000020
43,没有and啊 轻读连读都没有,000017
44,下意识按了一下f3（doge）,000015
45,我陈伯没问题,000020
46,哇哦⊙∀⊙！,000006
47,芜湖,000015
48,小便拍戏就这几句拍了很多篇的，你说她们能说语句不快？,000017
49,性感,000014
50,初中科学书,000012
51,三连了,000009
52,咸阳人路过,000016
53,报道,000003
54,星尘远征军的够了哈哈哈哈,000004
55,我去,000015
56,好像混进去了一个奇怪的东西,000011
57,流批,000015
58,sy 真的会导致早谢的，各位注意以下,000020
59,对赌,000016
60,50页？那我500+页的课本怎么办,000003
61,你就是老维？义体医生？,000014
62,很像马可呀,000012
63,Autodesk fusion 360,000014
64,ohhhhhhhhhhhh,000003
65,哈哈哈,000007
66,卧槽,000002
67,我觉得吃饭很痛苦，不吃就头晕眼睛有时候不对焦，吃了就想爆哭。但还没有到吃完去催吐的地步……,000018
68,打印机墨水,000004
69,见封进,000017
70,？？？,000002
71,。。。,000006
72,报道,000003
73,好蠢啊,000010
74,白装,000014
75,看到鸡哥哈哈哈,000011
76,下次一定,000003
77,求BGM!!!,000006
78,拉飘砸了写报告（,000015
79,芜湖。。。,000015
80,欲壑难填 做好收益目标  也没用  ,000016
81,c919下飞机登场了,000015
82,看到过,000012
83,投了投了,000015
84,话是拦路虎,000007
85,用狗建模，你值得拥有,000014
86,致敬,000018
87,哇塞！,000012
88,Ps小空调,000004
89,这一段全听清,000017
90,????,000009
91,看up主这么用心已经三连,000003
92,精神病,000014
93,到底讲了个啥？,000013
94,给你挖坑,000000
95,这个人声音听过,000010
96,牛逼,000002
97,诺安？？？,000009
98,好恶,000006
99,不敢催更系列,000014
100,魔方波普,000002
101,感兴趣,000009
102,厉害,000014
103,弹幕护体,000014
104,致敬,000018
105,左边是亚特兰大 右边是国米,000004
106,！！！！！感谢！,000003
107,这小伙子废了,000020
108,你老婆真漂亮,000011
109,报到,000003
110,你这也没入门呢，得谨慎一点说啊,000009
111,期货才可怕,000009
112,！！,000004
113,感谢,000003
114,好家伙,000004
115,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000010
116,我敲碎了,000012
117,好奇,000006
118,被可爱的男孩子抱住,000011
119,诺安！,000009
120,卧槽666,000002
121,宁波有自贸区吧,000009
122,铝合金可以很硬，,000014
123,Procreate,000004
124,棉花糖不能遇水,000012
125,？？？？,000002
126,心肺骤停,000005
127,致敬,000018
128,ohno,000017
129,57的是冬狮郎,000011
130,大力出奇迹,000012
131,我帮我一个好朋友看的,000020
132,这就把手砍了,000014
133,方子呢,000020
134,致敬,000018
135,参见小时候看过的千钉鞋小故事,000012
136,全体起立,000015
137,左下角把我吓到了,000002
138,小浣熊同款,000012
139,扯淡,000013
140,串串,000010
141,《思想》,000020
142,乌鸦坐飞机,000015
143,报道,000003
144,。。。。。,000006
145,牛批,000010
146,我帮我朋友看看,000020
147,草,000006
148,报道,000003
149,逆回购是国债，央行用于补充市场流动性。,000009
150,不买比特币？,000009
151,原来是孙狗奥,000007
152,哈哈哈哈哈哈哈哈哈哈哈哈,000007
153,我英语就在你这边学了。,000006
154,Tower to Aircraft CM919 cleared takeoff rwy 12R wind is calm knowledge,000015
155,雪球？难道你是莫蒂？,000014
156,高情商,000007
157,草,000006
158,这个敢降落吗,000015
159,听懂掌声,000007
160,呱,000003
161,春来老哥,000010
162,这不比博人传燃？,000015
163,致敬,000018
164,风  切  变,000015
165,恶心警告,000006
166,上头,000009
167,致敬,000018
168,max的我听不清,000017
169,这种基建类企业合并后吹的确实厉害,000016
170,？,000014
171,关注了,000012
172,meme？,000005
173,朱少醒,000016
174,不知道在说什么,000013
175,草,000006
176,？？？,000009
177,？？？,000013
178,好活,000002
179,。。。,000009
180,有小沈龙俱乐部尼尔叔叔那味(狗头),000004
181,说的啥啊,000013
182,吃早饭,000006
183,真空吸盘,000014
184,什么是知网,000003
185,感觉就像戒毒一样,000018
186,你厉害,000009
187,报道,000003
188,债多不压身的你够了,000012
189,帮朋友看看,000020
190,好家伙,000002
191,好家伙,000009
192,nb,000014
193,离谱啊,000014
194,这tm能看清啥,000014
195,好家伙   他说的这些我有个朋友全都有,000020
196,草，想到袖剑了,000014
197,感谢让我调低音量,000015
198,致敬,000018
199,亲妈,000012
200,感兴趣！,000009
201,家里开小卖部的,000002
202,报道,000003
203,954+8,000014
204,大夫小点声,000020
205,公开处刑,000020
206,大片,000014
