,弹幕,vid
0,致敬,000302
1,2,000294
2,大哥大嫂过年好,000291
3,快跑,000307
4,ohhhhhhh,000299
5,真就仗势欺人,000322
6,自由能,000299
7,得得得得得得,000299
8,1,000294
9,1,000294
10,2,000316
11,2,000317
12,谁是甩棍,000291
13,爱乐之城,000298
14,绝了,000322
15,relic严重错误,000290
16,前面熟悉冈布奥的，不思议迷宫了解下,000318
17,韩国人抢走了我们的文化,000298
18,昨天刚在树上见过,000307
19,吟唱,000301
20,见到她,000289
21,致敬,000302
22,我还以为看的是半佛笑哭,000296
23,2,000316
24,泡菜不也是白菜做的吗？,000320
25,我还不知道夸克还有这功能 虽然我正在用,000319
26,盗墓贼,000300
27,山东排面,000320
28,马爸思，万业生,000320
29,猝不及防,000319
30,好,000320
31,编,000292
32,23,000317
33,跑题了 跑题了啊,000296
34,3W,000314
35,666,000304
36,植物椿,000307
37,12,000317
38,你再骂,000319
39,你这花式吊打,000322
40,对的，老师可太重要了,000289
41,谢谢阿婆的分享，正好在找工作,000288
42,法考主观题  拿证,000289
43,快手,000307
44,我提个问题，水滴体是不是呢？,000318
45,为啥现在才看见，呜呜呜,000317
46,11,000294
47,过于形象,000294
48,我就问大黑布李子甜不甜,000307
49,从腹股沟动脉插进心脏,000314
50,就……还挺秃然的,000319
51,硬核植入,000305
52,《爱吃泡菜》=没得吃,000320
53,2,000316
54,吾辈楷模,000304
55,又拯救了一条生命，非常的开心，。,000313
56,哈哈哈哈哈哈,000296
57,危,000290
58,哇哇哇哇！,000319
59,会上B站,000290
60,没买你东西的，店铺不用钱么,000295
61,全文背诵,000298
62,丧 失 人 性,000291
63,哈哈哈哈哈,000309
64,球是无数个不稳定平衡点啊,000318
65,别说，还真有先进的教育,000297
66,你发现一部好剧，却发现它有整整八季，你追的剧越多，未观看集数列表就越长,000298
67,一赞一收藏 硬币以奉上,000319
68,4447,000317
69,有道理,000289
70,2,000294
71,一天一个恐恋小技巧,000304
72,猝不及防,000319
73,2,000316
74,哈哈哈哈,000322
75,什么翻译,000318
76,3万元以上。。。,000291
77,那不还是变态嘛,000289
78,1,000294
79,jennie,000305
80,？,000304
81,学到了,000289
82,1,000294
83,前面的，出国读的小学吧,000298
84,最低6个大气压，你吹得动？,000314
85,传销啊。,000291
86,什么多巴胺（刷多了的后遗症）,000317
87,钱啊,000288
88,我悟了！,000317
89,那些说营销号的什么心态？,000320
90,你们买回去自己装？医生技术不要钱？,000314
91,演化,000318
92,好家伙自曝,000300
93,我老师说学日语学着学着去看中国文言文去了,000298
94,上下动,000307
95,2,000294
96,玉佩啊,000292
97,听你放~~~,000295
98,3个吧,000318
99,弹琴,000317
100,2,000316
101,？？？？？？,000304
102,下次的太不尊重女生了,000301
103,致敬,000302
104,为毛还找不着工作,000297
105,怀孕不怕毒么,000315
106,这不是他的优越感，而是自己的自卑,000298
107,跑了怕了,000322
108,(正在读取墙体数据……),000290
109,布里茨,000318
110,有两斤放屁,000320
111,人家里面是消过毒的,000314
112,全世界无产者，联合起来,000320
113,同款Kingston 一模一样wc,000290
114,考兵成功,000289
115,哈哈哈哈哈哈哈哈哈哈,000291
116,你都不怕触电身亡,000290
117,2,000294
118,东北生多少也是往北京跑→_→,000297
119,封面以为是女医生,000313
120,致敬,000302
121,怕了,000322
122,你好坏哦！！！！我好喜欢哦！！！！！,000322
123,辐射,000318
124,2:54,000290
125,2,000294
126,逐渐忘记主题,000305
127,三连拿去,000322
128,哈哈哈,000307
129,1212,000317
130,哈哈哈,000322
131,我也觉得指甲有点让人不适,000290
132,啥破女人,000304
133,加油,000322
134,致敬,000302
135,哈哈哈哈哈哈哈哈哈哈哈哈你也太可爱了！,000305
136,寿光,000320
137,痴情的男人都这样,000301
138,虚晃一枪,000290
139,厚大数学,000291
140,29999交个朋友,000291
141,29,000294
142,还是黄金戒指保值,000301
143,一大堆失业人,000295
144,说啥呢,000297
145,致敬,000302
146,1,000289
147,1,000289
148,英文不方便看,000289
149,0,000294
150,致敬！,000302
151,2,000316
152,《学的妈妈朝你啸》,000317
153,八小时制,000297
154,致敬！,000302
155,哇,000304
156,网抑云患者福音啊,000289
157,猝不及防,000305
158,80岁老人：WDNMD,000304
159,丑人多作怪，相由心生,000304
160,食梦貘,000307
161,22222222,000305
162,《经典老番》,000307
163,臭虫：我后悔来了,000307
164,人均，人均，用脚趾头想都知道是人均啦,000320
165,鹤岗房价比阿里低,000297
166,“坚持二字十六笔，放弃二字十五笔，坚持或是放弃，不过一念之差”,000319
167,《发达》,000320
168,放屁大会,000295
169,致敬,000302
170,我甚至连这都不会写,000319
171,是真的甜的！我跟别人说别人还都不信,000307
172,123,000317
173,嘉宝果是真的好吃,000307
174,赌博犯罪吗？,000291
175,没钱,000320
176,为啥介词是with（我又陷入了语法纠结。。。）,000298
177,这事必须打，,000320
178,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000296
179,胃,000290
180,老师收家长红包呢,000291
181,好诶！,000297
182,stable,000318
183,不是，我下面第一个推荐视频就是这个,000289
184,而且有可能偶遇病虫植物,000307
185,嗯！没有是宦官无疑！,000300
186,可以可以,000304
187,怕了怕了,000322
188,钢蹦,000318
189,我开始疼了,000314
190,这只鸟我好像在泰拉瑞亚里见过,000307
191,猝不及防,000319
192,价值观很正啊,000301
193,8,000294
194,一直是无数个的数学应该不及格吧,000318
195,毕竟也不是什么人都可以在建国初坚定地从欧洲回国,000298
196,20210219没时间了,000317
197,不一个意思吗?,000288
198,赏打肯定构成犯罪,000291
199,夺笋呐,000307
200,追番键呢？(doge),000304
201,怕啪啪,000322
202,致敬,000302
203,真实,000302
204,DIO,000304
205,我去……,000307
206,12345,000317
207,懂了，这就去抓乌龟,000318
208,明白了这是为了卖手表出的视频,000305
209,中国政法大学,000289
210,这是什么商业机密？,000322
211,2020年8月入职，现在公积金扣一千二一个月，化工行业,000316
212,感同身受。。,000298
213,神助攻！哈哈哈哈哈xswl,000322
214,1,000294
215,说得好加油,000322
216,致敬,000302
217,这个我都写不出来,000319
218,这个视频真的好棒。,000298
219,芜湖,000320
220,工业革命的时候很多人也说过类似的话，然而……,000295
221,第五玩家狂喜,000317
222,丝嘚啵,000318
223,我可以，给你个666,000314
224,斯奈普,000314
225,精辟,000305
226,好家伙,000291
227,hr不谈呢,000293
228,up主有意回避,000317
229,牟取暴利,000291
230,卧槽,000309
231,致敬,000302
232,买回来是便宜 你自己装上去吧,000314
233,不思议迷宫,000318
234,1,000294
235,我一般把题目下面的那些字当做开头,000319
236,哦,000297
237,下面不改吗？,000303
238,致敬,000302
239,滚 凡尔赛,000298
240,yue,000304
241,？？？,000290
242,哈哈,000294
243,说实话 我是女生 反正我个人是真的喜欢这个 比送什么投射灯好多了,000315
244,致敬,000302
245,做验收不？,000300
246,肱二头肌也能用,000319
247,1111111,000294
248,1,000294
249,所以能投币吗,000291
250,牛逼,000314
251,致敬',000302
252,致敬,000302
253,我小米手环怎么样,000305
254,小时候在世博会上看到过，好像是立陶宛的,000318
255,12333333,000317
256,wo w,000318
