,弹幕,vid
0,哦,000235
1,出来就弯了，就这一句够3年的,000217
2,真的，小熊点点那个题我们吵了一节课,000224
3,12,000216
4,纵享丝滑～,000231
5,美人计,000222
6,哈哈哈哈,000220
7,《 小 》,000230
8,我今年刚好15岁,000216
9,读书人的事，能叫那个啥嘛【doge】,000227
10,不认识的一看就没玩过魔兽世界,000230
11,吴先生的家享团圆,000229
12,太真了吧哈哈哈,000213
13,怎么感觉你好好看呀,000221
14,啊这，我们学过，你成功让我把他记得很深刻,000213
15,数学朱昊鲲，真的牛兄弟们,000216
16,哈哈,000229
17,东方哲学啊,000232
18,笑死我了,000220
19,声音好好听,000227
20,密集恐惧症的人要死了!!,000231
21,害怕,000214
22,出来就弯了！？,000217
23,???,000227
24,？？？？？？？,000228
25,哈哈哈哈哈哈哈,000226
26,都会抢答了,000218
27,青铜器还能有合法的？？,000226
28,永远的自我介绍吗,000232
29,哇,000213
30,我还以为是做了个手办（）,000219
31,这种物件研究价值远大于收藏价值,000217
32,它们等着昆虫落下水，没想到落下了个人。,000230
33,太nb了直接看成三头蛇,000230
34,选2的人也太可怕了,000221
35,赵旭潘,000216
36,这是肉馅的饺子嘛,000229
37,减水剂,000229
38,笑死我了 魏家夫你知道啥是解析几何吗,000227
39,肉,000229
40,先乘除，后加减，不是220吗？,000218
41,很友好的！？？？？,000224
42,江苏人表示索然无味,000224
43,说老番茄的明天我带你上医院看看吧,000231
44,哈哈哈哈哈,000214
45,1111,000214
46,液体的表面张力,000230
47,吓到我了，赔钱！呵呵呵呵,000213
48,没有肉,000229
49,过年只吃素饺子，家人们我做的对吗？,000229
50,浙大,000216
51,大格局，点赞,000223
52,我觉得这视频适合当一半的mv,000231
53,那没事了告辞,000235
54,越来越离谱了,000217
55,卖香油的,000230
56,长得好像张译,000226
57,绿坝娘,000235
58,文科生顿悟了,000213
59,不速冻的饺子用中筋面粉比较好,000229
60,切,000235
61,可惜你吃不到,000229
62,作业帮不香吗,000227
63,那没事了,000235
64,作业帮不香吗,000227
65,啊我走了,000235
66,夜壶？,000226
67,才学的！！！！！,000213
68,北大,000216
69,哈哈哈哈哈哈哈哈哈哈,000232
70,玩犊子哈哈哈哈哈哈哈,000220
71,北大,000216
72,老师这题我会，我长18对吗,000218
73,代入感极强,000232
74,临沂大学,000216
75,再见,000235
76,？？？,000213
77,是他们啊那没事了,000234
78,就是个盗墓的,000217
79,？？？？？？,000231
80,我已经不想再看视频了,000214
81,不小心划伤了就是另一个故事了,000213
82,是素的吗,000229
83,那真是太可惜了[doge],000213
84,啊这,000232
85,奈何本人没文化，一句卧槽走天下,000219
86,草,000231
87,互联网是有记忆的,000229
88,中国人民大学,000216
89,学习本质是为了提高能力,000227
90,。。。。。,000229
91,南水北调的水吧,000229
92,哦哦,000227
93,海尔兄弟,000223
94,哦！！我辉哥！！！,000214
95,害怕,000218
96,那没事了,000234
97,春节快乐！,000229
98,我是来看妹妹的,000232
