,弹幕,vid
0,呃呃呃……,000232
1,这种问题好傻啊，真的会这么问吗,000232
2,夺笋啊,000220
3,健康不会重来 腰肌劳损 颈椎病 就是一辈子,000227
4,闻德批德,000226
5,好紧张呜呜,000232
6,肉,000229
7,这空么→_→话说应该说啥计划啊,000232
8,草,000230
9,战术指导:作业帮,000227
10,老师别问了，我血压上来了,000218
11,行星地球第九集左右，讲亚马逊森林的,000230
12,我人没了,000230
13,别吃肉好吧,000229
14,我们这边叫水板凳,000230
15,up比郑爽美太多了！！,000221
16,啊啊啊对！排除法,000224
17,哈哈哈哈哈哈哈哈哈哈哈哈,000220
18,她还仙女？你比她漂亮多了,000221
19,完犊子啊,000220
20,寒假也要学习啦,000227
21,完犊子,000220
22,医学专业，你tm不发sci能毕业？你tm不考博能找到工作？,000232
23,天才。。。。,000218
24,哈哈哈,000226
25,吓我一跳,000230
26,有味道了,000231
27,这真的不是相机广告吗,000231
28,高斯,000218
29,子轩老师您跳舞呐？,000226
30,保护,000221
31,快跑啊,000227
32,老师好,000218
33,好难啊,000218
34,贝爷:鞭子 ,000230
35,再见,000235
36,哈哈哈这个好呆,000230
37,保护,000221
38,初二物理哭了,000216
39,云南口音,000228
40,再见,000235
41,？？？？？？？？,000226
42,初二懵了,000213
43,像蛇头...,000230
44,那没事了,000234
45,夺笋呐,000220
46,^_^  我早就开始使用夸克了，非常好！,000227
47,北航,000216
48,学而不思则惘，思而不学则殆,000227
49,哈哈哈哈哈哈哈哈哈,000220
50,我哥总没这么丑,000230
51,啊这……狠人。,000231
52,14,000216
53,mzm,000217
54,威严！,000218
55,牛剑,000216
56,封面真像黑手哥,000220
57,.,000220
58,这并不是双标 这是因为他们本来就配。,000234
59,徽商不错,000220
60,不用卧槽这都是up主说的冰山一角,000221
61,万物皆可刀（doge）,000231
62,这老师好看,000218
63,哈，老师才不会提问这个问题,000232
64,好臭,000231
65,像是火腿龙哥那的口音,000228
66,怎么是肉的啊，不环保,000229
67,费捞涩费,000232
68,？？,000235
69,夸克已经不简洁了啊,000227
70,打哎，不打能行啊？,000218
71,太漂亮了扒,000221
72,“这该死的美人计，呵，我怎么可能会中计。”林北冷笑道。,000222
73,你都没录取呢就研二研三了？？,000232
74,2021,000216
75,肉，你竟然在饺子里放肉？,000229
76,那就没事了,000234
77,没问题啊,000218
78,崇洋媚外的dog,000229
79,可恶，竟然是美人计,000222
80,人家吃的是团圆饭！团圆！,000229
81,土夫子,000228
82,不能吃肉,000229
83,告辞,000235
84,保护,000221
85,保护,000221
86,太假了,000232
87,比看恐怖片还恐怖,000218
88,这个真的很好看！！,000227
89,已经放假了，后悔才看到,000227
90,大大怪,000230
91,你没事了,000234
92,想的为免太简单了吧，白受教育了吧。,000221
93,中央美院,000216
94,你骂你自己干嘛？,000229
95,完犊子,000220
96,我恨自我介绍,000232
97,真的多做题！我刷了三本书生物终于从不及格到80+,000227
98,告辞,000235
99,唯成绩论,000227
100,血红色的铁离子,000213
101,饺子有肉,000229
102,“这该死的美人计。呵！”,000222
103,宁夏人狂喜,000229
104,Spaces X,000216
105,这玩意看过海底小纵队的都知道,000230
106,李晋晔啊，职场榜样,000214
107,保命三连：我错了，我懂了，马上改,000218
108,那没事了,000234
109,牛逼。。。。,000232
110,致敬,000223
111,我用来看片,000227
112,？？？？,000217
113,回头去实验室整一下,000213
114,？,000231
115,不会啊，冻半年都没事,000229
116,电视安排！,000231
117,出来,000217
118,照相机危,000231
119,保护,000221
120,俄罗斯肉丸蛋酱酸奶饺子,000229
121,我已经开始笑了,000232
122,保护,000221
123,中式口音挺好的,000232
124,就是哥斯拉原型,000230
125,告辞,000235
126,存在的意义是up主美！,000221
127,保护保护,000221
128,3,000216
129,郑小姐没有被妈妈看见和真爱过,000221
130,我缺的是刀吗？我缺的是相机,000231
131,美女,000221
132,我明白了 电视剧里就是这么流血的哈哈哈,000213
133,哈哈哈哈哈哈哈哈哈哈,000226
134,干冰,000223
135,我就是客家话口语，不打算改了，自豪Chinglish~,000232
136,干净,000227
137,明明视频内容很好，姐姐也很漂亮，为什么要一个劲儿地提头发。,000221
138,额,000227
139,1,000214
140,舰b好评,000235
141,背的痕迹太重了吧,000232
142,武汉大学,000216
143,《开发》，胆子不小啊,000228
144,你比她漂亮多了,000221
145,那没事啦,000234
146,告辞,000235
147,学生：你不要再问了，我现在脑子一片空白人都傻了,000218
148,工作？,000232
149,随你怎么说，继续编,000223
150,保护,000221
151,公式是什么？,000218
152,天哪好强我懂了,000213
153,20,000216
154,一直无恶意,000217
155,所以我开了二倍速,000227
156,富含各种添加剂,000229
157,考到个烂高中，很遗憾,000216
158,我tm又是考完才看到55555,000227
159,其实王晓也说过这句话，但没他这么油腻，他好像张大大,000214
160,那没事了,000234
161,你不给人家留利润，谁干啊,000223
162,小姐姐真可爱(๑• . •๑),000232
163,我好慌,000218
164,快去抓他,000217
165,云南人,000228
166,开幕雷击,000218
