,弹幕,vid
0,隔壁小孩都吓哭了,000457
1,一摸一样,000460
2,好耶,000457
3,她老公好强大,000462
4,我天，好巧，今天在书店看过,000457
5,…,000464
6,给她办！！！！！,000458
7,上周的？,000468
8,111111,000456
9,1,000456
10,最强王者,000468
11,别骂了别骂了,000458
12,回来啦,000458
13,航母,000462
14,sodayo（便乘）,000465
15,进不去？,000461
16,27我哭了,000463
17,没错是我了，答题的那种哈哈哈,000463
18,11111111,000456
19,突然想起昨天作文课讲的题目……,000458
20,期待你们网站更快发展。,000461
21,网站崩了,000461
22,好棒！！,000460
23,1111111,000456
24,中枪,000458
25,三连入股,000461
26,牛批,000461
27,18岁,000463
28,爱学习,000456
29,听不懂话哈哈哈哈哈哈哈,000469
30,都要叫增值税了啊,000466
31,咱？！,000466
32,这有两米六？,000462
33,我一周和几个小伙伴 打了700多,000463
34,前面的可以打，这个是真的打不过,000462
35,罗翔：你知道造谣最高可以判多少年吗？,000456
36,投币了,000459
37,确实,000458
38,下次一定,000461
39,卓别林,000460
40,原来我说的一直是女士的，可我是男的,000465
41,爱学习,000456
42,我天,000466
43,我穷了，DNA刻在骨子里了,000464
44,对不起我再也不说这个词了,000459
45,111,000456
46,要不要试试把相机戴在头上？说不定会好点？,000459
47,1,000456
48,冲冲冲,000461
49,拉粑粑呢？,000462
50,爱学习,000456
51,小时候就一直有想为什么学数学 导致数学差劲子,000458
52,抢钱啊这是,000466
53,我就是爱冰冰,000456
54,天啦,000468
55,牛蛙,000461
56,我买好了,000457
57,卧槽,000468
58,中枪,000458
59,三联冲冲冲,000461
60,水猴子安排,000457
61,人家说的是满七个月,000459
62,这个叠飞机飞得特远,000457
63,地狱绘图,000457
64,卖一块钱不就行了，50万到时候遗产继承还得交钱,000466
65,f117,000460
66,真实,000458
67,上周的,000468
68,双头食人魔领主,000462
69,我心软看不得这个，看了难受,000459
70,BAD COMPANY,000460
71,括号里反了,000458
72,我还真刷过 每次是1-100qb不等 群里的人刷过70多个的 我刷了5次都是只有一个 气死了就把那软件删了,000463
73,当年都是卡盟,000463
74,50,000463
75,中枪在哪里？,000458
76,尊重,000459
77,要是呵呵呵的时候，两个人感觉是不是一样的,000462
78,排面,000456
79,我想看座山雕帽子,000456
80,ko no dio da,000465
81,冲鸭,000461
82,复仇女神！,000462
83,………,000456
84,我记得以前的青果就是这样不过有的收费。。。,000461
85,我爱冰冰,000456
86,中枪,000458
87,水猴子,000457
88,公屏,000458
89,中间那个算谁的,000462
90,不用提醒，没房,000466
91,[打call][打call],000461
92,上周的？,000468
93,但是卡盟可以开啊,000463
94,青铜,000468
95,辛苦了,000459
96,天子剑,000468
97,中枪,000458
98,我的绿钻到现在快8年了 还没掉,000463
99,我罗老师绝对无敌,000456
100,11111,000456
101,凭本事刷到，明天就去学习,000461
102,我也想买,000457
103,我可以,000462
104,哈哈哈哈哈哈哈哈,000457
105,太真实了,000458
106,真实hhhhhh,000463
107,加油,000461
108,空降7：05,000462
109,已注册，太强了,000461
110,？？,000459
111,给了！！明天看政治！！,000458
112,就是抢你能咋的？,000466
113,致癌胶味,000460
114,这剑好帅啊,000468
115,易语言这种语言是真的挫，见鬼的东西,000463
116,？？？,000462
117,1,000456
118,上周,000468
119,加油,000461
120,上周？ ？ ？,000468
121,爷青回哈哈哈,000463
122,收藏备用哈哈哈,000466
123,死亡不是终点遗忘才是,000460
124,……,000466
125,拔刀吧兄弟萌,000456
126,公开抢钱,000466
127,中枪,000458
128,50,000463
129,女神来蹂躏我吧！,000462
130,我家房子就是我外公买卖过户给我的,000466
131,哈哈哈哈哈哈哈哈,000458
132,哈哈哈哈,000467
133,重型坦克,000462
134,当时都是理论永久  ,000463
135,不是，咋先学了句这玩意,000460
136,很棒。,000459
137,中枪,000458
