,弹幕,vid
0,逮住,000563
1,八国联军啊,000550
2,222,000535
3,都是你们贡献的，我可没关注,000542
4,妙,000535
5,“她”,000556
6,得一次反流性食道炎就老实了,000549
7,？？？？,000545
8,该死,000544
9,Eminem请求出战,000534
10,睾不是这个玩,000537
11,值钱,000544
12,女盗墓贼,000547
13,沃日这是刚盗上来的,000547
14,只要不怕死，随便试,000562
15,你被西化的太严重了,000556
16,生活不如意是因为不如意，不是因为胖,000549
17,好帅呜呜呜,000534
18,这没错啊，你是听命与你的直属领导的，不过有时候，你的直属领导很可能就是局长啊,000556
19,卧槽我感觉肾疼,000544
20,致敬,000548
21,我自己知道我脸黑，所以我不碰，明知道必输还去送,000543
22,hhhhhhhhhhhhhhhh,000534
23,天天鉴刑,000547
24,啊心疼死了,000539
25,你看着办吧,000556
26,提前笑场,000534
27,冰冰,000542
28,致敬,000548
29,值钱,000544
30,林伟祥的别走,000562
31,曼大,000558
32,表里杀缭乱,000555
33,学姐风景园林的我可以娶你吗？,000539
34,切,000561
35,来东莞买套房试试,000546
36,被抓了,000547
37,欢乐斗地主,000543
38,老ABO了,000562
39,换蛋期神魔鬼,000562
40,禁毒，从你我做起,000548
41,王者之拉,000563
42,好尬,000563
43,很真实  我关注了,000539
44,对不起,000539
45,？？？,000562
46,致敬,000548
47,这是都是自己说的啊，那我说百分之二十也行咯,000561
48,华东师范,000558
49,致敬！,000548
50,少吃运动才是王道,000549
51,卧槽,000549
52,哈哈哈哈哈，满满的塑料感,000554
53,拒绝黄赌毒,000543
54,哈哈哈哈哈哈哈,000562
55,1,000535
56,叹为观止,000555
57,冰冰,000542
58,不会啊 jinx大招名字很对应她疯癫的性格,000555
59,张东升,000562
60,oh my god,000544
61,"那不是领导, 那只能老板",000539
62,666,000563
63,正片 ： 1.20,000535
64,员额考试考第一,000558
65,看成了上海有多少只鸡....,000561
66,致敬,000548
67,土？你品味很高吗？,000553
68,为什么不用标记重捕法,000561
69,找死,000556
70,法外狂徒张三,000542
71,看得整个人都不好了？,000544
72,基础不好怎么办,000558
73,在我的收藏夹里吃灰吧！,000558
74,这句台词也是绝了,000555
75,张三竟是我自己,000543
76,致敬！,000548
77,哈利波特,000534
78,单兵综合作战水平,000558
79,中国药科大学,000558
80,青少年版的不好用,000553
81,卧槽,000549
82,妙哎,000535
83,日本？,000555
84,680,000558
85,好帅啊,000538
86,哈哈哈哈哈,000541
87,冰冰,000542
88,河南人,000550
89,半夜两点还需要排队，咳~！~,000539
90,说糟粕，过时的小朋友们，希望你们高中毕业以后依旧能保持天真,000540
91,大灭,000555
92,是的,000543
93,《你要小心》,000553
94,the steal shadow震怒（doge）,000555
95,笑死我了！！！,000554
96,动态壁纸还要花钱？？？下载个火萤不就一切都解决了，还能把视频当壁纸呢,000553
97,现在就在干这个，除了作息爽就是没钱,000539
98,问题这东西腐蚀严重没啥经济价值，放家里也不美观,000545
99,卧槽,000547
100,666666,000564
101,好帅好帅好帅,000538
102,大草原,000534
103,致敬,000548
104,满门忠烈！,000548
105,甲方欢迎你,000539
106,最后还是有关系的被录取,000561
