,弹幕,vid
0,↑肯定会有失败的了，不过没放出来。强不代表无敌啊,000502
1,杀,000511
2,neng,000512
3,加油，让美国强起来！,000520
4,明白了,000489
5,英国在全世界都不招人待见,000492
6,我有个朋友,000515
7,裹尸布,000500
8,干得漂亮,000511
9,浪费水果!!!,000502
10,崇左人狂喜,000512
11,砸场子！,000530
12,。,000502
13,嚯,000513
14,我是贱吗，跑过来折磨,000529
15,期待,000518
16,期待,000518
17,瓜之巨人,000502
18,幽默,000518
19,哈哈哈哈哈哈哈,000518
20,出狱了？,000495
21,迪加,000520
22,这种技术还是很诱人的，当然这种涉及的隐私并不想交由私企,000491
23,拷走拷走,000508
24,笑死了,000501
25,笑死我了,000516
26,以前串过,000512
27,明白,000489
28,这是大理寺吧,000493
29,敢动中国,000513
30,我好早,000529
31,懂了，下次呸一定,000514
32,致敬,000527
33,真nm给我们南开丢脸,000511
34,初二+1,000496
35,欧路,000529
36,实习并不一定要三方，你只要找个能开实习证明的地方实习用实习证明捞分就能毕业,000489
37,口音熟悉,000512
38,太真实了,000527
39,明示,000486
40,致敬,000533
41,祝福,000504
42,啊这,000518
43,菩萨,000504
44,加油,000517
45,有ttc的同学吗？,000522
46,ohhhhhh,000487
47,过分真实,000531
48,又双叒叕停运了,000520
49,好厉害好厉害,000487
50,笑死我了,000501
51,祝福,000504
52,辛苦了,000527
53,这不就是感觉房地产快崩了，国家在止损吗？,000521
54,应该被炮决,000511
55,哈哈哈哈哈,000518
56,真的还能在返回后直接站起来？,000490
57,巨人：我TM 你扎那了,000502
58,东北人风评被害,000511
59,哈哈哈哈,000522
60,全部国有化？,000491
61,没腿毛不专业啊,000508
62,明白了,000489
63,是450万，请了好莱坞特效大师还借来了电影用飞船,000490
64,我一直是班里的生物天花板，生物单科在级部也是前五名生物是我觉得最简单的科目了，只需要理解，只要你理解了基本就背过了，考试时候只靠印象答题应该就能拿七八十分了然后用心一背就能拿高分了,000516
65,这个酒很好喝！！！,000512
66,这个是人玩的？！,000503
67,期待,000518
68,我曾经就这么样狗死了所有的神和民,000531
69,帅,000502
70,这要是完整版  不得吃花生啊,000493
71,《超自由主义》,000491
72,绝对是倒斗弄出来的,000500
73,好的,000516
74,孤立无援,000510
75,每个人都有每个人的领袖！,000509
76,进去半年谈升职，半年以后才升职。一年升职不是很正常吗。。,000499
77,刺客伍六七排面！！！,000514
78,反转也疼,000528
79,不请自来,000515
80,商人古代地位低不是没有道理的,000490
81,我帮我朋友看看,000508
82,那个...头发,000486
83,1,000520
84,党妹！,000514
85,我也记住了...,000529
86,然后我就把昨天的忘了,000529
87,哈哈哈哈哈,000519
88,我笑了,000491
89,"就这样偷了一张牌,就要奏起一副牌了",000530
90,太棒了,000487
91,没有,000497
92,十八层地狱草,000527
93,真爱无疑了,000504
94,让他们跳,000521
95,好！好！,000511
96,浪里白嫖,000497
97,欸嘿,000487
98,自私是刻在基因里的,000491
99,不会,000524
100,致敬,000533
101,哇,000512
102,不，对我不重要,000521
103,人性上不可能的,000491
104,你即将浪费1分39秒,000528
105,马陆,000510
106,祝贺,000495
107,这就是钞能力吗,000502
108,布好解释,000500
109,谢谢你的建议！,000499
110,期待期待,000518
111,没有竞争就没有优惠 ,000490
112,你底下没有人就变成了  光杆公司,000491
113,下次吔不一定,000514
114,岌岌可危的发际线,000495
115,姐妹花,000498
116,旱鸭子,000497
117,强,000486
118,哈哈哈,000507
119,少壮不努力，老大驮石碑……,000513
120,跟老外来中国说酱，，番茄差不多意思,000522
121,好家伙，这山还带高光的,000501
122,真的爱拖更,000531
123,为什么你这么可爱！我真的要被萌死了,000501
124,别人还用了油好像,000528
125,班主任：别问我，我不清楚，你签就完了,000489
126,暴笑如雷了家人们,000519
127,确实,000512
128,我见过,000510
129,赫拉克罗斯,000510
130,1,000520
131,我也想叫自家闺女学习,000487
132,这是要起飞啊？,000502
133,必    拿    下,000520
134,《好玩》,000516
135,啊这那高考生怎么搞我哭辽,000529
136,大师我悟了!,000496
137,偏僻一点的房子便宜的很。别墅才几千一方,000521
138,就这点出息,000511
139,啥b,000499
140,美国空气香啊,000520
141,哈哈哈哈哈,000519
142,嫌弃长去刷抖音,000490
143,高中以来历史就没上过七十,000496
144,awsl,000501
145,首套太高，二套太低了,000521
146,大嘤帝国,000492
147,早干什么去啦,000521
148,随身携带的鸽子是揣裆里面的吗（doge）,000501
149,救命,000497
150,再见，我会，哈哈哈哈哈哈,000496
151,犀利,000486
152,嗯~ ？我是小烙,000501
153,哈哈哈哈哈哈哈,000519
154,假面骑士啊啊啊啊啊啊啊啊啊啊！,000514
155,辛苦啦,000487
156,随他去吧(*￣m￣),000492
157,不背单词 （←软件名也好用,000529
158,打倒这个老师！,000523
159,哈哈哈哈哈,000527
160,老婆和小三,000501
161,来啦,000529
162,没腿毛，不细节,000508
163,?????,000502
164,刚好缺这个,000496
165,后面是广东省的版图,000495
166,蓝蓝路,000514
167,叫老婆,000529
168,2,000531
169,？？？？？？？,000508
170,     进击的巨佬       ,000502
171,woc也太好看了吧,000487
172,猫之巨人,000502
173,c,000496
174,B？,000496
175,农村不好吗,000521
176,china,000502
177,我们老师也是这样说的,000496
178,空降2：45,000486
179,想想你为什么会进来,000508
180,国家机密才给40万？,000511
181,d,000496
182,额,000516
183,腿毛那个过分了,000508
184,这刀不错！,000502
185,啊我想起以前看过一个文章了,000501
186,来了,000529
187,我理解医生收红包了！,000527
188,没有能力怎么办,000499
189,必有恶臭,000514
190,小仙女,000487
191,狼美人叫嚣全场！！！,000531
192,有钱,000502
193,界龟,000513
194,滕州人,000507
195,OMG,000508
196,我鼻子咋红红的,000508
197,我以为自己是来b站充电的，没想到是来触电的,000531
198,说这话的没报过房地产报表,000521
199,哈哈哈哈,000493
200,我的天,000519
201,人没有吃这个的,000512
202,美国战忽局,000520
203,害怕,000510
204,没有能力就保住饭碗最优先啊，漫天要价不找开除啊,000499
205,比如up鸽就不能送信,000501
206,三连了，当初看黑客守则是个彩笔，如今还是彩笔,000495
207,辛苦啦,000527
208,没办法 这些都是建了好几十年了 拆了重建很费钱,000520
209,这也太丝滑了,000514
210,说的啥,000528
211,明白了,000489
212,中国不存在双重国籍,000492
213,只限贷你的,000521
214,在拼多多买了一台格兰仕,000490
215,水猴子,000497
216,笑死我了,000531
217,来了来了！,000529
218,单工通信,000501
219,自曝发言,000531
220,多年以后美国看着家门口的中国界碑陷入了沉思,000513
221,哈哈哈,000529
222,袜子卖吗,000508
223,期待,000518
224,6个G加速度承压很难吗？（doge）,000513
225,尸体衣服上扒下来的！挖别人坟的！,000500
226,哈哈哈哈哈哈哈,000520
227,建议死刑,000511
228,哈哈哈哈哈哈哈哈哈哈哈,000519
229,我妹妹让我帮他看一下,000515
230,非常very期待,000518
231,期待期待期待期待期待期待期待期待期待期待期待期待期待期待期待期待期待,000518
232,烫手！！！！,000529
233,说得好,000490
234,致敬,000533
235,159号蔗？,000512
236,支持,000521
237,非常好？,000519
238,致敬,000533
239,37万播放量,000521
240,一等功,000513
241,看到那蜘蛛都不敢碰屏幕,000512
242,石棉瓦,000510
243,好棒,000487
244,前面的是不了解现在农村房价也不是普通人能买的了吗？普通人即使回老家也要用在一线工作30年的钱来还贷，回老家都没工作,000521
245,火钳刘明,000486
246,模仿的小学生还真像,000523
247,只要了,000487
248,666666,000516
249,也许我这辈子都不会考上清北，但是我可以做清北的题,000524
250,渲染进程,000487
251,啊，病名为爱,000514
252,这些不是不用纠结都行的吗,000496
253,银行不就是就差自爆了么,000521
254,有过脑子吗,000491
255,牛,000497
256,对对对,000529
257,东北双熊,000511
258,经费在燃烧,000502
259,刚出土，冷乎,000500
260,还吃呢姐们儿 你快死了,000502
261,期待,000518
262,我们学校好几株松树 一个这么大都没有,000510
263,期待,000518
264,加油,000517
265,研三毕业,000489
266,我悟了,000496
267,口腔科,000527
268,哈哈哈哈,000527
269,只是想凑人数而已（doge,000531
270,腾讯就是靠抄袭起家的,000517
271,bgm是我起床铃哎,000487
272,么么哒，恭喜,000505
273,听不懂,000521
274,2:45,000486
275,好好笑,000501
276,垂直结构哈哈哈哈,000510
277,等洗牌吧,000490
278,內蒙古肯定排前,000515
279,误入了,000515
