,弹幕,vid
0,那得加钱,000154
1,好像打wota艺,000127
2,哈哈哈哈哈哈哈哈哈哈哈,000126
3,明白,000153
4,？？？,000140
5,哈哈哈哈哈哈哈哈哈哈哈哈哈,000149
6,汉尼拔,000132
7,请分析向心加速度,000127
8,手写,000155
9,老女拳,000134
10,在迟到的路上,000148
11,选址呢,000157
12,卧槽,000140
13,被全世界抛弃的感觉,000148
14,帮我兄弟看看,000131
15,我还好,000137
16,我帮李坤看的,000137
17,111,000133
18,还没看完，已经觉得蛋蛋很疼了。,000137
19,1,000147
20,这？,000134
21,懂了，把我弄死算了 ,000151
22,就是饭盒,000129
23,？？？？？,000158
24,华文彩云算吗（电脑课经典）,000155
25,111,000128
26,我不要,000161
27,222,000147
28,pdd,000148
29,中枪,000153
30,两个？！！！,000140
31,封面？,000143
32,开屏暴击,000158
33,小黑人暴打了小红人,000148
34,敲碎了,000158
35,嘶,000132
36,我们村有人被赤链蛇咬中命根子，咬死了（doge）,000128
37,普通人随便用，只要不是赚钱都没关系,000155
38,双摆,000127
39,燃 灯 古 佛 ,000142
40,决定了动漫去,000135
41,卧槽？？？？,000140
42,大师，我谢了,000135
43,tmd笑si了,000161
44,就硬吹呗哈哈哈哈哈,000129
45,我帮我室友看一下,000137
46,思源黑体,000155
47,BGM跳戏了,000147
48,淦，容易感染,000140
49,1,000128
50,1,000133
51,胡扯，三毛，不能再多了,000157
52,责任在美国,000151
53,这踩点真离谱,000127
54,原来是有她，栗坤有远见,000133
55,2,000147
56,我懂你   我懂你   我懂你   我懂你   我懂你   我懂你   我懂你   我懂你   我懂你   我懂你   我懂你   我懂你   ,000148
57,前面装逼的兄弟等我！,000153
58,1,000128
59,sos！,000136
60,人道魔怔了,000134
61,老子直接给他关后院给他打催产药让他靠自己,000147
62,真实牛逼,000153
63,办不到啊，你有的选，我没得选。,000148
64,哈哈哈哈哈哈哈哈哈，夫妻相笑死我了,000149
65,哈哈哈哈哈哈,000149
66,1,000147
67,难道以前不是来真的么？,000151
68,1111,000133
69,测骨龄,000134
70,只希望我们国家不接受移民，或者移民条件苛刻,000134
71,这是人吗这男的！！,000140
72,上本科,000153
73,笑死对不起,000161
74,牛,000149
75,1,000155
76,希望对朋友有帮助,000137
77,拜登发钞票就是为了搞垮中国的房地产,000151
78,？？？？？？？,000149
79,上流,000129
80,kdl,000149
81,两只老虎爱跳舞,000127
82,麻烦各位拿出现代汉语词典查一查再说话,000145
83,哈哈哈哈,000145
84,男生同样心碎,000140
85,明白,000153
86,电子手表走的更准,000148
87,进我收藏夹吃灰吧！,000136
88,完了完了我英语老师就这样教的,000161
89,前列腺呢,000146
90,塑料吧,000152
91,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000149
92,？,000129
93,这段找原作者授权了吗？不是标注就行了,000155
94,2,000147
95,女性lsp来了,000146
96,不要乱分析嘛,000157
97,很多老外学中文也是这样的啊哈哈哈哈哈,000161
98,自爱,000140
99,那个是蓝宝石 不是红宝石,000156
100,放生毒蛇应该算危害公共安全罪枪毙,000128
101,砰砰砰,000153
102,咬一口,000128
103,小丑竟是我自己,000131
104,盗墓笔记里伸嘴里掏出东西来,000138
105,因为好多人都说我太懒,000153
106,收藏比赞多,000155
107,没看见和后面的逗号？,000145
108,笑死,000151
109,なるほど,000148
110,俺也一样,000137
111,我就中了三枪，不多,000153
112,老阴阳怪气了,000149
113,2,000147
114,堂妹,000149
115,融而不滴,000136
116,我的妈,000140
117,哈哈哈哈哈哈哈哈,000161
118,限购 降价多好,000151
119,赶紧去盗墓笔记剧组救救他们吴邪跟小哥吧 胖子,000152
120,就这,000129
