,弹幕,vid
0,靠我搬家都用蛇皮袋啊,000479
1,赛博朋克,000475
2,不耐烦了吗,000476
3,？？？？？？？,000475
4,顶上去,000485
5,建议保守治疗,000471
6,还偶尔耳鸣,000471
7,研究生导师叫老板，他们觉得很光荣吗,000483
8,报道,000484
9,吸吸吸吸,000473
10,现在我牙还酸的吃不了东西,000482
11,好家伙我正在蹲坑,000481
12,我帮胡筱妮看的！,000481
13,？,000475
14,饿了···,000482
15,啊啊啊啊啊啊啊好美,000478
16,补牙好像不疼吧？我补了四颗牙，没有打麻药，一点感觉都没有。,000482
17,呱,000484
18,这不就是农村吗,000485
19,靠,000485
20,哈哈哈哈哈哈哈哈哈哈哈哈,000476
21,央视美女很多,000478
22,草,000481
23,根管真爽,000482
24,我也是第一次看你这美女,000478
25,完了全中,000471
26,有点怕,000479
27,冰冰你们抱走吧，我现在只有一个老婆，铁翼飞旋,000478
28,好看啊,000478
29,纸箱用不坏，厂家怎么赚钱？就像玻璃杯不破，厂家要倒闭,000479
30,我在蹲坑，一打开就给我推荐这个，难道我的定位出卖了我？,000481
31,没人知道,000476
32,因为旁边有直升机啊大哥们 不大声怎么收音,000478
33,我靠。。。,000475
34,比王冰冰好看多了,000478
35,不愧是你,000472
36,昨天刚捡了只受伤的养着，取个小名叫珍珠,000472
37,我要这个小姐姐！,000478
38,北京腔,000479
39,呱,000484
40,大东完了,000471
41,我帮刘世起看看,000481
42,好家伙,000481
43,无中生友,000471
44,舌尖上中国有点过分奥,000482
45,你把嘴里的袜子吐了再说,000477
46,藏狐打人了,000476
47,陈叔叔哈哈哈,000483
48,哈哈哈哈哈哈嗝,000476
49,我家后院全是这个声音,000472
50,报到,000484
51,我想要学外语的样子（狗头）,000484
52,卧槽,000475
53,难道没有专利吗,000479
54,到抱,000484
55,这难道不是一次性的？,000479
56,牙酸了,000482
57,抽烟的人这辈子不会蛀牙,000482
58,既然这样冰冰就归我了,000478
59,铁翼飞旋小姐姐,000478
60,原来就是你这家伙吵醒我睡觉的？！,000472
61,破音了都 好辛苦,000478
62,真实,000483
63,我无语了！！,000485
64,生物书上的桦尺蠖唉,000476
65,我的牙有点黑了。。。但是我天天刷牙。。。,000482
66,吸,000473
67,好！,000485
68,报道,000484
69,严惩!!!!!!!,000485
70,中介房东收的，我1.5一度,000477
71,老婆，,000478
72,biubiubiu,000472
73,日常帮朋友,000471
74,哈哈哈哈哈哈哈哈哈哈哈哈哈,000476
75,还是看弹幕有意思,000484
76,什么铁拳,000485
77,我是激光补牙,000482
78,我见过,000476
79,我补了十个了,000482
80,哟西,000478
81,确实,000483
82,药效没了超级疼,000482
83,嘴服，心不服,000477
84,我擦我擦,000475
85,顶起来 md,000485
86,可怕,000485
87,这也太恐怖了把,000475
88,红色的光芒,000476
89,若虫好评,000476
90,看懂了，看懂了,000479
91,熟悉的口音,000481
92,人看不到红外线，为什么拍照能考卷粉红？,000476
93,打井往地下水源排放吗？,000485
94,哈哈哈哈,000479
95,完了我朋友玩了,000471
96,卧槽就是你啊！！,000472
97,有啥不能干的不?,000478
98,蛀牙本来就没有虫，是细菌腐蚀,000482
99,呱,000484
100,已经开始疼了,000482
101,没少吃它,000472
102,大力,000484
103,卧槽,000475
104,全   球   不   知   道,000476
105,我见过！还趴我腿上,000476
106,中个锤子,000485
107,卧槽，原来是你,000472
108,想到当时的酸痛感了,000482
109,大家还是认真刷牙吧,000482
110,我来了,000478
111,匿 名,000485
112,我怕,000479
113,国家:猥琐发育，别浪,000476
114,二十年…,000479
115,突突突突,000478
116,是奥特曼,000476
117,呱,000484
118,卧槽,000475
119,下次一定,000484
120,我帮lkx看看,000471
121,？？？？？？？,000475
122,每天5：00起来的时候都是你在叫（doge）,000472
123,啊，小时候总听到的,000472
124,帮姐妹看看,000471
125,烂到牙根会痛会酸，没烂到会酸,000482
126,老中医bgm,000482
127,秘诀就是纸箱角落有个德国工程师定期维修,000479
128,嗷嗷嗷嗷,000475
129,那什么你家长辈还缺人吗,000476
130,？？？？？？？？,000475
131,那肉都黑了,000482
132,嗜睡和失眠都有关系？什么逻辑？,000471
133,做根管治疗钻牙痛得怀疑人生，度秒如年,000482
134,不会痛啊？？,000482
135,还真的和黑鱼好像,000476
136,是不贵，二房东翻倍收也没眨眼,000477
137,兄弟萌，我先走了有缘再见,000484
138,哈哈哈哈哈哈哈哈哈哈哈,000481
139,会回龙吗,000476
140,很有精神！！！！！！！！！！！！！！！！！！！！！！！！,000478
141,报道,000484
142,你以为电老虎是白叫的？,000477
143,107万个赞我去,000484
144,漂亮,000478
145,密码错误,000479
146,此处不该放bgm，让你们不好好刷牙,000482
147,我腰疼,000471
148,夸克走一波,000484
149,你为什么要经常搬家？,000479
150,补过五六次牙了我,000482
151,密恐死亡,000476
