,弹幕,vid
0,淦,000064
1,天哪,000064
2,大 国 崛 起,000064
3,这办公室够大,000064
4,大国崛起,000064
5,多从阶级方面想问题,000064
6,活力,000064
7,合 理,000064
8,全力支持,000064
9,建国四十年,000064
10,郁金香泡沫,000064
11,没错，你卡了,000064
12,这些人真有意思,000064
13,是劳动人民的力量 ,000064
14,烧了！,000064
15,在场的各位都是活明白的，很幸运了，还有好多人一辈子活不明白,000064
16,豪  俊  金  曲,000064
17,666,000064
18,从1978到2018 绝活,000064
19,哈哈哈哈,000064
20,绝了,000064
21,草,000064
22,精   明   震   怒,000064
23,能否拍一部，工人的力量,000064
24,- 5 分,000064
25,齐   柏  林   号,000064
26,看了简介，我撤退了…,000064
27,wow,000064
28,工人的力量,000064
