,弹幕,vid
0,我在地下室,000286
1,罗翔讲刑法,000273
2,它的定价，拿日本物价定价,000262
3,真不必，我用蛋壳用的挺好的,000261
4,各种省略听读起来比较困难，不过读起来却很连贯舒服,000239
5,番茄断头台？,000261
6,不要问问就是男的俄语，女的日语,000243
7,这妹子拳这么重么。。。尴尬,000244
8,不会,000286
9,哈哈哈哈,000244
10,我不对劲,000260
11,母鸡啊,000272
12,那么问题来了，如何提纯杂质,000271
13,这就去考卷上写,000254
14,玛德,000271
15,这玩意一看就难洗,000261
16,郑九亿,000268
17,不要问跑哪了，工资低你去？,000258
18,2,000265
19,卡子姐长得有福，想捏脸,000252
20,暂停看代码,000277
21,活该倒闭,000262
22,在小品艺术里应该是一种反讽,000267
23,水坑的？,000278
24,原来是这个方向上的共鸣区别。。。不是单纯口型上的区别啊,000251
25,啊啊啊啊啊啊啊,000260
26,3秒了,000285
27,早有更急的事情等着做,000258
28,以前是棺材啊,000244
29,整笑了,000254
30,曾医生的博士硕士论文是否存在抄袭的情况呀,000267
31,女性的丰腴美是古今中外流行的审美观，现代中国真是太畸形了,000259
32,所以，别报协议班,000281
33,懂大爷,000241
34,2,000265
35,哈哈哈哈,000273
36,2,000281
37,时间戳谢谢,000238
38,老比登,000279
39,鸡蛋壳就能做到的事情,000261
40,吃过  很难吃,000262
41,怎么突然悲凉了起来,000244
42,"Sam is one of my favorite teachers,hahaha",000264
43,下次一定,000281
44,结巴老爹23333,000275
45,我直接倒不好吗？我傻吗？,000261
46,？,000261
47,下巴好评,000287
48,哈哈哈哈哈,000273
49,100年的包浆没了,000283
50,好牛逼,000259
51,这这这…本来英语就是他的母语啊,000245
52,前面那个说万一救护车来了是普通疾病的，有同感QAQ害怕是自己搞错了什么的,000257
53,我就骂了国内女权癌了,000263
54,深井冰发明总结,000261
55,嘟嘴,000250
56,脱了裤子放屁,000261
57,我直接干到天亮睡觉哈哈哈哈,000265
58,说拆迁的那个，人均拆迁？人均么？那不就是放屁,000241
59,professor bai,000264
60,想骂人了,000279
61,3,000257
62,好神奇,000277
63,墙倒众人推,000268
64,辛苦了,000268
65,结巴老爹哈哈哈,000275
66,味道一般，价格太贵,000262
67,2,000257
68,草,000271
69,21基础好，今年数二题随便120+,000252
70,致敬,000268
71,举报了,000263
72,？？？？？？？我tm能气晕过去,000259
73,1,000286
74,法老,000278
75,我当年紧张得题目没听清,000240
76,我特么的现在还是单休,000249
77,死刑起步,000278
78,！！！！,000268
79,换份工作就行了,000270
80,好好笑啊,000245
81,修改专利法，废了丫的,000258
82,222,000258
83,多摸鱼,000257
84,不一定谁都知道是反讽啊,000267
85,完了,000257
86,题材三千,000273
87,我喜欢雪茄，我选西语,000243
88,真的有被笑到，谈恋爱真诚付出是双方都该有的,000263
89,NB,000287
90,17-1-23,000238
91,真的,000278
92,唉,000259
93,还有消费欲望,000249
94,哈哈哈哈哈哈哈哈哈哈哈哈,000272
95,他在国外留学的,000251
96,好,000241
97,绝了！,000259
98,这营销号搁着fp呢，基本食品不会专利强制许可？,000258
99,半佛老师，这嘴是真厉害,000244
100,还收藏,000278
101,你是弹幕大神你懂反讽，老年人懂吗？,000267
102,这好多弹幕都是男的吧，无语了,000263
103,财大牛逼,000287
104,人家只是为了比较直观的表现人物形象,000267
105,解分式方程，要检验,000254
106,第一次看龟片，我好紧张,000256
107,太真实了哈哈哈哈 shanggKz,000264
108,有关系还需要面试？,000240
109,《自 杀 小 说 家,000272
110,500万都不敢,000241
111,牙齿捣碎机,000260
112,第一句话就错,000271
113,这是什么丢人的事吗,000263
114,新希望不是卖房的吗,000258
115,咚咚咚,000257
116,三十多个了,000286
117,IU,000265
118,好耶,000250
119,2019-12,000238
120,小嘴真甜,000275
121,哈哈哈哈哈哈哈哈哈哈哈是我半佛老师,000244
122,好家伙，我都不敢吃了,000248
123,考研全部B站白嫖上岸,000281
124,biang？,000277
125,—5万,000241
126,这个还不错,000261
127,双胞胎？,000248
128,鉴宝哈哈哈,000244
129,好家伙,000242
130,前面的小伙  我就是学俄语的,000243
131,真实,000265
132,就算屯了你又能吃多久？,000258
133,对呀,000267
134,俚语,000251
135,XX,000256
136,干掉华为,000276
137,一分钟,000237
138,怎么越来越好看了,000252
139,多大点事啊 都什么年代了 谈恋爱在一起难道谈素的吗,000263
140,杀人字,000277
141,卧槽这个肉感,000259
142,把x移过去又变成8x=1,000254
143,professor～,000264
144,这一看就是贝尼尼作品,000259
145,长沙有位爱莲老师就是女书传承人,000277
146,没有办法，相比其他的工作公务员最起码稳定，待遇也比一般的工作好多了！,000281
147,好家伙,000237
148,心痛,000259
149,攻击妆容和长相的，我已经举报了,000252
150,你怎么知道20年后还有没有共识？,000253
151,事业型？凭啥？,000249
152,不卖，但是以后想改善环境就难搞咯,000253
153,一看就是假的,000275
154,神人,000259
155,色素自己体内合成的,000267
156,2,000281
157,你俩头发真像,000245
158,bgm直接投币,000248
159,2,000265
160,感觉大爷最后这句话很精髓“问问父辈，那会儿有这种压力吗？”多少父母不知道每个时代的压力是不同的，就知道跟孩子们说自己多苦多苦,000241
161,妈:记得刷碗的时候顺带洗干净,000261
162,波波,000256
163,为什么这个酒瓶吸按钮在那么阴间的地方,000261
164,空卡，我滴超人,000252
165,中国富人的耻辱,000268
166,草,000271
167,熬夜两年，基本就快猝死了,000257
168,刘雨昕等我,000265
169,还是去吃小面馆的，连锁经营就这样,000262
170,每次都说一样的话佛了,000251
171,有强迫症的我看着有点不舒服。,000287
172,您好，可以帮我看看吗？,000280
173,见棺发财,000274
174,草,000271
175,哈哈哈哈哈哈,000275
176,违建吧？？？,000268
177,毕竟是私企老板说了算,000249
178,2不是未知数吗为什么能合并,000254
179,超级加倍一周80多个小时,000249
180,2,000258
181,好家伙,000278
