,弹幕,vid
0,？,000069
1,好久没去了。,000070
2,好家伙,000069
3,堵车效应,000068
4,武汉这里！！大学生落户很简单！,000068
5,小丑竟是我自己,000065
6,Up数前面废话太多，直接拉到当中才开始。,000065
7,xcjswz,000065
8,我去，是我是我,000065
9,还是会去的,000070
10,这数字是用脚统计的吗？两百多是一群人玩一下午的费用，30是一个人唱十几二十分钟。。。能比吗,000070
11,可恶啊,000065
12,还有开假体检报告也是不可能的,000067
13,没钱怎么去,000070
14,小丑竟是我自己个儿,000065
15,每天呢,000069
16,也没说党支部,000068
17,主要是没有小妹儿了,000070
18,我有个朋友,000069
19,弹幕戾气这么重？真无语,000067
20,已投币,000065
21,草,000065
22,啪啪啪啪,000069
23,傻子竟是我自己,000065
24,你到便宜点啊,000067
25,我想去的时候 大家都不想去,000070
26,邱凯杰快点还钱,000065
27,马萨诸塞州,000068
28,香港怎么说,000068
29,三连了，让更多人知道,000067
30,开始生气了,000065
31,您有多久没去过农村了？多久没贴近普通群众了？,000068
32,哈哈哈,000070
33,教育也没多大用。高中学历年入千万有的是,000068
34,反讽,000067
35,非战斗人员请撤离,000068
36,这统计也太bbc了吧,000070
37,武汉,000068
38,傻子竟是我自己,000065
39,出来没有,000070
40,在大城市多呆几年就能觉醒了,000068
41,不要断章取义好不好，最后那点贾玲也说了要改正自己错误的观点。,000067
42,就怕不是人的,000065
43,我老巨蟹来了,000065
44,p5天下第一！,000065
45,东莞只是个地级市不也连续几年排第一。,000068
46,甜心宝贝吗,000065
47,这不是很正常的科普嘛,000068
48,大连是副省级城市,000068
49,洛阳就是很明显的例子,000068
50,主要是现在的新音乐不好听了，再也难出张杰，周杰伦，,000070
51,小丑竟是我自己,000065
52,去网咖划算，和朋友联机比什么都爽,000070
53,暴力,000068
54,我家这边一下午四十，两个人去就很好,000070
55,好啰嗦。。。。。。。。。,000065
56,不信，我刚毕业也是这样。但是我发现我没有长期留在上海的能力。,000068
57,不相信,000068
58,大哥，你是分不清反讽和真话吗？,000067
59,我感觉说的挺对的，能治愈还会复发呀,000067
60,别代表我，我聚会还去ktv,000070
61,我还是比较经常去的,000070
62,只要你有钱 都能治 而关键是没钱,000067
63,三连拒绝,000065
64,武汉,000068
65,卧槽，牛蛙,000069
66,我 一 个 朋 友,000069
