,弹幕,vid
0,以前你就是附属国啊,000211
1,有老师那味了,000210
2,？？？短视频hhhhc,000211
3,就喜欢这个老师,000192
4,工作加班累死的还少吗，,000196
5,合着您是论堆看的阿,000185
6,超市收银员可能不行，得文具店老板,000191
7,安徽九月看到穿棉袄黑人在跑步,000189
8,这种病唯一可治的方法就是寻找鲁迅先生来帮它医治,000177
9,美帝罪恶,000182
10,gay,000195
11,哈哈哈哈哈,000198
12,爱自己,000199
13,不值得不值得不值得,000187
14,说白了钱是印的陪了心也不痛,000198
15,11,000200
16,27亿美元够干啥啊,000198
17,哈哈哈,000200
18,证据？,000211
19,xilaolaolaolaolaolao,000186
20,致敬,000177
21,我可能会说一个滚,000176
22,我河风评受害,000200
23,ohhhhhhh,000196
24,解放者玻利瓦尔听见了不知道会怎么想,000182
25,那就被杀猪吧,000198
26,卖？,000212
27,散户该跑路了！,000198
28,YOLO,000198
29,标题正能量,000190
30,历史书都看不懂了吧  怎么查历史？,000211
31,？？？草？,000187
32, 有时候法律学的多了就丧失人性,000177
33,“升值贬值都不好，不升不贬更不好(相当于rmb绑在了usd上)”,000210
34,哈哈哈哈哈哈哈,000190
35,山东人啪的一下，很快啊，就支楞起来了,000206
36,老板，我俩打算跳槽……,000201
37,官腔,000175
38,神～之手,000196
39,你长得有点像王思聪,000177
40,你的锁骨好像不错…,000211
41,有锁配钥匙吗,000192
42,《高情商》,000193
43,林丹NB,000188
44,真的有这么丝滑嘛,000178
45,上道,000185
46,确实,000200
47,没有原子弹，更惨。,000184
48,光散户资金显然不够,000198
49,被发现了,000200
50,目测初中,000190
51,死刑之剑,000185
52,哈哈哈哈,000204
53,同款资料,000190
54,nb,000206
55,搜索栏通知书,000198
56,这设计我在日本两人电影里经常看到,000208
57,可以好好查查他爸 估计贪了不少,000193
58,核大战,000173
59,上周的,000191
60,即使是到了2021年人类依然拥有把自己炸回石器时代的能力,000173
61,要放水了,000210
62,美国收割中国财富，美国印钱就行了。,000210
63,啊？？？,000203
64,搞笑。。。,000208
65,虽然没有小动物在课堂内牺牲但是它是课堂外牺牲了,000203
66,手工耿？,000192
67,西语诶,000183
68,卧槽,000178
69,哈哈哈哈哈哈哈哈哈哈或,000211
70,其他国家都是国家负债,000196
71,@罗志祥,000186
72,？？？？？,000197
73,致敬,000184
74,1111,000200
75,眛着良心累不累,000175
76,瞎了系列,000211
77,伊拉克战争，美国关了GPS。。,000173
78,红红火火恍恍惚惚,000180
79,这个标题我恨喜欢,000190
80,厕所的,000192
81,不是藏南,000177
82,UP主语速太快了，没有停顿,000198
83,没有大蒜味吧？,000205
84,哇,000178
85,猪年都是比鼠年多的，看看历史数据。,000196
86,升值不一定是有多大好处，但是贬值你们就等着饿死吧,000210
87,3D打印？？？,000191
88,厉害了,000204
89,这是日本作家的诗照抄的不脸红吗,000193
90,是四代半,000173
91,是真的,000185
92,可拉倒吧，这种就是中看不中用,000208
93,水印哈哈哈,000211
94,不忘初心方得始终,000184
95,卧槽你爹的,000184
96,15？,000206
97,所以你为什么在学,000190
98,天津味有点重,000210
99,辣笔小球又不是中国人,000177
100,笑尿了.,000195
101,许昌：小心点儿，我让你们秃头,000206
102,韩国人想吃个菜都费劲,000206
103,哈哈哈哈哈哈哈哈哈,000191
104,我唱着歌吃着火锅突然就…,000200
105,还真没听过,000200
106,太美了,000178
107,好漂亮的主持人,000204
108,都说了没上油,000179
109,考试能滤掉学渣滤不掉人渣,000177
110,不懂就问，前面是在抄作业吗哈哈哈,000190
111,阿婆好美爱了,000211
112,一               不             小               心,000194
113,2,000200
114,xswl,000203
115,我早晚娶了你，小花,000186
116,伊拉克叛变的军队很多,000173
117,什么时间结束这个战争,000198
118,明日方舟关卡背景？,000178
119,就离谱。。。。太畸形了,000182
120,咸的啊。。,000205
121,一半，那意思富人还是照样喝酒照样舞。,000210
122,爱自己,000199
123,真傻！,000210
124,我已经亏了好多了,000202
125,好家伙,000175
126,好耶,000196
127,锁王,000192
128,致敬！,000184
129,？,000193
130,厉害啊,000175
131,致敬,000184
132,阿雷长得真像他妈,000183
133,致敬,000177
134,？？？？？,000193
135,智学网就绝,000190
136,。。。。牛,000183
137,呸，侮辱人家吕蒙，人吕蒙品德高尚是这种东西能比的,000177
138,wc,000178
139,说啥大实话，拖出去砍了,000201
140,进军啃老区,000183
141,不会，我会选择离职。因为考虑好了的事不喜欢变动,000201
142,666,000204
143,值日生说谢谢您嘞,000203
144,致敬寒奶奶,000184
145,哈哈哈哈哈,000191
146,完全没看懂，我，，，，,000198
147,真没听过04的,000200
148,致敬,000177
149,想重新玩一遍上古卷轴英文版,000181
