,弹幕,vid
0,已经考过大学了,000068
1,学废了,000069
2,小丑竟是我自己。,000065
3,1织毛衣？？！！哈哈哈,000070
4,30？？？,000068
5,好！,000068
6,太残忍了,000068
7,已投币,000065
8,一群来洗地,000067
9,双鱼到访,000065
10,？？？？？？？,000069
11,？？？,000069
12,首先你得有个包,000065
13,都去洗脚了呀,000070
14,小城市工作难找,000068
15,说话咬字感觉奇奇怪怪的,000065
16,天津,000068
17,小丑竟是我自己,000065
18,222222,000065
19,好家伙好家伙,000069
20,音乐质量问题,000070
21,笑死，我直接不理,000065
22,先有鸡先有蛋？,000068
23,扎心了,000068
24,苏州呢????,000068
25,【去你妹的标题党】,000067
26,直奔主题,000069
27,笑死了,000069
28,我一年多没去了,000070
29,这是讽刺呀,000067
30,小丑竟是我自己,000065
31,最简单一个说法 没我喜欢唱的歌我去个p,000070
32,年轻人不K歌不运动,000070
33,有,000065
34,一周三四次？？,000069
35,你看过结局吗！！！！,000067
36,我喜欢的歌都没了……没得唱,000070
37,唐山牌面,000068
38,迷你还不如传统,000070
39,都是穷人的病，还让穷人做检查,000067
40,以后990 更没人了,000070
41,一个人都没有笑死了,000068
42,是我了,000065
43,一个都没有的那个笑死我了,000068
44,我不想留在大城市，只是想要这里的钱,000068
45,音响不好,000070
46,别骂了别骂了,000065
47,学校资源主要考政府拨款,000068
48,苏州走一波,000068
49,现在都不装了呀，直面生存环境了呀,000068
50,半年了,000070
51,音乐行业不行，带不动商业,000070
52,我也想要这种朋友,000065
53,说得好！,000068
54,没什么好玩的,000070
55,西安也还可以,000068
56,生病大晒,000065
57,保护,000068
58,别骂了别骂了,000065
59,为什么有这种东西,000069
60,相互噪音攻击，没意思,000070
61,上大年年爆,000068
62,P5天下第一！,000065
63,你看过结局吗,000067
64,心脑血管病第一位吧？,000067
65,天津,000068
66,放屁,000067
