,弹幕,vid
0,代沟,000200
1,我外出不带电话,000175
2,人民币国外升值，国内贬值,000210
3,一下就不喜欢吃猪脑了,000203
4,可拉倒吧,000187
5,爱自己,000199
6,人家就是喜欢假认可假的,000180
7,雀巢？,000189
8,专业,000206
9,嘿嘿嘿嘿嘿嘿,000186
10,笑死你爹了,000196
11,不值得,000187
12,生育率下降，全世界发达国家都有这个趋势，up横向对比一下，不能简单归因。,000196
13,吊锤空头,000198
14,倭寇表示很淦,000173
15,1111,000200
16,我爱这个主持人,000193
17,有期徒刑开始,000212
18,有点慌了,000199
19,应该是制造业,000173
20,盗时候看,000212
21,血亏,000177
22, 笑死了,000193
23,核威慑,000173
24,印度：有导航老子的导弹都找不到路,000173
25,直男视频,000212
26,致敬,000177
27,中国文物，防盗水印,000211
28,同初三党！,000190
29,真tm恶臭,000193
30,哈哈哈哈哈,000206
31,一本正经,000191
32,中吹,000173
33,10年了,000185
34,哈哈哈哈哈哈哈哈哈哈哈哈哈笑死我了,000211
35,挺好的,000196
36,韩国:你在说我？不准说嘛,000188
37,水滴不服,000173
38,姐姐太给力了！,000204
39,人好少，过年时候拍的？,000196
40,更新迭代,000173
41,生 活 细 节,000193
42,就是不做地下的排水,000208
43,就剩思密达了,000211
44,难搞了呀,000199
45,太极？我笑了，抄都抄不好,000211
46,首页推荐，想让我学习英语吗？,000181
47,致敬！,000184
48,左边那位好像在憋笑,000205
49,已截图,000178
50,什么非你不可的工作，可能只是因为你不会拒绝而已,000175
51,嚯,000178
52,真实,000200
53,人渣啊,000188
54,爱自己！,000199
55,。。。。。,000195
56,30块,000191
57,2,000200
58,我tm在吃饭,000193
59,哈哈哈哈哈,000198
60,气质掐得死死的,000183
61,弹幕tubie，能花一千万买石头玩的主，能买不起汤臣一品？,000179
62,工资又减少,000210
63,卧槽是,000200
64,前提是绝对制空权,000173
65,不服气把国旗换了吧,000211
66,依法？。？,000175
67,噢♂耶♂,000181
68,农民的孩纸,000174
69,格局小了,000182
70,不值得,000187
71,好耶！,000206
72,泪目,000206
73,日本有能力去造，可是不可能让他们造,000173
74,他在说啥,000206
75,作大死,000182
76,致敬,000184
77,？？？？哈哈哈哈,000180
78,爱新觉罗.筐,000191
79,她们在赎自己心中的罪孽,000184
80,我都是余额不足的时候才买咸菜就馒头来省钱,000206
81,别这么勇啊，搞个水印吧，都被盗了,000178
82,现在采购国外设备更贵了,000210
83,1,000200
84,狗儿子,000211
85,胡说八道。,000198
86,Ohhhhhhhhh,000192
87,？,000192
88,为何我看这个比上课还认真,000210
89,爱自己,000199
90,被题目吸引,000190
91,比博燃,000190
