,弹幕,vid
0,我去,000380
1,这还不简洁？？,000375
2,怎么可能没有？,000380
3,是的。。。,000392
4,3,000378
5,无中生友,000373
6,八股文啊,000383
7,cnn：明天就来上班,000373
8,这画风好像摩尔庄园,000381
9,出门还是不带口罩的在做啊,000373
10,现在强制动态利率，还想住上海还2000贷款？,000389
11,很好，到我收藏夹里吃灰去吧(*￣m￣),000375
12,投资和刚需面前，大部分是刚需吧,000389
13,不信谣不传谣,000380
14,错了错了全错,000389
15,若果将买房子视为投资，那一定是要用投资的逻辑，成本、收益率、现金流等都是你必须要考虑的事情,000389
16,？？？鲨鱼都不放过。,000385
17,666,000379
18,奇怪的名词（多豚动物爱好者）增加了,000385
19,活该，接着重仓,000386
20,2不小啊…,000392
21,打破幻想,000377
22,后面一排爱马仕口红,000388
23,柳林风声,000381
24,这个数字女性是500万,000380
25,1,000378
26,你怎么不早发,000389
27,+1,000376
28,麻省理工学院,000392
29,西周 龟龟,000382
30,利息跟你本金一样多，你说他是小钱？,000389
31,楼上生殖隔离了解一下,000385
32,哈哈哈哈哈哈哈哈新石器,000382
33,如果可以把请代言人的钱落实到产品上，让雷总代言也是极好的,000374
34,全中,000384
35,0,000390
36,权威媒体,000373
37,？？？？？,000385
38,1,000378
39,保护保护保护,000378
40,初中考试，男生250CM满分，引体向上要十个,000380
41,没大小王可以重开,000392
42,哈哈哈哈哈哈哈哈哈哈哈,000373
43,好家伙,000375
44,保护后颈,000377
45,我怎么看不重要，重要的是老师您怎么看，回答完毕,000383
46,十一cm,000380
47,我家就买了商铺，现在后悔死了,000389
48,地铁老人手机,000385
49,我爸是区长,000383
50,复读机,000376
51,盎格鲁撒克逊海豚,000385
52,我妈也给我买了，谁劝都不退,000378
53,Nb,000373
54,是什么？,000377
55,hello，树先生！,000380
56,赎回了好,000386
57,是的，第一套房一样是投资,000389
58,害怕,000385
59,我擦,000385
60,这就是0比1多的原因吧,000390
61,握草，看了那么多集我都没注意到,000377
62,失 忆 细 胞,000377
63,所以b站什么人都敢来分析,000386
64,骨王表示这我熟，不就是让女仆去打仗嘛,000377
65,麻省理工学院：？？？,000392
66,？,000379
67,此路是我开，此树是我栽,000381
68,2000次成就以达成,000380
69,你的房地产能出口吗？可持续吗？,000391
70,小揪揪,000377
71,我酸了,000388
72,dzp,000380
73,看得比上课还认真,000377
74,讲的太快了,000383
75,那是记忆B细胞，记忆T细胞在第4集有,000377
76,这样啊,000392
77,看样子我有问题,000380
78,秒呀，已在车站候车,000375
79,1,000385
80,开启了新大门,000390
81,2,000378
82,？！我根本没注意到,000377
83,承太郎狂喜,000385
84,咋做到的,000375
85,遍地飘0,000390
86,觉得假的话先看评论,000375
87,麻了,000390
88,还好我是985,000392
89,我就想知道，如果出现问题，慧择经纪跟你，谁能站出来负责。,000378
90,按每晚8小时来宿舍呢，青壮年每晚只有5.33次，为什么说更多？,000380
91,穷人不配做好人,000384
92,大型屠杀现场,000379
93,？？？？？,000377
94,鸽子,000376
95,煞笔吧,000389
96,我为他默哀,000383
97,像素中间有像素，缩小了只剩中间的像素了,000375
98,血液是红色的吗,000377
99,专业,000373
100,不然我高考那么拼命干嘛？,000392
101,？？？？？,000390
102,俺也一样,000376
103,这个太真实触底反弹？还会降如果不努力,000384
104,能不能认真听，讲得很有用,000392
105,保险公司是真的黑,000378
106,懂了,000375
107,懂了醒了直接举报血腥暴力（狗头,000377
108,我丢你蕾姆,000375
109,有钱任性。想买啥就买啥,000389
110,真·海王,000385
111,这块就有点坑了，推销你的老重疾险吧,000378
112,《好玩的事情》,000375
113,3,000378
114,厉害,000375
115,啊这，这个全球地图我怎么看不懂,000373
116,《无中生友》,000380
117,啊这,000377
118,人类三大本质:1.真香2.真香,000376
119,过了啊,000380
120,基本上就那些大公司买的6险加上一个住房公积金最合适,000378
121,是支柱产业吧！！！,000391
122,23333333,000378
123,虎狼之词哈哈哈,000380
124,哈哈哈哈哈哈哈哈哈哈哈哈哈,000380
125,？？？？？？？？？？？？？？,000375
126,山顶好锋利,000386
127,天哪参加高考吧哈哈哈哈哈,000387
128,我不在乎,000389
129,18时我能20+,000380
130,人也好色啊,000385
131,说实话，我对象给我量的，我贡献了7CM,000380
132,来秀的呗,000388
133,学董明珠,000374
134,？？？,000375
135,1,000385
136,坂田哈哈哈哈哈哈哈，深圳啊,000373
137,学到了,000390
138,现在学编程还来得及吗,000375
139,刚 刚 好,000380
140,2,000378
141,这人讲的就是博眼球的，不认同,000389
142,我从去年博起至今,000380
143,一般,000377
144,对不起  我拖后腿了,000380
145,刚放出来，被警察约谈了,000375
146,说什么？,000373
147,王家才,000384
148,细节呀，现在才知道哇，你币有了,000377
149,我不对劲,000390
150,好家伙,000385
151,嗨，老公,000376
152,1,000378
153,走了,000375
154,重点不应该是乡情日记写什么吗？,000383
155,复读机,000376
156,滚,000391
157,22222,000378
158,女方全款？,000380
159,俺也一样,000376
160,在上海的投行人看完确认十条都是正确的,000389
161,垂死病中惊坐起，女同竟是我自己,000376
162,？？？？？？？？？,000390
163,感谢我自己！,000377
164,哈哈哈,000379
165,wwwwwwwwwwwwww,000376
166,专业,000373
167,呃，这个，那个,000383
168,哈哈哈哈哈,000373
169,比博燃,000376
170,这样无明显偏向的任意题目，正反两边都说,000383
171,懂个屁。在家祸害人,000389
172,补镭【dog】,000379
173,向哨设定？,000377
174,做这张图的是肝上长了个人？,000375
175,哇,000387
176,不同物种之间有生殖隔离的,000385
177,复读机,000376
178,这么看的话还是白酒稳，都成这样了还没人退,000386
179,死缓吧,000382
180,平安 增利两全快来集合  ,000378
181,好，这就写这就写,000377
182,怎么忍住不笑的啊医生,000390
183,判刑,000382
184,我的妈我高中才知道的呜呜呜,000387
185,太强了。。。,000373
186,哈哈哈哈哈哈,000373
187,只能做0了,000390
188,投币,000392
189,数码宝贝3的bgm啊,000385
190,丢镭楼母,000379
191,世界观和认知都有巨大问题，偏激,000389
192,啊这样嘛,000392
193,因祸得福,000379
194,pen,000381
195,可以去书店买一本Python入门的书，Python比C语言简单多了,000375
196,哈哈哈,000373
197,好短,000380
198,说通缩的恐怕经济学不过关,000378
199,帮我朋友看看,000380
