,弹幕,vid
0,但是投毒的是欧阳锋啊,000340
1,没有该不该走，有的是能力选择,000350
2,本人下午,000342
3,？,000343
4,极限一换一,000326
5,就去告白,000345
6,我138,000324
7,《往少了估》,000328
8,几个声优就是去米哈游比赛拿名次入行,000343
9,单身保健康哈哈哈哈哈,000351
10,都是6元,000332
11,哈哈哈哈哈哈哈哈哈哈哈哈,000351
12,自我成就，与之对应的是被裹挟着走。但是啊，人是要在这世上活着的啊……,000350
13,大光头:我寻思这不是我的回收厂吗？,000326
14,这赚钱一辈子我也赚不到,000328
15,小鱼哥推荐了曲阳，你怕不是？,000328
16,领导敬你酒！？,000352
17,七中吗？,000349
18,报道,000329
19,最贵15，本人喝过最贵的奶茶也才20 ,000332
20,董事长有真货了？？？,000346
21,你是你眼中的失败者，是我眼中的成功者,000350
22,一直单身一直健康！,000351
23,人活着获得是自己的生活，生命是自己的，不需要想别人证明什么，自己做出选择后自己快乐就好了,000350
24,当领导面吃头孢,000352
25,大胶布,000345
26,好家伙,000337
27,披着教学幌子的狗粮,000345
28,呱,000329
29,每天一个逃税小技巧,000334
30,哈哈哈哈哈哈,000340
31,报道,000329
32,牛哦,000330
33,卧槽哥你太牛逼了,000336
34,那我就安心了，哈哈哈,000351
35,是的呢,000324
36,原来是母胎solo，第一次听牡丹狗这个词,000351
37,我是厚大の,000340
38,牛壁,000336
39,耳朵跟我是两种生物,000335
40,你这不是骗吗！,000352
41,战焊,000346
42,3000年祖传,000348
43,？？？？？哈哈哈,000327
44,税收是共和国的血脉,000334
45,夺笋呐,000351
46,装的,000337
47,nice,000331
48,刮,000329
49,我会耶,000335
50,粉碎机就是这么设计的吧,000326
51,人言否,000349
52,呀卡马西,000345
53,阿这,000335
54,白酒还能玩？,000328
55,可以1比1000,000328
56,生活不就是重在参与吗，人生的通关又是什么呢,000350
57,我早上,000342
58,这个广告很有印象,000327
59,b站人均985211,000324
60,大佬,000336
61,呱,000329
62,我还够不上得到帮助的门槛,000328
63,这不就是我的现状吗,000343
64,呦西！呦西！,000345
65,红辣椒！！,000337
66,王老吉罐装哈哈哈哈,000327
67,dike,000332
68,我一直觉得他好可怜，这次出出了事以后，我觉得受害者就是真爽。,000337
69,歌尔永远滴鬼,000328
70,氦,000336
71,可以,000337
72,我看到了火烧鸡？,000336
73,《姑且》,000340
74,汤臣一品应该有 也比较符合你的气质,000328
75,从没超过80分,000324
76,あれも欲しい,000345
77,好家伙,000327
78,包包也很适合派蒙,000343
79,你好懂啊,000330
80,哈哈哈哈哈哈,000332
81,宁德时代+贵州茅台,000328
82,哈哈哈可爱鬼,000332
83,我越来越觉得我妈是世界上最好的妈妈了！！！,000337
84,bugyellow！！！！,000345
85,那就好,000351
86,物理虐我千百遍，我待物理如初恋。,000335
87,咕呱,000329
88,可以拍个恐怖片,000337
89,我一直都喝酒,000352
90,3元了,000332
91,小拇指真可爱,000324
92,语文……我从来不做错题本，只做理科的,000324
93,看我的颜色,000330
94,1,000329
95,迈凯轮,000328
96,此面朝敌,000340
97,好耶,000331
98,不就是凡尔赛吗,000350
99,纱幕,000345
100,前方高能，，，！,000324
101,有点准,000342
102,现在鲜制面包已经可以和桃李抗衡了,000327
103,别刷手工耿了，财力都不是一个档次,000336
104,达利牛呀,000327
105,托病不参加,000352
106,妖魔鬼怪快离开,000325
107,PH3,000326
108,喔喔喔喔,000335
109,币和赞有了,000336
110,卧槽,000337
111,梓婳~,000343
112,你跟他说了。他打你头怎么办,000340
113,利用4维的特性，直接点到点,000326
114,高考分最高,000350
115,羊村大门草,000340
116,对不起，我选择益禾堂,000332
117,别让资本家看见，不然又要想办法了,000342
118,我有一个朋友,000342
119,高三语文依旧很难及格,000324
120,奶茶都是奶精植脂末冲的，特别贵的可能会用奶,000332
121,真的超爱蜜雪冰城,000332
122,我输了就有胖了就没有,000335
123,还有这种事？,000343
124,我也是这样想的,000350
125,哦呀斯密纳塞,000345
126,叨叨,000329
127,我老是99,000324
128,这个确实,000343
129,卧槽，我学校,000349
130,我有时候会,000335
131,这个小玩意儿咋脸都黑了,000324
132,凡尔赛,000350
133,牛逼,000336
134,同意,000342
135,at立场那个过于真实了,000337
136,下面汉阳铁厂的人才,000336
137,食品界腾讯,000327
138,对,000327
139,离谱,000330
140,无意冒犯,000325
141,她想别人救她用的方法却不对,000337
142,语文课用来补觉了，我们学校都不重视语文，考个110差不多不拉分就行了,000324
143,？？？？？交换？？？？？？,000337
144,夺笋呐,000351
145,卧槽,000336
146,跟着up，已经成世界首富了,000328
147,斯巴拉西,000345
148,强,000336
149,这玩意儿好像的拼多多上拿一块钱,000344
150,卧槽，我也回来,000335
151,这媳妇儿还挺着急,000339
152,八嘎呀路 ,000345
153,单身很好啊,000351
154,是啊,000343
155,对,000340
156,好耶,000331
157,随心走,000350
158,哈哈哈,000348
159,很难理解,000350
160,看阿西部,000345
161,同99直接给他炸了,000326
162,真实,000324
163,怎么跟恐怖漫画一样,000337
164,呱呱,000329
165,雷龙破风,000326
166,我一整天,000342
167,可比克难吃的要命,000327
168,开局一张图，牛逼全靠吹？,000328
169,8块,000332
170,对，不要写个人原因,000323
171,啊我来啦，没有进收藏夹吃灰！,000344
172,他家软面包是真好吃,000327
173,包括三个月py这种都基本是骗人的,000343
174,心情很复杂,000350
175,四块钱一杯阿萨姆,000332
176,现实中的钢铁侠,000336
177,就冲这个王牌特工，我TM直接铁粉啦,000336
178,你们觉得她像不像冰冰啊？,000351
179,瞬膜吗？,000335
180,疯子,000337
181,有时就是为社会而活,000350
182,是怎么样做才能准确率高 ？,000324
183,可下给松松的自己找了个借口,000351
184,凡尔赛,000350
185,老师好,000340
186,没法看，不接地气了,000328
187,寻恤滋事，最少得拘留吧？,000331
188,太好了！,000351
189,有道理,000345
190,真可怕了,000337
191,无意冒犯,000325
192,BGM:城南花已开,000343
193,非常真实！,000324
194,这玩意有什么用处呢,000326
195,娘姆娘姆,000343
