,弹幕,vid
0,好牛,000406
1,你们在说什么啊？,000403
2,我毛立起来了,000418
3,好好看啊,000408
4,帮，新的猎头网站诞生了,000415
5,不知道，再见,000400
6,眼睛太漂亮了,000408
7,一些人,000407
8,啊啊啊啊,000418
9,.,000413
10,这是10秒吗,000412
11,前面牛牛那个也太秀了,000403
12,人家教的是初中，你看弹幕一个个能的,000403
13,合伙制,000413
14,康巴丝挂钟(雾),000407
15,白胡子？,000409
16,精致的吓人,000418
17,心肺骤停,000418
18,典中典中典,000405
19,1天10次，70年了,000402
20,知道知道必须善良然后再补加投币,000415
21,真心谢谢,000415
22,我都毕业好多年了我进来干嘛⊙∀⊙？,000405
23,真是精英教育，阶级难跨越,000406
24,5-6块的盐便宜？小兄弟1.2块一包的时代没经历过吧。,000407
25,果然看不懂还是看不懂,000403
26,危,000418
27,ukpkmkk,000408
28,越共蛛,000418
29,巨头不想着提高价钱，难道让你多吃盐？,000407
30,感谢感谢，辛苦啦,000415
31,打麻将,000402
32,这是初中,000403
33,最崇高的自由太难达到了，是可以献祭生命的,000413
34,thank u for your appreciation,000408
35,汉武帝打击商人，盐铁专营,000407
36,转一下吧,000403
37,哈哈哈哈哈哈哈，我朋友动图,000413
38,我又干净了,000415
39,《好看》,000418
40,学废了,000403
41,因为普通人离婚美人关注。。。,000413
42,私有只会涨价,000407
43,大实话啊,000413
44,女朋友让我看看  说让我自己解决,000402
45,我擦心梗了,000418
46,保护,000415
47,这是给壁炉用的吧……,000400
48,蓝银皇,000411
49,中国的蒙牛伊利,000407
50,帮我弟弟看的,000402
51,我,000413
52,一朝天子一朝臣是真的,000416
53,开始困了,000403
54,声音好好听,000406
55,啥是余弦定理,000403
56,三维指的是长宽高（讲座里听的）,000408
57,我会jvav,000415
58,不就是勾股吗（？）就算不是勾股用勾股也能求啊,000403
59,夺笋啊,000409
60,夜幽瑞文的下棋下魔怔了，虽然真的很像,000408
61,有国营在 一部分盐可能会便宜 但会有很多“高端盐”,000407
62,没机会了   穷三代   穷绝种了！,000416
63,初中又没有学余弦定理，听听其他方法也不是不行,000403
64,京中有善口技者,000411
65,pdd有差不多的。。。,000400
66,心脏聚停,000411
67,每天一个助眠小技巧,000403
68,这盐吃了成仙？,000407
69,羡慕死我了,000405
70,？？？,000406
71,富二代受的教育高着呢,000416
72,害怕,000411
73,我悟了,000405
74,我帮我朋友看一下,000402
75,原来叫白花鬼针草，可算知道你叫啥名了,000411
76,说反了啊,000413
77,嗯,000409
78,保护,000415
79,然后食盐就变贵了，17年之后，我这都找不到两块钱以内的盐了,000407
80,很漂亮,000408
81,蘸了个寂寞,000401
82,白嫖成功白嫖成功，保护保护保护,000415
83,心脏骤停,000411
84,97？,000403
85,？,000405
86,？,000411
87,哈哈哈哈哈哈哈哈吓傻了,000409
88,你就吹吧,000416
89,什么明星不明星的，就是一群戏子而已,000413
90,对啊,000413
91,先团结起来，保命为先,000416
92,怪不得以前都是2个小时现在只有1个小时,000402
93,夺笋哪,000409
94,好看欸,000418
95,啊这,000408
96,我们学校就是要求学生快点签三方协议,000417
97,好硬核，关注了,000405
98,10亿以上？？？？？,000416
99,莫顿齁咸,000407
100,每个人的身上都有毛毛,000418
101,妈妈，我爱学习,000405
102,虽然我想学，但我听不懂啊,000403
103,嗯,000409
104,白嫖成功,000415
105,哇哦,000415
106,还可以，挺有意思的,000403
107,哈哈哈哈,000411
108,吓死我了,000411
109,余弦定理可能有人还没学过啊，就你会？显着你能了？听老师讲不好吗？,000403
110,最近这种题做多了 一看就知道是旋转？？？,000403
111,小姐姐好漂亮,000408
112,我能感受到我的头发炸起来了,000418
113,dua～这是什么叫啊哈哈哈哈哈,000411
114,厉害,000405
115,错过了,000417
116,比如克莱因瓶,000408
117,厉害,000415
118,主要是喜欢物理,000408
119,Github,000415
120,笑死,000409
121,保护,000415
122,放屁,000407
123,良心网站,000415
124,三连吃灰,000415
125,变着法收钱，所谓免费是最贵的,000415
126,这是初中题吧，初中不学余弦定理，我们要尊重知识基础,000403
127,哈哈哈哈哈长相愈发猖狂,000411
128,小别致长的真东西,000418
129,？？？？？,000409
130,保护,000415
131,卧槽,000411
132,合力吗？,000405
133,平安,000413
134,普洱好像有很多,000411
135,小姐姐看着也很谦逊温柔,000406
136,王思聪也不差吧，感觉单纯运气不好,000416
