,弹幕,vid
0,防沉迷以前的确能解开,000463
1,清华给了多少钱，我北大加倍,000458
2,哈哈哈哈哈哈,000469
3,1111111,000456
4,多 有 意 思,000457
5,1,000456
6,开局一个水猴子,000457
7,中枪,000458
8,？,000468
9,冲,000461
10,爱冰冰！,000456
11,10块钱卡了一年,000463
12,哈哈哈哈哈哈哈哈哈哈,000469
13,找一个连体兄弟,000462
14,我也看过三个的,000462
15,不愧是房产兴邦,000466
16,1,000456
17,真实,000458
18,会不会你就是“弯路”,000461
19,爱了,000461
20,空降06:50,000462
21,看过,000463
22,现在卡盟还可以用,000463
23,暴食之罪,000462
24,图画的好好看,000457
25,希望屠龙勇士不要变恶龙,000461
26,学废了,000467
27,保护,000461
28,你是小员力,000458
29,呀，好人(✪▽✪),000461
30,公证超级麻烦,000466
31,公屏,000458
32,中枪,000458
33,就像你想上王者,000458
34,@羊羊君,000461
35,好家伙,000468
36,下次一定,000460
37,唉,000459
38,思维领先，胜于行动上的领先,000458
39,天呀,000466
40,还没开学呢，先收藏再说,000458
41,卡盟！！！！yysd,000463
42,三四线城市基本不会涨了,000466
43,能吃吗,000457
44,有杀气,000468
45,有，童年的回忆啊,000463
46,第二个朝代,000468
47,公屏,000456
48,中枪,000458
49,科学养猪,000462
50,很有意义,000460
51,中枪,000458
52,便秘！,000458
53,不可能,000458
54,刀呢,000456
55,すき,000465
56,穷人看不完这本书,000464
57,青钢影,000462
58,不行呀，有人要逼啊，没有时间去啊,000458
59,不，我还是爱冰冰的,000456
60,卡盟！这个真有,000463
61,只长很难看，不好看还是别留长发,000462
62,中枪了公屏,000458
63,双倍快乐,000462
64,1,000456
65,不可能那么高,000459
66,我们现在的苦难，只是因为那些害怕人类进步的人，在即将消失前发泄他们的怨毒。,000460
67,吃灰吧,000458
68,出现了，低贱无产者论,000464
69,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000459
70,就是我了,000458
71,有水猴子么,000457
72,比 达 尔,000462
73,11111,000456
74,惨,000468
75,你再骂,000464
76,厉害了,000461
77,好像女生用可爱的自称是私。,000465
78,真实,000458
79,1111111,000456
80,黑人真他妈,000462
81,我爱学习,000456
82,加油,000461
83,10块钱,000463
84,不，我爱冰冰,000456
85,死刑,000468
86,20,000463
87,小时候因为这个被锤过,000463
88,饲养员,000462
89,终于可以发弹幕了,000461
90,我懂了，有钱人需要坚持做什么？,000464
91,有点帅,000468
92,哈哈哈哈哈哈,000457
93,老子今年18,000463
94,还不是要交税,000466
95,1111,000456
96,你怎么只有一个头,000460
97,赞,000461
98,但行好事，莫问三连,000461
99,弱弱问一下,000461
100,爱学习,000456
101,不，我爱冰冰,000456
102,我就是肤浅之人,000456
103,第七个月,000459
104,QQ宠物我玩过，那时候每次登都会弹出,000463
105,坚强,000459
106,小伙子婚礼办给,000458
107,看老师是真假,000469
108,1元购,000466
109,1,000456
110,保护保护,000461
111,牛逼,000457
112,美恐。。。,000462
113,一块钱卖呢？,000466
114,我刷的QQ会员到现在还没过期呢,000463
115,这……应该没有人敢要吧,000462
116,我觉得我不能呼吸了,000466
117,这是受到了原子弹攻击,000460
118,为了三个,000462
119,看到这熟练的鬼跳被打死，就知道这保卫者是挂,000463
120,那我完成不了怎么办？,000458
121,好家伙，再来十多个，能凑56个民族了,000462
122,ps的,000462
123,我一个月点了2000，那顿皮带应该是我这辈子最难忘记的了,000463
124,哈哈哈哈哈哈哈哈哈,000458
125,首页通知书,000461
126,有抖音内味儿了,000464
127,冲，太厉害了！,000461
128,坚强，我很尊重你,000459
129,吉祥如意！,000458
130,踢个球赛都能分出abcd队,000462
131,专业一点,000466
132,我选择移民,000466
133,中枪,000458
134,冲冲冲,000461
135,700然后被我爹揍了,000463
136,两千多年的青铜剑，只有剑尖缺损，无价国宝,000468
137,核弹爆炸,000460
