,弹幕,vid
0,看哭的太多愁善感,000298
1,前面他讲了不稳定平衡点是理论上可以达到平衡的点,000318
2,3,000305
3,危,000290
4,哈哈哈哈哈哈哈呜呜呜,000296
5,好家伙我直接好家伙,000319
6,这个韩国人？难得一理性韩国朋友,000298
7,11,000294
8,猝不及防,000305
9,怕了,000322
10,主题升华了，好评,000296
11,我应聘直接看了我一眼明天上班吧,000293
12,吹起来真的秀,000314
13,致敬,000302
14,这是个推销产品的吧，之前甚至有一瞬间想买一个玩。。,000318
15,想多了，你在中国遇不上这样的女生,000304
16,这个好好笑哈哈哈哈哈哈哈哈,000296
17,天天插，天天结果,000307
18,你开心了有人就不开心了，他们不开心了大家都别想开心,000296
19,宦官哪有底下,000300
20,致敬,000320
21,好棒,000298
22,保护,000320
23,这么老的招数都用烂了…明眼人一看就知道他们虚了,000322
24,伤害不高，侮辱性极强,000322
25,马上开始 加油耶鲁博弈论,000289
26,1,000294
27,执行踢皮球,000322
28,没点学习资料么？ 差评,000290
29,这期好御,000305
30,猫？,000318
31,123,000305
32,中国足协！！！！,000291
33,1l,000298
34,？？？？？,000301
35,甜茶又漂亮了,000305
36,《3万》,000291
37,东北不重男轻女,000297
38,？？？？？,000297
39,插头有保护的,000290
40,阴间朋友,000300
41,臭虫！！,000307
42,哈哈哈哈哈哈,000307
43,辛苦了,000313
44,5V供电，本身U盘就是5V，还想有什么事？只供电没数据传输而已。,000290
45,奥特曼的头,000318
46,说的太好了，感谢！,000316
47,吾辈楷模,000304
48,没用的知识增加了,000318
49,holly,000304
50,太牛了，太牛了，太牛了！,000304
51,给罗老师投币构不构成犯罪,000291
52,韩国的塞粉条也挺好吃,000298
53,神明陨落,000302
54,fh没便宜，便宜的是fb /fb2,000314
55,高专悟：？有被冒犯到,000304
56,球体有无数个，那半球体应该只有两个,000318
57,顶头袋,000314
58,1,000294
59,战术变音,000291
60,最好还是不要对二产生期待吧…,000317
61,不在女生宿舍卖黄瓜，只给你妈卖黄瓜,000317
62,什么事都不会发生，b站高手多，菜b更多,000290
63,对不起，但是莫名想笑,000322
64,吾辈楷模,000304
65,定线员可以用一块砖代替了,000299
66,不会太痛，从手腕的静脉进去到心脏血管，我装过,000314
67,早就订好价格了,000293
68,怕了怕了,000322
69,你还捎带黑诺奖和美利坚总统，你完了，哈哈哈,000322
70,哈哈哈哈哈,000314
71,111,000294
72,搞钱,000289
73,哈哈哈哈哈哈哈,000307
74,致敬,000302
75,白菜萝卜土豆,000320
76,中四年是多少钱？,000300
77,甜茶好,000305
78,如获至宝,000307
79,鸡皮疙瘩起来了,000320
80,1,000294
81,这个还是7000快钱一个的不是几百块的～,000314
82,软考上岸,000289
83,德云社专场和小剧场都挺好，别揪着综艺节目骂谢谢～,000296
84,危,000290
85,懂了，以后不找了,000301
86,完成工作计划实现工作目标！,000289
87,一台电脑一根网线一场河蟹过一天,000319
88,就着么两三节？,000289
89,？？？？？,000314
90,？？？,000300
91,牢里的朋友,000300
92,正道的光！,000320
93,2,000294
94,66666,000305
95,问题在于，这是交流电啊...,000299
96,过分了过分了,000305
97,总有一款适合你,000291
98,？？？,000307
99,因为肉更贵,000320
100,火彩真好看,000301
101,致敬,000302
102,当中国开始逐渐接手国际的时候，外语学的好居然成了争议话题,000298
103,前面那个我也在厕所,000319
104,你妈祭天。法力无边,000296
105,？？？？？？,000320
106,2,000294
107,商业机密是要做保密措施的,000322
108,2,000316
109,张朝阳,000322
110,这样也没意思啊,000304
111,辽玲,000297
112,那三连算吗？,000291
113,1234,000317
114,ICU局,000295
115,这不不倒翁吗？不倒翁不也这样？,000318
116,手工耿的老弟,000298
117,这背景乐选的好,000294
118,哈哈哈哈哈哈哈哈哈哈哈,000298
119,我也求过婚。但是她老公不同意,000301
120,一个晚上，一支笔，一个奇迹，一具尸体,000319
121,1234,000317
122,致敬,000302
123,妙啊,000312
124,123,000305
125,怕了怕了,000322
126,确实充满魅力啊,000304
127,up小心,000320
128,徐涛老师直呼内行,000296
129,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000314
130,致敬,000302
131,球理论上有无数个稳定平衡点,000318
132,正好做了对照实验,000299
133,微创医疗？,000314
134,？,000309
135,三棱锥？,000318
136,hhh,000319
137,？？？？？？,000301
138,减肥,000289
139,哟,000300
140,哈哈哈哈哈哈哈哈,000296
141,三年,000321
142,一天24小时,000295
143,不会发生什么,000290
144,123,000305
145,马爸爸呀,000320
146,牛！！！！！！！,000304
147,x,000290
148,好家伙,000322
149,致敬,000302
150,一般来说熬不过它吧,000314
151,HR现在是一句实话都听不进去了吗,000288
152,哇！！,000319
153,《不背法条》,000291
154,？？？？？,000293
155,夸克好用 简洁,000319
156,活该啊,000320
157,太会了,000304
158,懂了，不送钱就可以了。,000291
159,我都看过了,000322
160,不符合无菌操作(,000314
161,这个消耗量是指人均,000320
162,后面的要做笔记，很真实  认真评估工作  不要贪 不要装,000305
163,哈哈哈哈哈哈哈哈,000298
164,无数个不是至少4个吗……,000318
165,漏气了不就爆血管？（安装时）,000314
166,这就是进化,000318
167,一般我们装卸工的市场价是5块钱一吨,000293
168,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈太抑郁了,000296
169,曲面的都不算稳定平衡点吧？,000318
170,刚看完春晚，预言家刀了,000296
171,饺子,000318
172,再来一遍！,000307
173,致敬,000302
174,1234,000317
175,甜茶一说职场话题 就很御,000305
176,23333333,000300
177,最       发         达           之             一,000320
178,前提是必须密度均匀吗？,000318
179,打开看看,000314
180,派克,000313
181,叶赫那拉并不厉害好吗?那拉一族在朝堂并不受重用啊,000302
182,不知道不知道就你知道你最牛逼,000320
183,？成不成家关你啥事啊太平洋警察,000305
184,致敬,000302
185,邹越？,000296
186,吾辈楷模,000304
187,不生孩子谢谢,000316
188,哈哈哈哈哈哈哈哈哈哈哈,000296
189,1,000305
190,好家伙直接上推荐，像极了广告,000319
191,求赏金,000291
192,好耶，好耶,000297
193,？？？？？？？？？？？？？,000304
194,就是下一任知道是上一任不要的，马上升级,000301
195,秦王照骨镜,000321
196,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000319
197,正在骇入国家电网（doge）,000290
198,球体应该是无数个,000318
199,草,000304
200,卖表,000305
201,33333,000305
202,？？？？什么码,000296
203,老杨要百万粉了,000319
204,猝不及防？,000294
205,请全文背诵,000298
206,上海微创的支架,000314
207,一号姚神袁,000299
208,于心何忍,000309
209,次次三连,000322
210,靠，前段时间朋友才给了我一根，我泡了一次，就放弃了，因为拉不出,000307
211,哈哈哈哈哈哈哈哈,000317
212,在寒假最后一天刷到介个视频...,000317
213,是多言数穷,000298
214,得了吧哈哈哈哈哈,000307
215,永动机,000318
216,2,000294
217,bim20,000294
218,做主？,000320
219,22222,000316
220,这个是真的。看番多了说话思考真的会越来越像日本人,000298
221,保护,000294
222,我淦,000294
223,谢谢大师,000319
224,一直插一直结果,000307
225,农民才是最亏的,000320
226,不喜欢,000314
227,经济学家不懂经济,000289
228,行贿能不犯法？,000291
229,你的认知是什么,000322
230,国际往来,000307
231,真的有这种感觉,000298
232,猝不及防,000319
