,弹幕,vid
0,看完这个视频，总算知到为啥你粉丝少了,000464
1,对对对,000459
2,p的能再明显一点吗,000462
3,冲鸭,000461
4,放在中国历史上，这本书是垃圾,000464
5,11,000456
6, 地址给我，我给你发点土特产,000456
7,?,000469
8,进我的收藏夹吃灰,000461
9,hello,000460
10,不是吧，这得44年才行吧……,000462
11,呜呜呜呜呜这也太棒了,000461
12,永久反弹,000461
13,爱学习,000456
14,是我朋友了,000458
15,1,000456
16,喜欢JK吗,000462
17,100,000463
18,1,000456
19,收藏了,000461
20,哈哈哈,000469
21,已经买了,000457
22,为什么不能直接写我的名字,000466
23,为啥说死刑，因为这是国宝级别的文物,000468
24,没事 Zard也是这样的,000459
25,66666,000462
26,王雷：淦您呐真的有三粒乃,000462
27,三连集合,000461
28,这就是我,000464
29,老凡尔赛了,000457
30,我确实解了妨沉迷，20块钱，这是真的，服了你了乱说的up,000463
31,空投成功,000462
32, 100,000463
33,我会真的让你QB增多只是不能用  数量想要好多就好多,000463
34,你的精神一定十分健康，甚至强壮！,000459
35,1,000456
36,SO嘎,000465
37,加油 kuangstudy！kuangstudy领进门，修行在个人,000461
38,1,000456
39,这个纹经理了3千年的历史卧槽,000468
40,公屏,000456
41,买,000466
42,卓别林,000460
43,极恶中队,000460
44,王钢蛋,000462
45,什么时候有细胞再生术就可以把人剥离了了,000462
46,222,000456
47,我也感觉是国家宝藏,000468
48,坚强,000459
49,不要脸,000466
50,好家伙你得花多少钱,000463
51,打在,000458
52,不是，这不挺正常的嘛。就是运动神经上有些损伤。人的主观意识非常清醒啊。,000459
53,woc,000462
54,这么生活好辛苦，，,000459
55,三个……,000462
56,水猴子,000457
57,这把剑寒光四射,000468
58,两人三胸,000462
59,中枪,000458
60,立马把刚点的赞取消了,000464
61,挖槽真实,000463
62,真实,000458
63,冲,000461
64,诺贝尔有这个奖项？,000464
65,好人一生平安,000461
66,穷主要是因为私有制,000464
67,爱学习,000456
68,1,000456
69,爷青回hu,000463
70,？,000462
71,哈哈哈哈,000456
72,呵呵,000466
73,2,000456
74,好的，下次一定,000458
75,这头发是16年没剪了把,000462
76,哈哈哈哈哈哈哈，太卑微了,000458
77,我的天,000461
78,爱冰冰,000456
79,盗墓世家,000468
80,《是他弟弟画的》,000469
81,怎么没用龙？难道你们没有被一条龙服务过？,000457
82,我用眼睛看啊~還能怎麼看吼,000457
83,44。。。。。。,000462
84,那现在的理论永久是怎么回事,000463
85,有花纹,000468
86,555666,000463
87,本来想转给我爸妈看 结果上来就是遗产继承我还是自己看吧……,000466
88,三  重  施  法,000462
89,黑眼圈。，,000460
90,这个确实可以，我刷过。,000463
91,我已经对便秘产生恐惧了哈哈,000458
92,Period,000467
93,真实,000458
94,小,000458
95,莫名像托尼史塔克,000460
96,看了这个视频，我觉得我重新看到了希望。大爱狂神，人生导师!!!!!,000461
97,一看就是假的，了无生意,000469
98,总结的不错，给你点个赞吧,000456
99,18年还有，别问我为什么知道,000463
100,爷青回,000458
101,我不要，给你啊？,000466
102,不要，你住哪，流浪汉,000466
103,卖给别人，给我钱,000466
104,我18,000463
105,刚买的书《贫穷的本质》,000464
106,哈哈哈（捧读）,000457
107,加油,000461
108,18？？？？,000463
109,我感觉这把剑杀过不少人  ,000468
110,蓝胖,000462
111,2,000456
112,遗产税,000466
113,牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛,000460
114,连跪怎么说,000458
115,还没我一个屁孩临摹的像,000469
116,我就说这个男的没有两米一,000462
117,三连了！,000461
118,哈哈哈我家那个台式机现在还能这样上网,000463
119,不想学习的时候，想想贺朝谢俞盛望江添顾飞蒋丞邵湛许盛……,000458
120,这黑眼圈,000460
121,哐当一声就来了,000461
122,厉害,000459
123,真的看的心疼,000459
124,这个我熟，经常刷到,000465
125,老师眼睛都直了,000468
126,3个，,000462
127,2,000456
128,给我冲！！！,000461
129,中枪,000458
130,真的漂亮,000468
131,反战短视频,000460
132,我试过连跪六天。。。。,000458
133,我觉得你很酷，感谢科普,000459
134,800,000463
135,16885885,000463
136,真实,000458
137,你们都是老色痞,000456
