,弹幕,vid
0,算了吧,000396
1,今天周一，包钢也跌了,000393
2,别的都好说，这熬夜没办法啊,000394
3,。。。。。。。,000398
4,这么费劲才27%,000396
5,一个初中生瑟瑟发抖,000395
6,蛋黄派,000398
7,？？？？？？？？？？？？？？？？？,000396
8,？？？？？？？？,000398
9,戈地图？,000399
10,老师好,000398
11,三元均值,000395
12,的,000396
13,龙少厉害,000393
14,《从小的自我修养》,000398
15,研一,000395
16,2,000395
17,授之以渔,000398
18,很小,000398
19,好家伙,000395
20,变相的“自主招生”,000395
21,这种应该算遗忘吧,000398
22,只能想到这个方法。。,000395
23,直接拉格朗日,000395
24,此地无银三百两,000398
25,卧槽,000394
26,那你的五块钱呢,000398
27,hjh,000398
28,嫂子看着挺费肾的(〜￣▽￣)〜,000393
29,老师好,000398
30,精彩,000395
31,补仓了,000393
32,做人有尊严,000399
33,哭了,000399
34,哈哈哈哈哈哈哈哈,000398
35,炒腰子,000393
36,上来就做手术，这个不好吧我说,000396
37,啊啊啊这,000395
38,我是张三,000398
39,2,000395
40,啊啊啊周一赶紧买,000393
41,前面，看看你说的积 极 性 ,000399
42,牛壁龙哥,000393
43,200不是偷？,000398
44,半夜正在看,000394
45,此工人非彼工人,000399
46,这是我的软甲,000396
47,ohhhhhhhhhhhhhhhhhh,000398
48,越年纪大越女相的男人有福气！,000393
49,科什么？,000395
50,这话太扎心了,000396
51,我为什么点进来┭┮﹏┭┮,000395
52,不减了不减了胖就胖吧……,000396
53,希腊导游,000393
54,确实费肾,000393
55,我轻松做梦,000395
56,权方和不等式,000395
57,深刻！,000399
58,土地什么意思,000393
59,这也能约吗,000395
60,建议解说慢一点,000396
61,4天后激动的不行,000393
62,好家伙,000395
63,牛逼,000395
64,这题做过！,000395
65,那农民呢？农民好像是需要的。,000399
66,就是我了,000394
67,监控,000394
68,荒岛求生,000393
69,2,000395
70,柯西不等式,000395
71,注意，在座的,000399
72,打开,000395
73,我选择肥胖,000396
74,过去生产力太低，决定了上限,000399
75,哈哈,000393
76,罗翔字折中,000398
77,算了，不念北大了。,000395
78,宋庆龄取名的,000399
79,哈哈哈哈哈哈哈哈哈,000398
80,同  化  完  成,000398
81,做人有尊严,000399
82,说话的调太有意思了,000393
83,我的压岁钱……,000398
84,支持龙哥,000393
85,c c c c c c c c c c c c c c c c c,000395
86,我晕了，no！,000398
87,摩登时代,000399
