,弹幕,vid
0,我的马不会跑,000153
1,家长错了,000145
2,酱香扑鼻,000132
3,因为大家都看,000159
4,三连了,000136
5,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000137
6,上次刚把白的p成黑的,000143
7,所以我得自己设计一款，免得这些麻烦,000155
8,？？？,000161
9,你一个女的很了解啊,000131
10,毕导直呼内行,000158
11,我就这么写的 拿到工资了啊,000162
12,结个婚生个娃就会要钱了,000148
13,替朋友看看,000160
14,哈哈哈哈哈哈哈,000138
15,老板一句话的事，哈哈哈,000144
16,直接帮朋友空降一下,000137
17,无        中        生         友,000131
18,神tm6/60等于0，那是1/10等于,000145
19,害怕,000159
20,格格，哈哈哈哈,000149
21,我替我朋友看看,000159
22,害怕极了,000134
23,我们这小县城的一般都做不到一年就换人了,000157
24,我朋友放心了,000135
25,双氧水将氢氧化亚铁氧化成红色的氢氧化铁,000136
26,笑死我了弹幕真的np,000135
27,打通后就可以做智慧物流跟无人机配送了,000157
28,《只要我会说》,000129
29,三连了,000148
30,房价只是在做俯卧撑,000151
31,别拉水里,000158
32,各位都是老淑女了,000146
33,乔乔快来看,000131
34,哈哈哈,000149
35,关xt+周zn 表示很淦,000149
36,好耶,000134
37,烂肉王,000128
38,爆米花！,000132
39,你的积血怎么放在脑壳上呀,000132
40,对,000129
41,赤练蛇,000128
42,那些说太长的，从脚底量的？,000137
43,小弟弟荸荠,000135
44,好刺激,000160
45,哈哈哈哈哈哈,000134
46,这河里吗？,000127
47,呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵,000129
48,刘叔你好有钱,000141
49,万事赖美国,000151
50,所以呢,000129
51,一样,000148
52,这得多大出血量？？？,000140
53,对不起，我不会玩,000139
54,说到底还是赵本山老了。赵本山的电影还是很好看的,000133
55,傻壁,000147
56,学会了,000146
57,60去除6不是0么,000145
58,看看贾玲的体态对比就知道相声，小品，喜剧哪个能吃上饭了 doge,000133
59,哈哈哈哈这个名字太沈腾了哈哈哈哈哈哈哈哈哈哈,000133
60,写文素材等等我,000146
61,西安狂炒中,000151
62,比博燃,000127
63,1,000133
64,2,000147
65,恭喜！,000148
66,1,000133
67,哈哈啊哈啊,000161
68,就这腿，我要了,000154
69,菲律宾跳水队,000158
70,红红火火恍恍惚惚,000158
71,？,000155
72,1,000153
73,comic sans字体,000155
74,觉了,000155
75,太逗了,000137
76,0.1正解,000145
77,玉婵,000138
78,丁达尔效应,000136
79,好实用,000155
80,1,000128
81,找个学通信原理的帮你算一下各个点的路径方程,000127
82,你真的好懂中式发音哈哈哈哈,000161
83,吓死人,000140
84,1,000133
85,哈哈“哈哈哈哈哈,000149
86,长点跟个斑马线似的,000128
87,为什么要打工人？,000148
88,姚老师和真正的公主是校友,000149
89,画大饼,000151
90,是的，一上班我觉得游戏都没啥好玩的了,000148
91,白手套吧？,000133
92,明白,000153
93,一切会磨损它本身机体的东西都算不上永动机，很严格，但就是这样,000127
94,……,000140
95,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000131
96,见蛇就跑不就行了吗？,000128
97,干得漂亮,000151
98,放屁，别给放纵找借口,000135
99,2,000147
100,woc,000132
101,1,000133
102,拉丁舞,000160
103,1,000147
104,天呐,000148
105,懂了，买国产,000129
106,原来那个人是贾玲,000133
107,草,000147
108,1,000128
109,哈哈哈哈哈哈哈哈,000148
110,还有点没清干净啊,000132
111,有白丝换黑丝吗？主要是想反复学习[doge]​,000143
112,除是语文课，除以是数学课,000145
113,有这样的朋友何愁不判死刑？,000142
114,卧槽,000140
115,是什么让我们相遇,000131
116,炒房客还是买得起。这就是不给普通人贷款。怕人还不起。,000151
117,美团,000148
118,房价就是财富洗劫,000151
119,四五十生孩子的有多少，一直保持性能力干嘛？年轻不戒，以后生孩子的时候你那个就废了,000135
120,思源全部都免费好吧,000155
121,本来就是啊，美国放水，全世界买单,000151
122,让他们去美国,000134
123,两只老虎～,000127
124,哈哈哈哈哈哈哈,000130
125,火力少年王原理,000127
126,？？？,000131
127,这他妈用的上仿？,000129
128,神特么拉丁舞,000160
129,哈哈哈哈哈哈哈哈,000149
130,菜花蛇,000128
131,2,000147
132,除去也有歧义呀，可以是除以也可以是减去,000145
133,真的存在这种人吗,000135
134,1,000133
135,fxs来了,000134
136,为什么任正非的女儿没一个姓任？,000149
137,替朋看,000137
138,奥特曼,000138
139,已经切了不用担心,000137
140,我为什么会点进来，还看到了这里,000158
141,给爷看傻了,000140
142,真实  每次我一看书舍友就开始学累了吧，打把游戏啊,000139
143,姚晨,000134
144,毕导玩剩下的,000158
145,思源+1,000155
146,我悟了,000153
147,真实，我也听过,000128
148,亚洲男性平均七分钟不到，b站人均一个钟,000137
149,11111,000128
150,有受嘛？,000155
151,我用wingding字体（滑稽）,000155
152,上流,000129
153,国标字体不介绍一下吗？,000155
154,我们这搞大学城 但我想傻子都知道普通人根本没机会吃得下这肥肉,000157
155,1,000128
156,？！！！！！！,000140
157,所以难民不亏，可怜之人必有可恨之处,000134
158,我寻思个饭盒子还能有什么仿不仿造呢,000129
159,不配去实验室但想看实验的文科生狂喜,000136
160,好家伙我是直的,000160
161,我帮朋友进来看看,000159
162,1,000128
163,有道理！！！！,000149
164,还会开 么么哒,000157
165,1,000147
166,楚国吴起行为,000150
167,prprprprpr,000143
168,那不就是铝饭盒嘛,000129
169,1,000147
170,牛b啊,000133
171,阿门老婆,000155
172,我靠....,000140
173,不买房住哪？,000151
174,谢谢你，十元鲤,000148
175,小学就做这种题，以后是不是要上清北？,000145
176,天呐,000134
177,1,000147
178,语言不通，很难会接纳难民，,000134
179,重心疯狂变化,000127
180,震惊,000140
181,巴菲特只有年化19%。西蒙斯倒是有33%。,000141
182,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000158
183,太长的应该打个结（,000137
184,害怕,000138
185,果然斯德哥尔摩…,000134
186,?,000158
187,哈哈哈哈哈哈哈哈哈,000148
188,哈哈哈哈,000149
189,111,000128
190,管我什么事呢？涨或者跌我都买不起,000151
191,那我已经死了,000153
192,印度有很多根本就没立案,000134
193,脑壳一阵麻,000132
194,万恶的资本,000134
195,你再骂！,000160
196,中枪,000153
197,抽的烟好像是 沉香,000142
198,好可怕呀,000132
199,神经病,000140
200,5.88呵呵了,000151
201,就是没经过社会毒打，还在这抱怨给你高工资的单位,000148
202,晚了,000151
203,贵的马桶有泡沫盾,000158
204,击剑dd,000146
205,阴间反应,000136
206,陌生的环境，医生，这话很有想象空间啊,000137
207,毛豆,000152
208,真是场好戏,000151
209,再冰冷的男人 直肠都是温暖的（？）,000146
210,？,000161
211,双手合十make a wish,000158
212,哈哈哈哈哈哈哈哈哈哈哈哈哈,000149
213,对别人太好就是这下场,000134
214,这玩意，还真是放死人嘴里的,000138
215,有意思吗。。。,000145
216,1,000128
217,这门不错,000126
218,耐飞？？？？？,000133
219,2,000147
220,这英语比我都差,000161
221,看着看着，发现我不认识（除）这个字了,000145
222,欧洲圣母,000134
223,开始疼了,000132
224,可怕,000147
225,妈耶～,000152
226,？？？？,000129
227,111111,000147
228,九十步笑百步,000134
229,不是想开就能开的,000157
230,这真的是英语老师吗？？？,000161
231,除和除以是两个概念吧这年头文化水平都这么低吗？这有什么好吵的,000145
232,8年欸，买两套房不是更开心,000141
233,老游击战了,000158
234,卧槽,000140
235,？？？？？,000140
236,有毒的鲜艳=警戒色,000128
237,关注我，天天掀你天灵盖,000132
238,比博燃,000136
239,你俩自己玩吧,000140
240,不信谣不传谣,000151
241,22,000147
242,有磨擦就不可能是永动,000127
243,1,000128
244,？？？没意思你怎么不往你菊花里塞来点意思,000140
245,好湿好湿,000149
