,弹幕,vid
0,11111,000133
1,懂了  就像炒钻石  没啥逼用 就是贵,000156
2,不是字由吗,000155
3,1,000147
4,讨好了也没用,000154
5,老师家的书柜和我家一模一样,000130
6,。。。,000137
7,这比第五人格恐怖多了,000132
8,哈哈哈哈哈哈哈哈,000148
9,富婆软糖呃呃,000156
10,浅仓威:叫我干嘛,000128
11,进步空间海阔天空,000149
12,卧槽？！！！,000140
13,珍珠疱疹,000137
14,1,000128
15,2,000147
16,这个还对吧,000134
17,但是这个年龄段的孩子的课程里有十分之一么？,000145
18,为什么推荐会给我这个,000137
19,屁,000134
20,我知道你老师姓王哦，不知道是不是隔壁的？,000145
21,你忘了景甜,000149
22,写文素材get,000146
23,吔～,000127
24,知乎那个！,000140
25,我帮我朋友看看,000131
26,你可少吃点吧,000148
27,是可以预测轨迹的，不过不收敛而已，用欧拉法。误差随着时间增加而增加。,000127
28,妈耶,000152
29,怎么感觉差不多,000155
30,楼上错了吧铝离子和铵根离子怎么双水解两个都要氢氧根离子,000136
31,随母姓有什么好奇怪的？,000149
32,笑了笑了,000141
33,中枪,000153
34,说的太准了,000153
35,8.6万粉丝了，你回不过来了,000148
36,哈哈哈哈哈哈哈,000161
37,王思聪不配,000149
38,低情商：真的不行 高情商：还有很大进步空间,000149
39,哈哈哈哈,000130
40,我去，这算不算犯罪啊,000140
41,还是比打工强,000157
42,比划比划,000138
43,你指尖跃动的电光……走错片场了,000136
44,22222,000147
45,1,000133
46,1,000128
47,催更,000158
48,我……我想要秃顶,000153
49,不当人啊,000140
50,中枪,000153
51,有多少女生潜伏进来？,000131
52,比勃然,000127
53,这点我深刻理解,000148
54,1,000147
55,明白,000153
56,？？？？,000134
57,看得我小兄弟很痛,000137
58,我理解了什么叫硬核,000158
59,所以女的以后……怎么办……,000140
60,？？？,000158
61,1,000133
62,啊……那个直播好像在dy见过,000147
63,白左,000134
64,专业,000158
65,下饭视频,000158
66,中枪,000153
67,接收也被怕，不接收也要被骂,000134
68,不当法人不是很正常吗 ,000133
69,一天一次，我抑郁了,000135
70,想成仙,000153
71,哈哈哈哈哈哈哈哈哈,000161
72,直接说分成几份不就好了 ,000145
73,在中国最好别选指数，随便一个基金都不止年化8.18%,000141
74,真的好啊,000151
75,一天3次的我给他点了赞,000135
76,卧槽,000140
77,我一般垫卫生纸,000158
78,你再骂？,000160
79,带字基本人没了,000142
80,这有什么好喷的呢？谁每个梦想？,000149
81,帮兄弟看看,000137
82,哈哈哈哈哈哈哈回家,000149
83,1,000128
84,有点意思,000142
85,你吼辣么大声干什嘛！,000138
86,哈哈哈哈哈哈哈嗝,000161
87,有人跟我抢方位，我直接敲他,000129
88,？？？？？？？？？？？,000140
89,太真实了，休息一天只想躺着,000148
90,除和除以是俩东西,000145
91,哈哈啊哈哈哈哈哈我笑岔气了,000161
92,tui,000129
93,巨疼,000140
94,人生短短急个球,000138
95,哈哈哈,000158
96,大便超人,000158
97,啊这角度清奇,000149
98,扣完之后Ctrl加回车键就可以把路径变成选区了,000143
99,我要吃花生,000131
100,是不是一天能多出1分钟,000156
101,哈哈哈哈哈哈哈哈哈哈哈哈,000149
102,三到四万的不是门面房,000157
103,？？？,000158
104,手动@罗森，加盟费一年5万我真佛了,000157
105,思源,000155
106,1,000128
107,c,000158
108,这是谁,000133
109,？？？？,000140
110,大胆点儿 把永动去掉,000148
111,0.1,000145
112,清除鸡血,000132
113,除和除以在离开小学还有区别吗？,000145
114,代入感太强了,000140
115,我还没女朋友呀,000130
116,1111111,000133
117,针没拿出来针啊！！！！！,000132
118,还是看人脸色，交着房租当打工仔,000157
119,我现在开始买，以后给儿子念大学用,000141
120,yue了,000132
121,？,000140
122,混沌摆,000127
123,1111,000147
124,某些主张接受难民的人出来挨打,000134
125,北京国懂?,000138
126,111111,000133
127,跟坐牢一样,000148
128,谢谢你，心痛我,000148
129,我想骂人,000140
130,微软用中国字不要缴税？,000155
131,去他的，好朋友上周刨出来给他的吧,000142
132,高管就是工贼,000148
133,老家银环蛇和竹叶青很常见。,000128
134,我帮李坤看的,000137
135,邮费八块,000152
136,巴铁？？？？,000134
137,穷人更加买不起,000151
138,1,000147
139,？,000135
140,？,000129
141,tmd全中还有救吗,000153
142,听口音是浙商,000157
143,哈哈哈哈哈哈,000161
144,垂涎了好久,000156
145,这有啥     垫几张纸巾在水面上完美解决,000158
146,你们知道做字体有多难吗？收费是应该的，很多中国人目前对这种知识产权毫无概念,000155
147,1,000147
148,被打死了,000153
149,呵呵,000141
150,这个经纪公司真的很坏,000149
151,看看，收藏比赞多,000131
152,别找胖子男朋友（狗头）,000160
153,哈哈哈哈哈哈哈,000149
154,家长错了,000145
155,刚吃完饭,000158
156,？？？？？？？？？？？？,000134
157,没人关心你啊,000141
158,1,000133
159,完全是拼不过姐姐才另谋出路吧,000149
160,改变视频速度了,000127
161,小兄弟尿尿分叉是怎么回事,000137
162,2,000147
163,1,000128
164,哈哈哈,000137
165,1,000155
166,抓  壮  丁,000160
167,女朋友心态hh,000148
168,在吗？看看脑瓜顶,000148
169,这表一秒走多少秒,000156
170,明白,000153
171,极为明显的三角头，头部向前翘起，在头部最前端形成一个角,000128
172,1,000147
173,hhhhhh,000149
174,驿站不是说开就能开的，没有收入就是无底洞。,000157
175,抽   象   思   维脑补画面,000158
176,这个表能暂停时间吗？,000156
177,迅哥儿～,000128
178,未来可期。死期将至,000151
179,初中生疑惑,000136
180,我帮我朋友看看，他...,000160
181,思源宋体yyds,000155
182,我好奇这是什么玩具，要你命三千吗？,000140
183,金雷竹,000142
184,八万,000152
185,开心麻花班底也是东北的,000133
186,学会了，女朋友哪里领,000130
187,盗墓＝朋友送的,000142
188,真的被公司坑了,000149
189,老版roboto,000155
190,于祁一下午12次还有救嘛,000135
191,黑丝那么好，为啥要变白,000143
192,1,000128
193,还不被打死,000158
194,这可不兴戴,000152
195,1,000155
196,过敏引发的死亡,000128
197,那拉稀怎么办呢？,000158
198,笑死了，根本没有女朋友,000130
199,2,000147
200,我替我朋友来看看,000131
201,我帮我朋友看一下,000135
202,专业,000158
203,1,000158
204,爱宠物的朋友们，不要买活体盲盒，,000147
205,好恶,000132
206,中枪,000153
207,SOS AVICII,000136
208,万年华康少女字体,000155
209,绝了,000155
210,放快递驿站的快递拉黑一生！加钱发顺丰！,000157
211,中枪,000153
212,打单要钱,000157
213,硬芝士,000137
214,害怕,000160
215,街薪了,000148
216,物理老师直呼内行,000158
217,要担心的是这个国家会不会发挥失常,000141
218,格格,000149
219,正向回报,000153
220,1,000128
221,1,000133
222,小张,000148
223,神tm鳗鱼 草,000149
224,超认真,000137
225,早你妈干嘛去了,000151
226,？,000134
227,1,000128
228,卧槽！女的看了不得了,000146
229,卧槽,000149
230,主要原因是没有劳动力人口了,000134
231,@毕导THU,000158
232,我天啊！,000156
233,美国印钱不是只会让美金不值钱嘛？,000151
234,过分,000138
235,我买了坤坤的，四年四倍了,000141
236,漯河人惊呆了,000147
237,亏9.8,000152
238,好可怕,000160
239,我是来学习的,000143
240,害怕,000138
241,中枪,000153
242,中枪,000153
243,除和除以是不一样的,000145
244,妈耶！介可不兴戴啊！,000152
245,哈哈哈好活,000149
246,111,000133
247,一个饭盒也能舔,000129
248,气体在特斯拉线圈的作用下产生独特的光,000136
249,就是看这个小品，第一次认识她,000133
250,汉代？,000142
251,22222,000147
252,懂了，前面都是假的,000151
253,优秀,000148
254,啊哈哈哈哈哈哈哈哈哈,000149
255,如果你们读书有那么认真，还怕没有清华读？,000137
256,稀的咋办,000158
257,在画了在画了,000146
258,但他们变成难民的原因是战争。,000134
259,错了,000145
260,我tm也有一个,000138
261,好直接,000146
262,就是说说而已,000151
263,(   ･᷅ὢ･᷄ )好啊让你炒房,000151
264,尬吹,000129
265,啊这，还向着外人呢，真活菩萨呗,000134
266,麻麻说看到绿色的蛇就赶紧跑,000128
267,帮我兄弟看看 ,000137
268,1111,000133
269,小白鞋大长腿，相亲狂魔张小斐。,000133
270,想起孙艺轩,000132
271,哈哈哈哈哈哈哈哈哈,000160
272,拜登该死,000151
273,1,000128
274,夏油杰,000132
275,哈哈哈哈哈哈这句话真的笑死我了,000161
276,？？？,000131
277,？,000137
278,开始有钱,000141
279,暗示三连,000133
280,我tm忍不住吐槽 说的是自律 你跟我说高考 我tm毕业10近几年了 你跟我说高考？,000153
281,二五仔式思维,000134
282,阴间剑宝,000138
283,不懂就问，两边白色的是什么？,000136
284,好像嘿手,000138
285,我已经工作5年了，依然很有帮助！,000153
286,氨气遇到氯化氢气体生成白色颗粒氯化铵二产生白烟,000136
287,两元店就能弄的吧,000152
288,男朋友是狼牙棒吗？,000140
289,我7平米,000148
290,我哭了 我一直在苛责自己 为什么不出去走走 ,000148
291,银环蛇,000128
292,1,000147
293,果然,000131
294,你币有了,000147
295,哈哈哈哈,000149
296,亏6块,000152
297,你以为是数学题，实际这是哲学题,000145
298,滚蛋,000135
299,我也是，太真实了,000148
300,三连了,000147
301,1111,000147
302,你觉得不好看就可以攻击别人丑？,000149
303,过分真实。。。。,000153
304,这算鉴宝?,000156
305,2,000147
306,帮舍友看看,000137
307,吓死了,000140
308,avicii,000136
309,跟买不起房,000151
310,只能吃四年免费饭吗？,000142
311,韭菜养养再割,000151
