,弹幕,vid
0,害挺好看的,000510
1,白嫖失败,000502
2,我记得这都是开很慢滑过去的，变道距离好像挺短的有车过就麻烦了,000507
3,致敬,000533
4,来了来了！,000487
5,期待,000518
6,C,000496
7,孩子是奢侈品,000505
8,加油,000504
9,萨沙55555,000502
10,想骗我，不行呀铁扎，我穷的就剩时间了,000490
11,传统手法,000497
12,manure,000527
13,沉的这么快？,000497
14,大师我悟了,000496
15,1,000514
16,你们是食物吗不我们是猎人,000502
17,哈哈哈,000512
18,致敬！,000533
19,妙啊,000496
20,有股脚味,000522
21,突然就骄傲起来了呢,000520
22,大一狂喜,000524
23,解 放 思 想，实 事 求 是,000491
24,哈哈哈哈哈,000524
25,至今未过,000514
26,这边也可以折到背面,000529
27,大佬,000495
28,多！！！,000497
29,哈哈哈，太可爱了,000501
30,111,000489
31,重大错误TT,000487
32,呵呵，有句话讲的好，秀才遇到兵，有理说不清,000489
33,一定可以的！！,000504
34,100w隔这找三连吗,000499
35,Helloworld to you,000495
36,自动丰胸就很Cao,000487
37,店长排面,000514
38,这词好像天堂（paradise），读音也想,000529
39,Rap速成法（不是,000529
40,期待,000518
41,有神不是这样计算的,000531
42,正常  我们这一代压力太大 大部分人还是很有责任心的  这年头没有准备的要孩子 对孩子来说不太好,000505
43,metro,000522
44,诺安成长 教你成长,000518
45,1,000520
46,我们辅导员会一直提醒，但是不会逼，不签照样走人,000489
47,致敬,000533
48,谢谢！,000496
49,太爱百万了。啥才是教育的本质？,000523
50,哈哈哈哈哈哈,000512
51,封好绅来,000508
52,好好好哈哈哈哈哈哈哈哈哈哈哈,000516
53,？？？地铁叫subway？？？？？,000522
54,三方协议和五联单有啥区别,000489
55,噗,000507
56,楼上你看到的也只是少部分，老幸存者偏差了,000521
57,期待,000518
58,界碑有内置GPS的,000513
59,果然 看底子就好看,000516
60,人家老婆工作都没着落，想想也可怜,000511
61,哈哈哈哈哈哈,000519
62,平台一家独大,000490
63,是一只猪,000512
64,确实，我也,000516
65,我到底在期待什么？,000525
66,哈哈哈哈哈哈哈哈哈哈哈哈哈哈好,000519
67,兔子白嫖,000497
68,抖空竹是两个手，连着杆接，这个可不一样,000503
69,原来那个果子可以吃,000510
70,致敬,000533
71,他放屁,000491
72,中科院集体离职,000511
73,煲汤 必须煲汤,000501
74,666,000486
75,辛苦了亲,000521
76,泰国的不行 中国的行 ,000528
77,人不是钢铁之躯，会向钱财低头者千千万万,000511
78,期待,000518
79,浪费水,000502
80,今天可以发现明天也可以发现,000491
81,价格,000514
82,扔掉手机,000510
83,男生勿入,000515
84,哈哈,000501
85,hhhc,000527
86,鸽子的鼻翼部分有辨别磁场方位的能力,000501
87,学到了！！谢谢！,000488
88,背景音乐好吵哦,000521
89,离谱哈哈哈,000486
90,哈哈哈哈哈哈哈哈哈哈,000519
91,我先来 可笑至极,000491
92,好爱你啊，被骂好开心(●°u°●)​ 」,000516
93,火钳刘明,000486
94,《人没有吃这个》,000512
95,好家伙,000502
96,我用max每次给模型刷权重的时候我都要吐,000487
97,哈哈哈哈哈哈哈哈哈哈哈哈,000495
98,哈哈哈哈哈哈哈哈哈哈哈,000512
99,我就是大兴安岭...我是呼伦贝尔的边上就是兴安盟,000505
100,把爷爷拿在手上,000510
101,只狼草,000531
102,谢谢,000496
103,手好短啊,000490
104,太痛苦了,000487
105,排面,000514
106,高通胀就要来了吗,000521
107,明白了，这就躺着玩,000497
108,辛苦了,000527
109,明白了,000489
110,山：你觉得你很幽默？,000512
111,鼓励更重要,000523
112,ohhhhhhhhhhhhhhh,000487
113,可以的!,000487
114,妙啊,000505
115,有道理,000499
116,莎夏！！！！,000502
117,珠海香洲同胞支持你,000517
118,他们造东西从来没有失败过就离谱,000502
119,李好帅？,000497
120,？？？？？,000528
121,真组装,000486
122,期待,000518
123,2,000520
124,给黑龙江，南开丢脸的家伙,000511
125,吃过？？？？,000522
126,生下来就留守，不忍心,000505
127,从单词app放到卷子上就不认识了怎么办,000529
128,超级期待,000518
129,他俩脑子里是怎么想的。,000511
130,2,000520
131,下次也不一定,000514
132,哈哈,000518
133,大力独角仙,000510
134,不会有人买不起机床吧,000502
135,老板：诶，还我牌!,000530
136,我历史刚及格,000496
137,想多了,000491
138,哈哈哈哈哈哈,000495
139,哭了,000527
140,干的漂亮,000517
141,夺笋呐,000510
142,杀杀杀,000490
143,傅友兴的前段时间涨的不太好，持有一段时间抛了,000518
144,有人看,000521
145,海王。,000497
146,可以用数学里的集合去理解,000496
147,高一的我已经热血沸腾,000516
148,想屁吃,000514
149,心脏科,000527
150,metro啊,000522
151,？,000504
152,5g全面推行，提供了基础,000491
153,大佬啊啊啊啊啊啊啊啊啊啊啊啊,000486
154,我也疑惑,000501
155,这是我飞奴（指锅）,000501
156,fake news馬老師不喜歡錢,000517
157,OK下次一定,000514
158,黑龙江出了这俩个败类,000511
159,郑爽虫,000510
160,梅开二度,000507
161,绘画参考的小人……,000487
162,……,000501
163,先关注再说哈哈哈,000487
164,哈哈哈,000501
165,山西人狂喜,000515
166,靠我就是小拇指发麻 所以绿色在哪,000497
167,打lol有时候会有这种感觉，玩的时候不自觉的就僵硬且前倾,000497
168,袜噢,000494
169,我直接好家伙,000502
170,up飞了,000501
171,啊，嘿，大一的来了,000516
172,致敬,000533
173,niub,000487
174,yeah 绿西装,000529
175,涂错？？？66666,000516
176,深有体会,000529
177,22222,000520
178,不过这些人多少钱都留不住,000511
179,上次给了,000514
180,这项链，哎哟,000499
181,就是这样子，所以我发现以后再也不买会员了,000490
182,？？？？,000497
183,？？？？？？？,000497
184,南无阿弥陀佛,000500
185,一条血路,000496
186,正片开始,000490
187,收的？自投罗网哈哈哈哈,000493
188,哈哈哈哈哈哈哈哈哈哈哈哈好,000527
189,虫子我就没敢用手拿过,000510
190,就这？,000508
191,会送信的鸽子,000501
192,我要8千却给我9千是什么情况,000499
193,但是你们最实用,000527
194,硬气功就是不怕疼呗,000528
195,好怕突然动了,000512
196,哈哈哈哈,000519
197,期待,000518
198,哈哈哈哈哈  小魚雷簡直了,000497
199,还狗不嫌家贫？？？,000511
200,致敬,000533
201,嗯。。奉劝大家一句，这只是个参考，历史本身知识积理解更重要，大家不要把重点放错了，毕竟大多人没有up主这么厉害的文字分析能力,000496
202,6666,000516
203,?,000530
204,666啊,000487
205,换个工作也是个办法,000520
206,我做过！！！！,000496
207,工贼,000491
208,b,000496
209,军哥？哈哈哈哈哈,000501
210,看着起鸡皮,000512
211,我去我做过,000496
212,垃圾，也就管几个人,000509
213,RUA,000497
214,哈哈哈,000530
215,死不足惜 真的要思考为啥出了这样的人？,000511
216,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000527
217,活该,000505
218,哈哈哈哈哈哈,000519
219,和我合租的高三生考完物理回来就吹自己全会,000524
220,熄火个屁,000521
221,期待,000518
222,哈哈哈哈 渲染真是好东西,000487
223,弹幕里就有很多间谍呀,000511
224,回味无穷,000512
225,不是的，没有让二选一，不是这么简单的,000492
226,哈哈哈哈哈哈哈,000531
227,期待,000518
228,此物天下绝响,000514
229,哈哈哈哈哈哈哈,000519
230,惊现歪哥！！！！,000531
231,铜水：守卫盾中的人  汞水：女巫没毒死的铁猎魔人牌,000531
232,这都能卷？,000527
233,懂了，下次也不一定（doge）,000514
234,铁甲小宝吗哈哈哈哈,000510
235,倒不用说的这么详细,000512
236,祝福，希望早日康复！,000504
237,万恶资本,000521
238,大一狂喜,000524
239,2,000520
240,给东北人丢脸,000511
241,老时代的鬼畜都失效了,000514
242,赑屃,000513
243,哈哈哈哈哈哈，您是赑屃吧,000513
244,别乱说行吗，蜈蚣和马陆根本不是一个纲,000510
245,绑定的不知道adv 确实 该哭。,000487
246,把银行的钱还给我们,000491
247,首页,000521
248,哈哈哈哈哈,000531
249,滚,000516
250,你很瘦了吧，辛苦了,000527
251,这事熟悉啊,000509
252,渲染就是…特别费电脑,000487
253,我悟了！！！,000496
254,可是光是抄中文就要抄一会儿了，因为有的单词中文意思真的有好多个,000529
255,期待,000518
256,我秦始皇,000490
257,都做过,000496
258,致敬,000533
259,爆头？,000497
260,全场女巫是什么C,000531
261,一头预言家,000531
262,A,000514
263,我把我的电钻给你？,000528
264,为了国家，我可以,000513
265,他的意思是人类即将在21世纪被终结,000491
266,哈哈哈,000500
267,有一次带错鸽子了！,000501
268,我只记住了脸 哈哈哈哈哈哈,000529
269,我悟了,000496
270,2:45,000486
271,祝福,000504
272,skytrain,000522
273,家乡不欢迎我,000521
274,别提圆脸了他很危险,000520
275,ohhhhhhhhh,000487
276,那个超级Q的屁屁,000514
277,咸丰我小学得到过,000500
278,帽子不错,000501
279,我有三节直接反弓…,000497
280,刚刚过科三就喜欢看这些,000507
281,下次丕定,000514
282,高二受害者之一,000524
283,这个题我们历史老师给做过！！,000496
284,兵鸽,000501
285,哇,000514
286,致敬,000533
287,扫牧,000486
288,菜狗！,000518
289,我看过这个大佬的教程,000495
290,这种公司也就是早死晚死的事……,000509
291,原来如此啊，不是去哪而是回家,000501
292,说吧！怎么可以帮他们,000504
293,哎，我不用,000490
294,期待,000518
295,hhhhh,000487
296,致敬,000533
297,进度条感人,000531
298,6666666,000495
299,你们会永远幸福的  小伙子一定要康复,000504
300,大而不能倒，看怎么处理吧，越不处理，后面越危险。,000521
301,替朋友看看,000515
302,记住第一名,000515
303,真实,000514
304,大连房子垄断厉害，质量不行，越新楼盘质量越差,000521
305,这种属于商用英语了吧，之前学过点,000522
306,全双工,000501
307,判断否定句与肯定句,000496
308,原来他叫醉鱼草,000510
309,这个地方的模板可以再做的认真点​,000490
310,广西落泪,000515
311,《料理鼠王》,000487
312,你币有了,000531
