,弹幕,vid
0,这个越买肯定赚,000009
1,镇墓兽,000010
2,哈哈哈哈,000007
3,氪金狗眼。,000014
4,致敬,000018
5,我怕,000013
6,斗子！！！,000011
7,hhhhh睡醒手上就捧着了,000010
8,众所周知，孩子是用来玩的（doge）,000012
9,后面全是知识盲区,000011
10,就是这个书!我们老师喊我们做批注读一页一个的那种，书里还有题。还有一周就开学了我还没开始,000003
11,技术总监那个你他娘的真是个人才,000015
12,客机开出了战斗机的效果,000015
13,自爆卡车,000010
14,好家伙 自己都笑了,000007
15,这是义体医生,000014
16,人教版八年级下册,000012
17,反推发动机启动,000015
18,为什么不设计超疏水盒呢？就只有盖,000012
19,平面构成,000004
20,楼上吵死？Cyberpunk你不放Pop你放劲爆骶椎？,000014
21,也只能这么说了,000007
22,呱～,000003
23,人类的赞歌,000018
24,呱,000003
25,错，这是静摩擦，,000012
26,失去爆破,000017
27,如果我没记错唯一能在胃酸里存活的只有幽门螺杆菌,000006
28,fb,000013
29,万物皆可赌,000009
30,多新鲜啊,000012
31,这熟悉的音乐,000011
32,弹幕能不能别云了？fusion360不认识别说了好吗,000014
33,这个也行？,000015
34,钱去哪了呢？好好奇呀,000016
35,我看天都是绿的了，咋办,000020
36,没有老婆怎么办,000011
37,12万播放1弹幕,000008
38,致敬,000018
39,报到,000003
40,草,000006
41,赌徒心理要不得,000009
42,掏耳朵是真的舒服,000011
43,kun,000016
44,不投可以省两个币,000015
45,帮朋友看看,000020
46,报到,000003
47,？？？？？发生了啥,000014
48,英雄无名,000018
49,哈哈哈哈哈,000007
50,开门，查水了,000010
51,无情铁手,000014
52,我的回合！！,000011
53,气动布局瞬间爆炸,000015
54,光 翼 展 开,000014
55,？,000010
56,一点小钱,000009
57,呱,000003
58,舔手机屏,000006
59,活期利率百分之零点四。。。,000009
60,致敬,000018
61,我以为要3D打印，居然是机床！,000014
62,草,000005
63,致敬,000018
64,草,000005
65,哈哈哈哈哈哈哈哈哈,000007
66,前 后 矛 盾,000010
67,螳螂刀-久经沙场,000014
68,致敬,000018
69,我替我老婆谢谢你,000002
70,减色模式,000004
71,美    丽,000006
72,这老师太善良了,000007
73,草,000006
74,接触面积,000012
75,？？？,000012
76,截图了，现在是我做的了,000002
77,替朋友看看,000020
78,徐哥,000016
79,最便宜的分资料里,000012
80,不去扒马褂浪费了,000007
81,星冰乐,000012
82,跟自行车一样的原理，明白？,000012
83,报道,000003
84,拉飘？？？,000015
85,工地老友,000010
86,哪个小区？,000015
87,cmyk的青色，印刷色,000004
88,我领导经常问这种问题,000000
89,报道,000003
90,好可爱的小鸟,000006
91,这不是现在？,000016
92,西北的,000010
93,这TM叫房事,000020
94,？？。。,000006
95,？？？？,000011
96,哈哈哈哈哈哈哈哈哈哈哈哈,000010
97,现在哪还能见血,000013
98,有毒,000006
99,卧槽,000002
100,帮白晋玮看看,000020
101,还要兼顾家庭和谐，太难了,000007
102,以凡人之躯比肩神明，向伟大的志愿者,000018
103,戒！,000020
104,战损,000014
105,热潮了，倒是先涨啊,000016
106,我去，炸天up,000014
107,两万就上头了,000009
108,致敬,000018
109,芜湖起飞,000015
110,报道,000003
111,报道,000003
112,《体力好》,000011
113,？？？？,000010
114,经典工地,000010
115,赛博精神病,000014
116,宝藏up,000004
117,困了，晚安,000017
118,新兰！,000011
119,不就是蒙版吗,000004
120,感兴趣！,000009
121,点名仁爱版英语书 每次翻开都以为我要晕倒了,000004
122,呱,000003
123,好家伙,000002
124,下辈子一定,000003
125,无限循环？？,000013
126,大声看病,000020
127,草,000006
128,空降3:40,000006
129,报道,000003
130,RGB,000014
131,致敬,000018
132,报到,000003
133,这都科普就真呆,000012
134,低空通场,000015
135,刺不刺激 意不意外,000009
136,跟警察说去吧,000010
137,虽然感兴趣，但是怕你血亏,000009
138,这个是真的专家！佩服,000013
139,什么,000006
140,ikun,000016
141,致敬,000018
142,1800，我会胖死,000018
143,我们老师就用这个。,000003
144,一屁股坐没了,000006
145,卡夫卡的饥饿艺术家,000018
146,报道,000003
147,报道,000003
148,这和运气没关系,000009
149,实在没听懂,000013
150,报到,000003
151,致敬,000018
152,异或,000004
153,报道,000003
154,哦～～～学到了,000004
155,师傅别念了,000020
156,牛啊,000020
157,6666,000007
158,今年的杠杠是隐形的，老美印钞就是杠杠,000016
159,原来如此,000012
160,不舔酸奶盖莫得灵魂,000012
161,这是印度街头吗？,000012
162,2w我收了 到付,000007
163,像三笠,000002
164,“体力好”,000011
165,牛逼,000015
166,不！吃饭挺开心的！吃的就是个心情！,000018
167,螳螂刀,000014
168,你老婆真不戳,000011
169,我20分钟,000020
170,均布荷载,000012
171,呱,000003
172,报道,000003
173,毒狗心里,000009
174,课本常见瑕疵~,000004
175,收藏比点赞多,000003
176,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000020
177,啊这，以前某up说自行车能转起来到现在都是世界难题,000012
178,完了，别说了，今天才加完仓,000016
179,这跑道怕是不行,000015
180,Vivo牌酸奶,000006
181,技术总监在飞机上？！,000015
182,很好,000009
183,你这个鼻子和王菲好像,000019
184,又来了,000015
185,有趣,000009
186,666,000004
187,余额宝现在年化太低了,000009
188,使不得呀,000015
189,陕北人,000010
190,我看过苍蝇的翅膀，爽,000006
191,我们公司也是10MB.,000001
192,路边的车都是钓鱼佬,000015
193,现在走还来的及,000006
194,666,000003
195,今年中旬行情要下去的,000009
196,小点声。。,000020
197,《请注意，您已进入中国领空》,000015
198,哈哈哈哈哈哈,000007
199,。？？？,000013
200,支持,000009
201,也不看看国证2000跌成了什么样子,000016
202,卧槽,000002
203,报道,000003
204,什么，宋不是汉族人建立的吗,000010
205,……,000013
206,有，就几次叭,000020
