,弹幕,vid
0,热核武器,000460
1,1,000456
2,？？？,000462
3,铁锤妹妹是你吗？,000462
4,以前买点卡冲q币,000463
5,get period,000467
6,一想想一天,000458
7,哇,000461
8,扎心了,000458
9,空降指挥部~,000462
10,？,000459
11,不，吓人,000457
12,这把至少王侯剑！,000468
13,丑,000456
14,冲鸭！,000461
15,父母给你房子基本就是以你的名义直接买的，你直接就是房产所有人，要过什么户,000466
16,看着好难受啊,000459
17,那不会再涨了，房价不会涨很多,000466
18,是的,000458
19,赚钱，，，,000458
20,双倍快乐,000462
21,心疼,000459
22,湖北宽带钻,000463
23,矮半米，假设男人1.8那也才2.3啊,000462
24,道理我都懂,000458
25,公屏？？？,000458
26,你游戏玩的，有点绿色,000463
27,爱学习,000456
28,蓝胖子,000462
29,尊重,000459
30,危,000458
31,尼玛，还不忘虐小狗,000458
32,1,000456
33,卖书没有马,000464
34,有人教你一键三连。我们教你下次一定,000460
35,我的,000456
36,尊重,000459
37,海和尚就是海坊主，扒鸡里的吴彦祖,000457
38,牛逼,000461
39,？？？,000458
40,你特么给我收钱快点我不想以后看广告看你堕落,000461
41,中枪,000458
42,山母,000462
43,1,000456
44,拧中间那个谁会喊疼,000462
45,不行不行，男女平等，必须得改，,000465
46,1,000456
47,字幕君,000460
48,兄弟，你很坚强,000459
49,04台好像是。,000463
50,字由，需要捍卫,000460
51,1,000456
52,好家伙，我直接一个好家伙,000461
53,？？？？？,000457
54,你会好起来的,000459
55,厉害了,000461
56,徐悲鸿画着样 能气活,000469
57,顺手判了死刑,000468
58,四支足球队？,000462
59,猪也没有她能生啊,000462
60,冲,000461
61,加工资太远,000458
62,原来经常在书店里看到的书作者是你啊,000457
63,不是胸部是胸大肌,000462
64,爷青回,000463
65,我没房怎么办,000466
66,没海猴子我不看（正义审判）,000457
67,我的天,000462
68,爱了,000461
69,冲鸭,000461
70,是我,000458
71,1,000456
72,听不懂,000458
73,20,000463
74,害怕,000459
75,长的不丑就是太胖,000462
76,卡的超级QQ,000463
77,哈哈哈哈哈哈哈,000469
78,我的两年了还没掉,000463
79,首页通知书！,000461
80,中枪,000458
81,111111,000456
82,父母活的比较久，70年没剩下多少年了。,000466
83,支持，投币支持,000461
84,小时候最爱的兵人,000460
85,你好,000460
86,兄弟你比日本动漫还夸张,000462
87,谢谢,000461
88,买过来,000466
89,救国救民,000461
90,淦  凭什么,000466
91,坚持！,000461
92,连了！,000460
93,哈哈哈哈哈哈哈,000457
94,我当时可是在班里装空间高手,000463
95,唉,000459
96,哈哈哈哈哈哈哈哈,000463
97,很好，希望坚持下去,000461
98,1,000456
99,有海猴子吗,000457
100,你很勇敢坚强,000459
101,血腥玛丽,000467
102,冲鸭,000461
103,买不起啊，那不得又跟银行贷款几十年？,000466
104,你还会这个,000460
105,谢谢老板老板大气老板身体健康,000461
106,不，我只是懒,000458
107,现在很多就拿郑州来说郑州市儿童医院神经科床位就没有空的,000459
108,哈哈哈哈哈,000464
109,牛皮,000461
110,up,000461
111,阔以,000461
112,点个赞吧各位，又不费你的钱,000459
113,我不信,000464
114,1,000456
115,举报标题党,000466
116,好怀念啊,000463
117,冲冲冲,000461
118,老营销号,000464
119,真实到离谱,000458
120,10661700?是这个号码嘛，,000463
121,傻子,000469
122,兄弟，你是最棒的,000459
123,牛哇牛蛙,000461
124,这个腿的比例就离谱,000469
125,好累啊,000459
126,哈哈哈哈哈哈,000458
127,yysyqs,000459
128,好心疼,000459
129,骗弹幕是吧,000458
130,我主要是去看新闻的,000456
131,我开过,000463
132,二战的时候有隐形飞机了嘛？,000460
133,谢谢兄弟！,000459
134,这,000462
135,1,000456
136,扎心了,000458
137,是我没错了,000458
