,弹幕,vid
0,哈哈哈哈哈哈,000527
1,去世,000512
2,瓜之巨人！,000502
3,人品要家长教育，学校教知识,000511
4,确实工资要问HR，不要问老板,000499
5,螳螂：管好你自己,000510
6,卧槽 我英语续写就是这么写的 但是也把钱写了哈哈哈哈哈哈哈哈哈哈哈哈,000524
7,俺也一样,000529
8,一次性鸽子,000501
9,钱投在华尔街更赚钱,000520
10,明白了,000489
11,？？？？？？？？？,000530
12,此处应该抛弃道德说教，应该进行制度建设,000511
13,有技巧,000528
14,致敬,000533
15,啊啊啊啊啊！献上膝盖！！,000496
16,资本真的恶心,000517
17,院士？前面的知道院士在我们大学里多受尊敬吗？,000511
18,上海鸽的口味偏甜，皮亮带韧。广东鸽口味教淡，焦香皮脆,000501
19,一直以为是蜈蚣,000510
20,火钳刘明,000486
21,紧跟时事,000497
22,我变得很主动,000518
23,这升舱的钱，我来出,000491
24,明天考历史,000496
25,卡密！,000510
26,嘿嘿嘿我考得日语,000524
27,投投头,000486
28,都是lsp了,000508
29,老师不布置作业,000516
30,........,000511
31,跑题了,000490
32,哦吼！好家伙。 源头在这,000519
33,d,000496
34,要废寝忘食吗s（doge,000516
35,期待,000518
36,躲过了，我从不开会员,000490
37,浙江人震怒,000515
38,一位同样是历史年级第一路过,000496
39,站焊,000493
40,《朋 友》,000515
41,所以房价咋会跌？,000521
42,加油,000517
43,白眼狼,000490
44,？？,000530
45,好,000521
46,哈哈哈哈哈哈哈,000519
47,给了给了 别刀我,000531
48,哈哈,000501
49,2222,000520
50,哈哈哈哈,000501
51,卧槽，下面是人的骨头吧,000500
52,上次捡到了一只黑色的锹甲,000510
53,忘记题目,000490
54,明白了,000489
55,致敬,000533
56,高一害怕极了,000524
57,Ohhhhhhhhhhhhhhh,000487
58,拉,000516
59,未来一个人的出租屋会有很多人,000521
60,节目效果拉满,000519
61,历史课代表来了,000496
62,没失传啊，但是挡电钻不是开玩笑吗？,000528
63,汉子,000487
64,？,000505
65,银行推销LPR的时候，我就知道后面有坑,000521
66,悟了,000496
67,您真在树上啊,000510
68,跟待遇无关,000511
69,2333,000486
70,年轻人多的公司，情感方面更乱,000509
71,所以到底是什么app呢,000529
72,哈哈哈哈哈,000497
73,好厉害,000487
74,笑死了,000524
75,经典啊,000495
76,进击的大佬,000502
77,期待,000518
78,期待,000518
79,Lsp不请自来,000508
80,。。。,000486
81,生物碱！,000512
82,啊，这棵是真是聚宝盆啊,000510
83,还有香的？,000527
84,永动机  在中国可以实现哈哈,000521
85,1,000520
86,简单爱,000518
87,滴滴平台费可不止30%,000490
88,特异功能,000530
89,致敬,000533
90,原神海灯节？？,000514
91,吉林人嘴角上扬,000515
92,何同学排面啊啊啊！墙上也有我名字！,000514
93,但凡念过高中都不会说出这种话,000491
94,你开个试试呗,000505
95,对的，美国快灭国了,000520
96,护我,000513
97,真实,000499
98,我特么没币了也要三连,000514
99,为什么要废除凌迟和获灭九族,000511
100,为 什么没有彩六,000531
101,期待,000518
102,哈哈哈哈哈哈哈哈哈哈哈哈,000527
103,小学生本生,000523
104,你这是怎么出的国？就这水平？,000522
105,紧急救援神不欺我,000520
106,卧槽冰河,000495
107,开    疆       扩    土,000513
108,哈哈哈哈哈哈哈哈哈哈哈哈,000530
109,2：45,000486
110,哈哈哈哈哈哈哈哈哈哈哈哈,000519
111,这个可以吃,000510
112,留个接口，后台改参数,000491
113,...ppt卡了？,000510
114,这一看就是铝的啊,000502
115,手艺人,000502
116,臭大姐童年阴影 现在也是,000510
117,都是很现实的东西，觉得好笑的可以退出,000499
118,没钱,000505
119,明白了,000489
120,找个妹妹直接上手脱,000508
121,真爱,000504
122,违约就好了 违约金的话可能就是一个月基本薪资左右,000489
123,巧了今年新教材,000516
124,梅开二度,000519
125,难道有机和物构不是一直都出一块的吗,000524
126,卧槽，我遇到过这种的啊,000490
127,自己开公司，不存在这个问题,000489
128,这个界面让我又回到了我的课堂,000508
129,投币的酸臭味,000522
130,邪笑,000525
131,哈哈哈哈哈哈哈哈哈哈哈,000531
132,回费嘛,000512
133,哈哈哈哈哈,000522
134,沙司,000522
135,好人一生平安啊！,000504
136,学到了，谢谢,000488
137,？,000491
138,黑蔗也可以吃，老甜了,000512
139,低调低调，战忽局同志仍需努力！,000520
140,你轻点,000497
141,不对劲，,000529
142,c,000496
143,高一表示对了！！,000496
144,牛逼,000494
145,哈哈哈哈哈哈哈,000487
146,干的漂亮,000492
147,所以这个是单程的,000501
148,人工关节是大手术了，板儿和钉子就挺贵的了,000527
149,我无锡首套房6.15,000521
150,番茄酱是老外按照福建鱼露酱制作手法自己搞的，粤语是直译。,000522
151,期待,000518
152,期待,000518
153,致敬,000533
154,提桶跑路,000489
155,天哇害好厉害,000510
156,哈哈哈哈,000497
157,博一的我为什么要点进来,000516
158,草,000522
159,应该是相减的关系 而不是相加,000521
160,有被冒犯到,000490
161,星际玩家狂喜,000531
162,下次一定,000514
163,哈哈哈,000493
164,期待 期待 期待,000518
165,不是所有人都能和钱学森比的，不要乱比,000511
166,要不再做个巨人吧,000502
167,期待,000518
