,弹幕,vid
0,中国人爱吃的水饺是如何造成全球变暖的,000229
1,作业帮永远的神！！！,000227
2,千斤顶装袋子里,000224
3,厚葬友军,000234
4,我已经放假半个月了,000227
5,一中,000216
6,英语问的啥,000232
7,吸气  呼屁,000230
8,？？？,000221
9,不讲武德，居然用美人计！,000222
10,哈哈哈哈哈哈哈,000214
11,你管人家扎不扎头发，都是一个人说的吧……,000221
12,真实,000227
13,只能吃素的,000229
14,保护,000221
15,k数学老师感觉是最厉害的，，，,000218
16,保护茶茶！！,000221
17,危,000235
18,不行啊，我妈化学作业,000213
19,“发现了新的动物朋友！”,000230
20,诸君 我好怕,000218
21,太对了，平时的考试都是发现自己问题的机会！,000216
22,明朝那些事我全都看完了，是真的好看,000227
23,馅里不敢放盐,000229
24,开幕雷击,000218
25,小姐姐长的太好看了吧！！！！,000221
26,BV1vU4y147tt,000229
27,1,000214
28,告辞,000235
29,综艺频道都是事先排练过的大部分,000221
30,老师可好看,000218
31,大维随机矩阵可以求,000218
32,讲真 我觉得就英语和物理试卷最简单  （我物生地）,000224
33,每个月翻译八篇，一看就是没干过翻译活啊,000232
34,是的,000221
35,到最后家里除了破铜烂铁就剩下刀了,000231
36,哈哈哈哈哈哈哈哈哈哈哈哈哈,000224
37,代入感超强,000218
38,马上下载,000227
39,？？？,000231
40,上小学的时候再班级门后面发现一只，特别大,000230
41,保护,000221
42,你咋能吃肉!,000229
43,中南大学,000216
44,游子,000230
45,农夫山泉可还行,000220
46,黑龙江大学的中国哲学……,000232
47,我喜欢五年,000217
48,尼采的哲学。,000232
49,挤一挤还是有的（人才）,000222
50,眼神就能看出来在背书啊，一定得自然,000232
51,？,000232
52,中国社会大学,000216
53,这个口语，是我了是我了,000232
54,妈耶，手串能打成棺材？,000220
55,保护保护,000221
56,？？？？,000220
57,吃肉了吃肉了哈哈哈哈,000229
58,这个剑地摊老演员了,000226
59,那没事了,000234
60,保护,000221
61,Pi,000235
62,那没事了,000235
63,现在盗墓贼这么嚣张,000217
64,小姐姐太漂亮了,000221
65,怎么不说拯救了地球，宇宙？,000223
66,物理书的那个，我DNA动了,000230
67,这不是人做的是吧,000221
68,抱脸虫哈哈,000230
69,这不是深夜食堂里那个马里玲吗,000218
70,保护,000221
71,2a+2b,000218
72,高情商开发,000228
73,古墓丽影,000228
74,同济大学,000216
75,？？？,000231
76,死刑起步,000226
77,这么简单的需要方程？,000218
78,东三省学俄语的，你家里刚通网？！,000232
79,甘雨？,000235
80,中国人民大学,000216
81,只狼 来了,000229
82,不高,000223
83,开始紧张了，久违的赶脚,000218
84,噗哈哈哈哈哈哈,000214
85,水猴子,000230
86,老师好像马思纯,000232
87,需要这么刻意吗？,000232
88,疯狂钻石   ,000231
89,无意冒犯，,000217
90,哈哈哈哈哈看到脸有点惊讶,000219
91,保护,000221
92,变形了，不是很值钱啊,000228
93,蒂蒂,000235
94,孑孓,000230
95,确实，老师自己都跟自己吵,000224
96,？？？？b,000220
97,牛叉  啥也不说  就是牛,000223
98,啥意思 春节不能吃饺子呗？这个针B脑子有水吧？,000229
99,居然跟我骁哥争。。。。。。fo了,000214
