,弹幕,vid
0,厉害了,000133
1,好家伙，猛地一看我以为是fxd。。,000148
2,然后晚上睡觉，你想睡别人不睡，芜湖，五人身亡,000139
3,172块,000156
4,OAD,000127
5,除和除以是不一样的,000145
6,这个发声的原理是什么？（,000127
7,不兴居士,000138
8,哈哈哈哈哈哈哈笑死我了,000149
9,声音这么小，还想当鉴宝王,000138
10,1,000133
11,阿里员工挣的钱直接花淘宝上，nice,000148
12,这题我不会,000127
13,我的妈！！！这就是我！！！,000148
14,盲猜阿里,000148
15,bbr,000136
16,数学玩什么文字游戏？那是教学？,000145
17,姐妹们好,000160
18,一块玩,000140
19,数学是严谨科学，搞什么文字游戏，简直是玷污,000145
20,魔性的笑声,000157
21,我的妈呀这啥老师,000161
22,11111,000147
23,我帮弹幕看看,000137
24,淑女们好,000146
25,选它,000136
26,去除一个6不是减6吗,000145
27,1,000128
28,卧槽,000140
29,自己写,000155
30,文明的自我毁灭机制,000134
31,全体起立,000128
32,中枪,000153
33,假的。。。。。,000156
34,QAQ画质感人,000149
35,我是漯河的不知道这件事。唉,000147
36,牛逼,000140
37,邪恶化光明，脱黑丝换白丝,000143
38,现在连汉字都收费了,000155
39,中枪,000153
40,2,000147
41,彩蛋吗，但是我不觉得有趣,000145
42,什么，一口痰？,000138
43,除数，被除数，商。这三者的关系,000145
44,草,000138
45,这是模拟三体运动,000127
46,过于真实,000148
47,老茶艺了,000149
48,奇怪的知识又增加了,000160
49,毕——导——,000158
50,放回你天灵盖里➡️,000132
51,这波过后多久能恢复还是仅仅是借口呢，很明显弊大于利吧,000151
52,1,000133
53,魔鬼,000160
54,啊啊啊啊啊啊啊好疼啊,000140
55,狗，这种东西就应该科普太可怕了，这就转发,000155
56,用进废退,000135
57,帮朋友√,000137
58,吹一口气,000128
59,帮朋友看的,000131
60,好了，睡觉了,000131
61,出这种题的就该拉出去毙了,000145
62,年轻人指几岁,000135
63,谁没看过似的,000159
64,明白,000153
65,PDD：你直接报我身份证号得了,000148
66,中枪（）,000153
67,个人感觉米米最敏感,000146
68,？？,000155
69,这个病例之前看老六说过，书里有,000140
70,up主刚踢了脚罐子，警察就已经准备扫空弹匣了,000126
71,虞书欣周震南黄明昊呵呵呵呵,000149
72,我替我兄弟李昊宇来看看,000137
73,哈尔滨人有被冒犯到,000134
74,妈耶,000138
75,最恶心酸碱中和滴定,000136
76,中枪！！！,000153
77,周星驰的喜剧是我爱上喜剧的最重要情节,000133
78,声音好好听,000132
79,垮了好,000151
80,不是前列腺液吗,000137
81,买了是时间可以倒走吗,000156
82,秀下限了,000129
83,乙醇在灼热的铜片作用下催化氧化为乙醛,000136
84,是百草枯吧。老师,000130
85,好瘦啊,000133
86,这就是我吃不了菜花的理由,000132
87,亲，这边建议您用手接住，然后扔出窗外，从根本上解决了这个问题,000158
88,不测骨龄吗,000134
89,这是电机的原理,000127
90,波s冬之吻,000158
91,看成sp点进来的,000143
92,在小县城有五套房的我表示真舒服,000151
93,我见过,000128
94,没有华文彩云差评,000155
95,代言手机自产自销,000149
96,11,000133
97,暴涨伤了多数人，不暴跌泡沫不消除,000151
98,可以思考的更深点,000148
99,力的作用是相互的,000158
100,哈哈哈哈哈哈哈哈,000161
101,然后烫的打不开,000129
102,索尼,000126
103,卧槽,000140
104,1111,000133
105,你先放上一张厕纸不就完美解决了？,000158
106,只用思源,000155
107,少数人利益引发的全国问题,000134
108,圆柱,000158
109,？？？？,000134
110,学废了，学废了,000144
111,我也是這樣想！,000148
112,萎了,000127
113,我帮王光旭看看,000137
114,卧槽,000160
115,别啊，接着涨啊，什么时候能涨到10万一平，一套房1个亿起步那才好呢,000151
116,戒色吧震怒，飞翔8年戒色身体贼棒，撸1年身体就废了,000135
117,房租不止，一线城市几十万,000157
118,嘴里说的是主义，心里全是生意,000134
119,思源真的香,000155
120,中枪,000153
121,次奥………,000140
122,妈值得,000133
123,哈哈哈哈哈哈哈哈哈哈哈哈哈,000149
124,111111,000153
125,这特么是开发商的诡计吧,000151
126,坑爹,000149
127,帮朋友看看,000131
128,一本正经的胡说八道,000158
129,大一学生回来看看,000136
130,111,000133
131,个来的突西柚,000161
132,哈哈哈哈哈哈哈哈哈哈哈哈哈,000158
133,真好,000153
134,大叔挺帅的,000141
135,好家伙，白丝包黑腿,000143
136,帮我朋友看看,000137
137,我居然，在咽口水,000158
138,化学课代表表示很淦,000136
139,忙啊lo，o，llp,000133
140,波塞冬之吻！！！卧槽,000158
141,惯性漂移(doge),000136
142,果然不是人,000157
143,手在奇怪的地方,000143
144,哈哈哈哈哈哈哈嗝,000149
145,只能说因人而异,000148
146,明白,000153
147,也可以答成，氧化反应,000136
148,11111,000133
149,我想知道多少人现在是硬的,000137
150,吃多了不长个,000129
151,做受力分析那个你是魔鬼吧,000127
152,我帮梁专一看一看,000137
153,人教新版改了叫烟色试验,000136
154,？,000129
155,我一般选择铺一张卫生纸在水面 完美,000158
156,111111,000133
157,还不是不锈钢饭盒？,000129
158,说出大天来还是个饭盒  ,000129
159,确实,000129
160,2,000147
161,我帮我朋友看的,000160
162,骨折？,000137
