,弹幕,vid
0,角速度一样啊,000056
1,“咸度会变”那个，你是来搞笑的吗？,000044
2,光滑的地面,000030
3,昆明是真的蓝天白云的地方,000045
4,手术打麻药的一毫米,000050
5,一键三连怎么说,000029
6,中间的点根本没动,000056
7,我自己感动我自己,000038
8,不擅长的方面再努力也只能到平庸,000035
9,角速度不一样。。。。,000056
10,又一个清华的,000062
11,我看过,000047
12,不是百分之一百二十吗,000035
13,加油啊！,000037
14,无论有没有学到，都给你点个赞,000061
15,温柔！加油！注意安全,000037
16,敬汉卿风评被害,000055
17,三分钟,000043
18,你回来一个试试？,000062
19,保护,000037
20,222,000051
21,我在说我自己,000047
22,作业帮小猿搜题广告空位,000051
23,这才是爱鹿人士,000030
24,遇事不决，社会化抚养,000055
25,战忽局?,000045
26,录下来倒放,000036
27,？？？,000060
28,2,000051
29,不能卖,000059
30,2,000051
31,这是东北人,000031
32,2222222,000051
33,懂了，会了，下一题,000032
34,切忌不要，否定不当（狗头）,000036
35,さようなら。,000029
36,哈哈哈,000055
37,帮你一把,000030
38,好吧,000046
39,以危险方法危害公共安全罪,000053
40,！,000055
41,特殊值,000032
42,想到一个笑话，清华以出国为荣，可是没什么人回来,000062
43,好家伙,000047
44,量大能用吗,000060
45,并没有疯涨,000044
46,要学《中医学概论》的表示:你成功的引起了我的注意,000033
47,后面的老演员了,000049
48,谁想生啊？,000052
49,不是说了：10-30万,000043
50,蛋白质,000036
51,奇葩逻辑。你发钱了，物价没有按发的钱上涨了，老百姓就是拿到实惠了,000052
52,谁证明,000063
53,贴心❤️,000051
54,谢谢老师,000038
55,吓我一跳！,000047
56,保护,000037
57,油不要钱吗,000057
58,希望新冠带走她,000062
59,哈哈哈哈哈,000033
60,竟然还是公派……,000062
61,我们这边叫小象,000036
62,喝盐酸？,000034
63,moglie,000060
64,开始痛了,000050
65,虚拟机进去呗,000047
66,啊这！太恶心了！,000037
67,哦是古代啊,000044
68,谢谢老师,000038
69,我想查酒店记录……,000047
70,可以要她家里还呀 ,000045
71,为什么会给我推荐介个,000032
72,这个广告我买,000040
73,哈哈哈哈哈哈哈哈哈,000042
74,内蒙古包头人 ,000031
75,八嘎,000029
76,还有顶针修辞手法就离谱,000033
77,哈哈哈哈哈哈哈哈哈哈,000042
78,綺麗,000029
79,我杀我自己,000030
80,公费啊，还不拒之国门，什么后台那么牛,000045
81,傻狍子？,000030
82,-330,000054
83,@维金斯,000033
84,你要不换成齿轮？憋整这些没用的,000056
85,不是7毛钱一包吗,000044
86,这碗毒鸡汤我干了,000035
87,撕，还带反复的,000050
88,妙啊,000056
89,都是他们自己评选的,000031
90,流浪汉都不敢住太长,000042
91,哈哈哈哈,000059
92,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000055
93,有时候骗的不是对方，而是自己。,000038
94,蚂蚁头,000036
95,前排提示，这道题2:55之前讲的是对的，2:55之后是错的，具体原因评论区见,000032
96,可以找门路以物换物,000059
97,这标题就尼玛离谱,000039
98,感情安全得靠自己保护吧,000038
99,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000060
100,切记和不要是同意词，意思是，要,000036
101,清华的靴子,000062
102,哈哈哈哈哈哈,000039
103,三四年,000039
104,呀勒呀勒daze,000029
105,哈哈,000030
106,这医生还挺帅,000053
107,献血的针可粗了，怕怕（粗针头避免红细胞破裂）,000050
108,段正淳直呼内行,000038
109,卧槽，↑↓啊,000047
110,这怎么活到现在的,000030
111,回形针出来挨打,000044
112,↓kris？,000060
113,水谷精微,000033
114,在坐的估计都在不小心的时候吃过它,000036
115,青海盐湖提炼了锂盐，剩下的堆成山，运费太贵出不来。,000044
116,武汉四环才能一万…,000059
117,可以报警的，恶意传播艾滋病,000053
118,打阻断啊,000053
119,江淮盐铁转运使,000044
120,终于听懂了,000033
121,实线变道啊,000049
122,老师好(✪▽✪),000038
123,我不喜欢做寒假作业,000051
124,一个没有武器的国家绝对不可能跟一个有武器的国家讨论和平,000046
125,我真想过,000050
126,白色孔布,000052
127,坏透了,000038
128,枣庄的嘛,000054
129,肉毒杆菌,000034
130,我帮朋友看看,000063
131,字好好看,000032
132,疼,000050
133,我那时想 ab太反常了，还直奔跑男，不会留下什么后遗症吗？,000043
134,怪不得我高二的时候父母有收到诈骗信息,000047
135,我看见说角速度的就很搞笑,000056
136,冻死？不会,000036
137,2,000051
138,光挨炮去了,000045
139,我也武汉的四万多,000059
140,现在电脑这么智能的吗？还能知道你一直半联动？,000054
141,？？？？,000043
142,穿刺,000050
143,我一个六年级的孩子表示看的很香,000032
