,弹幕,vid
0,鸭子！我悟了,000046
1,昆明人表示耻辱,000045
2,我一直不喜欢女拳现在我鸡皮疙瘩起来了...,000046
3,米里放几段干辣椒，防虫，不用谢,000036
4,说实话科目三，我练车用的是荣威，考试用的桑塔纳,000049
5,吐了吐了？,000062
6,角速度相同线速度不同,000056
7,二档起飞！,000054
8,要感谢多媒体的便利,000058
9,武汉3环外一万多看买不买的到,000059
10,入刑,000043
11,1465,000054
12,漂亮？,000036
13,可以查手机,000051
14,加油加油加油加油加油加油,000037
15,看不起长绒棉？,000040
16,人才啊,000062
17,加油,000037
18,好吧，我刚刚说错了，这好像不是实验...,000036
19,byl,000062
20,哈哈哈，终于有人说出真相了！,000055
21,求新冠带走,000062
22,停了师傅,000060
23,都发钱，能释放需求，并且越低等的需求释放的越多，刺激消费,000052
24,真便宜,000047
25,2,000051
26,说话声音挺好的，有趣比千篇一律好多了,000030
27,什么说的一点都不对,000051
28,她可以去加拿大,000045
29,蛋白质是牛肉的6倍,000036
30,长绒棉可以,000040
31,可能为了投票,000047
32,人人都生，等于不生,000052
33,↓下面那条“坐牢不可怕”的弹幕我再补充一下，案底很有可能会影响到你的后代,000047
34,本来就没法钱,000052
35,米里不是象鼻虫吗,000036
36,有米牛的米才安全,000036
37,解释解释“蝈蝻”？能别假装没看见吗？,000046
38,甲沟炎,000030
39,小丑竟是我自己,000038
40,这是中考题,000032
41,-1465,000054
42,猝不及防,000060
43,这是黑客军团呀,000047
44,猝不及防,000060
45,札克（？）哈哈哈哈哈哈哈哈哈,000029
46,这是考过两次的水平？,000049
47,up太棒了,000046
48,集团,000059
49,卧槽 手机差点吓掉,000036
50,bgm：三国杀消消乐,000030
51,加油,000037
52,超级起步，飞车玩家,000054
53,雷霆嘎巴,000036
54,《实 在 是  太 小》,000050
55,人类本来就不可以干涉大自然，什么叫等着他们饿死收获两份鹿肉,000030
56,这是我广东人没有想到的(doge),000047
57,吃多了上火,000033
58,@女流66,000049
59,但是发生这种事该怎么处理——,000038
60,加油。,000037
61,不准,000034
62,啊,000060
63,分开,000056
64,搞他父母,000062
65,王姐,000053
66,快去阻断疫苗啊，还顾得了哭,000053
67,性教育不到位？,000053
68,脑壳痛,000030
69,瘟疫公司？？？？？？？？？,000047
70,肉毒杆菌,000034
71,这儿和ubc的sub好像,000031
72,对不起，有点好笑，恍恍惚惚哈哈哈,000030
73,不懂的就不要乱带节奏了。并非军事机密,000062
74,这  就  是  尬  舞,000030
75,瘟疫公司的BGM,000047
76,她没学过吗？？？？,000054
77,《米粉》,000040
78,为何全世界的泪我先流一遍,000060
79,贴心,000051
80,化学课程的推荐,000055
81,美国都无视她了,000062
82,讲讲黑枸杞和枸杞的区别呗,000033
83,すごい,000029
84,那些咋比家长才是真的恶,000037
85,是的！！！！！,000046
86,众筹人在此,000040
87,卧槽居然有一年,000036
88,谢谢老师,000038
89,这不是人啊,000053
90,为什么让她回来,000045
91,才开始学都是这样的啊，那个人是一生下来就会开车,000054
92,没有西内吗,000029
93,我们做的只是把硬币都投了，剩下的靠up你了，加油！！！,000037
94,哈哈哈哈哈哈,000060
95,金钱都会富集到富人家,000052
96,这种人出现错误会慌，再让她开下去她能开树上,000054
97,其实男生也危险，看到过这种片子，被爆了菊还没多少直觉,000053
98,不对劲,000033
99,我替我朋友来看看,000038
100,姐 我爱你你拯救了我的生物,000055
101,BRITA,000048
102,淦！！！,000060
103,自爆卡车,000039
104,内陆有井盐，青盐,000044
105,2,000051
106,发不发关毛事？把资金给谁拿走的XX不处理不斩杀，垃圾,000052
107,演技都很到位,000060
108,卧槽好帅,000053
109,倒斗的还开网店？,000039
110,2,000051
111,洁身自好,000053
112,哈哈哈哈哈哈哈哈哈,000060
113,她不傻，她只是单纯的坏,000045
114,老师好,000038
115,憋大招哪,000054
116,初一的懵了,000032
117,小加特林和嘴一样,000031
118,都科目三了，这种水平……还是不要学了吧。,000054
119,你们别打了,000030
120,我生日那天就离谱,000047
121,2,000051
122,赛博朋克,000035
123,签到,000051
124,工地套装,000059
125,相声,000063
126,我直接好家伙,000049
127,我零点五倍速过的不像西语,000036
128,呜呜呜我爱你鸭子,000046
129,谢谢老师,000038
130,请打死他们,000043
131,12,000051
132,毒液:好喝真好喝,000034
133,少侠好枪法,000030
134,毛子语,000036
135,帅哥头发好高,000053
136,杜特尔特:   买！,000060
137,ju lier,000036
138,22,000051
139,好疼呀,000050
140,坐牢,000039
141,少 了,000063
142,小丑竟是她自己hhhhh,000062
143,嗯 是可以吃的！,000036
144,哈哈哈哈哈哈,000062
145,罪犯竟在我身边,000047
146,我吃出脂肪肝了，我还吃不起肉？,000045
147,老舔狗了,000060
148,好耶,000052
149,好家伙,000060
150,2,000063
151,好耶,000052
152,总算开化了,000052
153,可别开车了你,000054
154,2,000051
155,地狱空荡荡，魔鬼在人间,000037
156,还有‖型糖尿病,000033
157,不落进下石就不错了,000046
158,最好不要干涉,000030
159,2,000051
160,2,000051
161,燕小六,000056
162,市区违法鸣号，罚款200元不计分,000049
163,詆譭自己故鄉的沒好下場,000045
164,每日一遍，淑女修炼,000029
165,皮试不疼啊，没感觉,000050
166,2,000051
167,应该比线速度 最后比了角速度,000056
168,呵呵,000052
169,哇塞，up主三观很正！,000046
170,鹿豚,000030
171,鸭子牛逼,000046
172,社会性死亡,000045
173,物 归 原 主 ,000038
174,哈哈哈哈哈哈哈哈,000060
175,是真的……,000046
176,说是补助，只有有关系才能拿到吧,000045
177,后面剧情,000063
178,男孩子怎么办啊,000038
179,说盐的擦擦自己的眼镜吧，那是氟化钠！,000034
180,不是还有1000万吗？不少了,000052
181,弹幕角速度不同就离谱,000056
182,花圃：我当时害怕极了,000049
183,起步还行,000049
184,打钱的还不错了，直接不管的才可怕,000053
185,说这些显得你很懂？,000057
186,这图有些年头了,000053
187,危,000036
188,哈哈哈哈哈,000035
189,不是，初三的我觉得：就这？这怕是小学竞赛,000032
190,果断充电,000037
191,渴太久喝太多会水中毒,000034
192,阻断药只有72小时内有效,000053
193,太疼了走了,000050
194,老师好,000038
195,我看了半天，这个说的是真的呀,000062
196,有必要吗？,000047
197,加油,000037
198,长粒香,000036
199,快骂我,000029
200,那路或多,000029
201,点赞1w8了,000043
202,男性对女性要求也很高,000046
203,低头看档不合格,000049
204,笑死,000030
205,先天之炁，后天之炁,000033
206,甲沟炎（脚趾甲往肉里长）,000030
207,2222222,000051
208,2,000051
209,这该死戒网瘾的学校就该拆了,000037
210,好吧，养生只知道用枸杞,000033
211,看你背景过的也一般,000057
212,资源有限的情况下,000052
213,拿美国举例还行，什么破视频,000035
214,升档只能逐级升，降档可以越级降,000049
215,圆整体有位移,000056
216,加油啊！,000037
217,角速度相同吧,000056
218,22222222,000051
219,哈哈哈哈哈哈哈,000039
220,你还有几个肾,000033
221,逐渐放荡,000029
