,弹幕,vid
0,想见你,000360
1,我有一个朋友说,000357
2,看把你给愁的，又不是你的18000000,000363
3,错得严重,000369
4,网上就有卖的,000360
5,可是我没房子住啊,000366
6,哈哈哈哈哈哈哈哈哈哈哈,000355
7,明白了。投个十块,000354
8,万能的牛顿定律,000355
9,？？？,000359
10,帮我的朋友王宇看看,000357
11,卡Q因哈哈哈哈哈哈,000364
12,我十六岁搞数学竞赛之后就不行了……,000353
13,注入灵魂,000359
14,肯定有细线,000355
15,真的好听！哦不，是真的好吃。。。,000370
16,しね,000368
17,麻辣粉,000369
18,地府程序员,000353
19,猝不及防,000359
20,我静息就58,000353
21,屁事儿没有,000353
22,？？？？？？认知盲区,000357
23,卧槽 和我的一样 GGT,000353
24,1,000367
25,真实,000353
26,这个无所谓的好像...小问题,000353
27,2p?,000357
28,混淆视听,000355
29,八格牙路，口内压路,000368
30,可以的，细线,000355
31,就是始终要有接盘侠去认可这个东西,000366
32,连环诈骗,000371
33,1,000367
34,封面杀手,000367
35,打印不出来的...想什么呢,000360
36,煞笔,000363
37,蔡经理yyds,000354
38,初三小朋友听不太懂,000355
39,割圆法,000365
40,错题本真的有用，高中的时候数学靠这个提高了40几分,000367
41,白酒么,000354
42,不是说有钱人很多吗,000369
43,弹幕笑死我了,000360
44,你再骂,000368
45,先收藏,000357
46,？？？？？？？？？？？985是底层？？？,000353
47,酒类大跌,000370
48,1,000367
49,祖传BGM！！！,000367
50,日常3点,000353
51,寒假最后一天才刷到,000362
52,1,000367
53,1,000358
54,関係ない,000368
55,帮朋友看看,000357
56,？我开学了,000367
57,悬魂梯,000360
58,我只信付鹏博 张磊 张坤,000354
59,所以根号2等于这个怎么来的？,000365
60,你这是在找理由骂我吗？？,000368
61,大家都买的时候我不敢买了,000354
62,帮舍友看看,000357
63,再骂再骂再骂,000368
64,追涨才能赚钱,000354
65,套娃…套娃…套娃…嘿嘿，套、套…,000366
66,这是要卖货啊！！！哈哈,000353
67,前面真搞笑，我有那么多钱，我想学什么学什么,000363
68,？,000357
69,看看我的持仓。哎。,000370
70,欧几里德的天空,000360
71,欢迎收看一一“文化沙漠”,000360
72,+1,000353
73,还是得多运动,000353
74,伪科学,000360
75,盈利百分之十几二十我都慢慢轻仓了,000354
76,好家伙，啥题目都贴东大,000365
77,是控制，不是降价，说不定是涨，不然为什么0成交,000369
78,直接cos45不就行了,000365
79,哈哈哈哈,000367
80,111,000358
81,当场养老,000363
82,干得漂亮,000361
83,瞎说,000360
84,时间问题，最后一批接盘的人会被彻底套死,000366
85,割圆法,000365
86,拜拜，自话自说,000354
87,1,000367
88,1,000367
89,哈哈哈哈哈,000366
90,不得行了,000368
91,早几年不搞,000369
92,正道的光,000361
93,是你成长了,000369
94,然后就会再起不能,000357
95,谁告诉你云是水蒸气的，云是水气凝结的液滴好吧,000372
96,额，我心跳过缓,000353
97,听音识梗,000371
98,这可以装满吧,000360
99,成功困了,000365
100,Cumei,000368
101,干得漂亮,000361
102,支持！实际上100人只有44人挣钱滴,000354
103,菊部地区,000357
104,有使命召唤战区的感觉,000372
105,参考价也只是为了抑制贷款。。本质上不解决问题,000369
106,？？？,000355
107,？？？？？？？,000357
108,即将成为接盘侠,000366
109,细线永远的神,000355
110,隐线啊,000355
111,未来接盘人的钱呗,000366
112,2,000358
113,食盐是混合物,000355
114,这语气太狂了吧,000354
115,他粉丝是怎么涨的 忽悠小白吗,000354
116,说来说去还是三维空间,000360
117,我的字我自己都看不下去！,000362
118,出て行け,000368
119,哈哈哈哈哈哈哈,000354
120,二杀,000371
121,师傅别念了我想回考高中化学了,000355
122,这给我整不会了,000357
123,帮秦云龙看看,000357
124,1,000367
125,措不及防,000359
126,他手上两者之间有根线 ,000355
127,隔壁学校,000353
128,我帮我兄弟lp看一下,000357
129,我无知,000360
130,通货膨胀,000366
131,赚的是未来的钱。,000366
132,+1,000353
133,这个好用,000358
134,认大哥吧。doge四级就这么考了190。,000362
135,懂了，开局卖房,000354
136,芜湖~~~,000355
137,调控从来都不是为了降价，而是稳定的持续增长,000369
138,还是那句话，对于有钱人屁点事没有,000369
139,看着这个制作过程都是一种享受,000359
140,谢谢 就是我们两,000364
141,弹幕好多50万,000369
142,哭了哭了,000370
143,1,000358
144,艾伦,000371
145,说的对,000363
146,弹幕是开个根号都不会么？,000365
147,这个是真的,000355
148,弹幕怎么发,000365
149,醒醒2021年了,000354
150,注入灵魂,000359
151,我的睡眠会变好,000362
152,看简介,000371
153,都是泡沫,000366
154,这不是高一化学吗,000355
155,割圆术吗,000365
156,拼多多九块九包邮,000360
157,收益高的限额的,000354
158,up你有点虚阿,000354
159,rare 稀有的,000364
160,割圆术吧,000365
161,罗玲人？,000353
162,每一个字都认识，怎么连起来就一点都听不懂呢,000360
163,RTX10086,000372
164,可惜eva跳票了，不然,000359
165,哈哈哈哈,000370
166,さび,000368
167,直接重仓诺安成长 ,000354
168,反弹,000368
169,毁灭吧,000369
170,化学老师好,000355
171,快跑,000371
172,还根据电解质原理……但凡读过高中也不至于相信这种话,000355
173,点个赞新的知识点,000366
174,海王实锤,000359
175,A是天,000366
176,专业,000355
177,1,000367
178,唱着唱着我哭了,000370
179,淘宝有卖15块钱一个。,000360
180,，，，，，，，b，，，。，,000355
181,盗梦空间,000360
182,优质解答：我不知道。,000360
183,买了诺安的兄弟们赶紧跑,000354
184,2,000358
185,有限无边宇宙！！！,000360
186,弹幕能别这么低龄吗？看不懂就左上角，能不能别瞎说？发弹幕的大多数连空间直角坐标系都没学吧,000360
187,有个朋友,000357
188,哈哈哈哈为啥泰文字幕,000364
189,3,000358
190,你再骂,000368
191,傻孩子们，快跑啊,000371
192,明日香的问候,000359
193,What the ***.,000368
194,3.4大跌打卡,000370
195,有时一个马后炮,000354
