,弹幕,vid
0,哈哈哈哈哈哈哈哈哈,000105
1,！！！！,000117
2,泪目,000105
3,初二学生好迷,000122
4,干皮在此,000116
5,不看字幕听,000096
6,？？？,000117
7,1,000120
8,机甲人,000115
9,牛逼,000100
10,明白了,000111
11,靠,000118
12,1万3,000120
13,谢谢，听了以后催眠效果极佳，孩子已经睡了，下次还来,000122
14,致敬,000113
15,老婆是男的可以接受吗,000104
16,美利坚？,000105
17,赶紧吃肉压惊,000119
18,有的人，就是24小时上分，也没法王者。天赋很重要,000115
19,好父亲,000117
20,致敬,000113
21,泪目,000105
22,刚买回来,000117
23,我去没想到,000101
24,益力多,000107
25,美乐珠么,000112
26,川宝,000105
27,默哀,000100
28,这个大小就完蛋,000121
29,太帅了,000122
30,团结了，芯片回来了,000100
31,那他是不是可以一秒打空两个弹夹？,000115
32,哈哈痒吗,000118
33,明白了,000111
34,大饼,000100
35,不,000099
36,肉吃少了,000119
37,没错！,000115
38,好漂亮的宝石,000104
39,哈哈哈哈哈哈哈,000117
40,欧皇,000112
41,满满的赞，好想抱抱女生,000108
42,打断施法,000121
43,好家伙，埋别人家门口,000121
44,然而他还出轨,000117
45,瞳孔地震,000107
46,上周的,000123
47,工地套装,000123
48,酒精灯,000121
49,我想我不需要，我一个人住，我不需要额外的房间,000096
50,我们是发展中国家，超级大国只有漂亮,000100
51,我,000116
52,我刚做完,000107
53,那个不一定，本科完了研究生，研究生完了博士，三次应届,000111
54,wc,000123
55,太好看了！,000114
56,悄悄！？？？？,000117
57,？？？？？？？？？？,000124
58,我的天呐,000114
59,不要小看国人，今天的发展不是只靠国家就可以的，要相信自己,000100
60,day1打卡,000096
61,那个男孩不想有一只有孔虫呢,000119
62,靠,000107
63,致敬,000113
64,只谈政经不谈军事的逻辑，不成立。就凭一个驻日美军，漂亮国就能把岛国棒子国拿捏的死死的,000100
65,太好看了吧,000114
66,不看了，,000107
67,泪目,000105
68,一看就是站焊的,000123
69,哈哈哈哈,000121
70,传统功夫是讲究化劲的,000122
71,？,000095
72,日本机床和欧洲的不是一个档次的,000100
73,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000105
74,好   父   亲,000117
75,1111111,000108
76,原来拍电影可以如此小成本,000124
77,1111,000099
78,嗯，嗯，你继续说，嗯（假装听得懂,000122
79,这应该是亲的反应吧,000108
80,老公,000114
81,怕是被勒死了,000108
82,建国同志辛苦了,000100
83,致敬,000113
84,我一天一次.,000109
85,一天三次,000109
86,泪目,000105
87,男孩子在外要保护好自己,000108
88,地理隔离导致生殖隔离,000106
89,好  丈   夫,000117
90,天天炫富,000114
91,枯 燥,000114
92,懂了,000100
93,哈哈哈哈哈哈哈哈,000115
94,那我就假装已经投了个币吧,000100
95,完了,000115
96,挨我懂围中救美嘛，出问题的是气候不是灯塔,000119
97,累了罢了,000117
98,霍，可以啊这,000118
99,这不叫3步？,000125
100,人设崩塌,000117
101,明白了,000111
102,你要退？不可能的,000099
103,脚趾层哈哈哈,000116
104,7图不对劲,000108
105,？？？？,000118
106,意思就是3.4w,000121
107,云天明直呼内行,000115
108,明白了,000111
109,泪目,000105
110,难怪我没人喜欢,000115
111,西方和我们公平竞争他们没有优势,000100
112,真不错,000107
113,坏死！！,000107
114,致敬,000113
115,地理隔离累计一定程度可能引起生殖隔离,000106
116,？？？？？？？？？？,000114
117,？,000118
118,2,000099
119,这全是欧泊吗？,000114
120,一路走好,000105
121,棋在棋盘外,000100
122,怎么给自己视频选标签呢？,000101
123,2,000099
124,妙啊,000125
125,收藏了,000096
126,苦笑,000105
127,好好好,000100
128,致敬,000113
129,霜之哀伤,000117
130,致敬英雄,000113
131,放屁,000109
132,2,000099
133,我朋友替我看的,000109
134,Nci风评被害,000099
135,把自己变成小雌兔,000116
136,它是国服太乙,000121
137,瓜子亮片,000114
138,看着这个视频打了个哈欠,000122
139,倩碧,000116
140,好好好！,000100
141,享 受,000118
142,眼泪在肚子里打转,000105
143,打卡,000096
144,现在各行业销售不都是这样？,000099
145,我要无语死了,000107
146,这可不兴摆啊,000121
147,打麻药的时候贼要命,000107
148,查了RMB690 wc,000116
149,？？？？？？,000117
150,日本豆,000112
151,香奈儿奢华精萃,000116
152,泪目,000105
153,怪不得我读这本书是觉得怪膈应人的,000117
154,笑死我了 烧到自己,000113
155,汉代，好家伙上千年了,000121
156,哟西,000108
157,妙啊！,000119
158,那酒精也行（）,000116
159,然后身边的亲戚朋友每年都还得交保费,000099
160,美乐珠靠,000112
161,好看啊,000104
162,帮朋友看看,000109
163,卧槽,000104
164,2,000099
165,好好看啊,000114
166,续！,000106
167,这不憋死了,000109
168,我可太羡慕了，大几百万,000112
169,哪个静静，睡前消息的哪个嘛？,000097
170,啊，建国我爱你,000105
171,公开追求,000117
172,庆幸是个女的？生孩子下面也要切开再缝上,000107
173,哈哈哈哈哈哈哈,000107
174,失踪人口回归,000119
175,董事长过来判刑吧,000121
176,差点社死,000107
177,父见子未亡，抽出七匹狼,000117
178,云 天 明,000115
179,草，我朋友一天12次,000109
180,这可不兴埋啊宝友,000121
181,半…半泽直树BGM,000100
182,长按开启电影模式,000124
183,a,000100
184,地理隔离,000106
185,盲猜洗面奶广告,000116
186,泪目,000105
187,苏雨欣,000108
188,妙啊,000100
189,骗子一个,000095
190,？？？？？？？？？,000112
191,我想要这种疾病,000115
192,？？？？？？？？？？？,000117
193,打底？？？,000116
194,好的鲤麟,000119
195,滚,000109
196,只能听到一万二,000120
197,草泥马,000107
198,听不见了？,000120
199,这么任性,000105
200,泪目,000105
201,泪目,000105
202,红领巾,000105
203,外放,000107
204,是我了,000115
205,责任全在美方！,000119
206,那胡子是咋回事啊,000116
207,舍不得快进,000105
208,我裂开了,000107
209,这不就是我妈吗…,000117
210,泪目,000105
211,现场连线,000123
212,哈哈哈哈哈哈哈不长个,000123
213,低端产业去人工化的话可以留住低端制造业吗？,000100
214,哦豁我进来了,000108
215,额的小车  额的小车,000124
216,一千次,000109
217,这两个小哥好可爱,000122
218,趁他病、要他命,000100
219,那要是学校组织的实习算吗,000111
220,哦（然后趁吃饭的时候溜走doge）,000103
221,？卧槽,000115
222,这么绿 估计没有种葡萄,000106
223,不是。。,000101
224,哈哈哈哈哈,000122
225,明白了,000111
226,↓哎呦，这是跟学生唠嗑呢给拍下来了，您怕不就是发传单的那个人吧。,000098
227,一样的,000101
228,腿上花纹差别好大！,000106
229,1,000099
230,想开点性别猜对了,000098
231,帮我弟弟看看,000109
232,我们所做的大部分是都只是为了让我们自己更好受一点,000115
233,对啊，这叫天天炫富,000104
234,海南老姐,000112
235,不兴带啊宝友,000121
236,文科生不行了,000122
237,怎么给视频发标签,000101
238,这紫色的让我惊艳了,000114
239,哈哈,000111
240,I!E!D!,000124
241,嘿嘿嘿嘿,000108
242,喜  欢  的  男  生,000108
243,泪目,000105
