,弹幕,vid
0,哈哈哈,000483
1,卧槽,000475
2,好家伙！,000477
3,太创想了,000475
4,卧槽那是什么玩意,000482
5,小孩子才做选择,000478
6,该打 这是国情,000485
7,200万,000478
8,这是电钻,000482
9,李桂英,000472
10,前方高能！,000475
11,设计的的确妙,000479
12,不是，我只想知道在历史分类里有某腾飞有某国鹏吗,000484
13,这个太妙了,000479
14,中电人,000477
15,我的心还是冰冰,000478
16,我好怕呀,000479
17,环环相扣,000485
18,那谁泄密的,000485
19,哎呀妈耶,000480
20,媳妇儿，注意安全啊媳妇儿！,000478
21,声音真好听,000478
22,无聊,000479
23,吸,000473
24,设计是可以,000479
25,配乐有毒,000482
26,扎冰奶奶泪目,000483
27,来帮周夕颜看看,000481
28,诡媚海妖,000476
29,领导先喝,000485
30,开始了,000476
31,我补了6颗,000482
32,这荷花头像家里长辈也有用的,000476
33,说谁呢！哼,000477
34,严惩！！！！！,000485
35,?,000475
36,谁会想到自己怎么点进来的呢,000484
37,报道,000484
38,摸鱼,000483
39,报道,000484
40,+++,000476
41,无法无天，坚决铲除黑恶势力！,000485
42,你也好美,000478
43,爆出来的只是一粒，谁知道还有多少这种事情没有爆出来,000485
44,我永远喜欢冰冰,000478
45,真实,000483
46,光固化树脂吧,000482
47,？我手机问题,000482
48,想听燕子叫声,000472
49,这是什么bgm,000482
50,战术打码,000478
51,忽略忽略忽略忽略忽略忽略,000476
52,正在外面叫呢哈哈哈哈哈哈,000472
53,扫码了,000483
54,报道,000484
55,我觉得我可能需要全身麻醉,000482
56,666,000478
57,今天打酒喝 明天卖老婆,000472
58,我就是怕有人报复，至少在我们这边的内部还蛮黑暗,000485
59,又失眠又嗜睡就尼玛离谱,000471
60,吸吸吸,000473
61,我们这也是环境慢慢变差了，每个垃圾堆都用火烧，几里都是臭味,000485
62,铁翼飞旋，这记者名字不错,000478
63,吸吸吸吸,000473
64,？,000475
65,好漂亮,000476
66,人间真实,000483
67,国家电网确实牛逼,000477
68,哗,000484
69,直接截肢？,000475
70,入刑，入刑，入刑，入刑，入刑，入刑,000485
71,呱,000484
72,我从小到大就怕热。。。。。,000471
73,原来是你小子天天午睡的时候在吵,000472
74,对！,000485
75,害怕,000479
76,卧槽,000475
77,然后过一段问a做完了吗,000483
78,ok看来我是100%了,000471
79,看到是扶沟的就不稀奇了,000485
80,报道,000484
81,特高压中国独一份！,000477
82,哈哈哈哈哈哈哈哈,000476
83,还被五部门调查,000477
84,报道！,000484
85,我帮我的朋友姜弘毅看看 他最近身体不太好,000471
86,原来是你,000472
87,小米的隔空充电,000477
88,必须查，md,000485
89,洁厕灵？,000482
90,泄露国家机密,000479
91,告诉冰冰晚上家里来味客人,000478
92,我现在就是，闲下来玩手机有点猖狂了,000483
93,谁炸了指挥部？,000484
94,哈哈哈哈哈哈哈哈哈,000485
95,你拳我？,000476
96,这种箱子中国也有啊,000479
97,以前弄过，尽管打麻药还是疼,000482
98,报到,000484
99,拉多了会往下掉,000484
100,工位后边的摄像头给我拆了好吗,000483
101,解锁新老婆,000478
102,是你！！！！！,000472
103,吸吸吸,000473
104,反正都不认识,000476
105,完了完了,000471
106,火线 零线 地线,000475
107,开饭了！,000482
108,卧槽,000472
109,继续洗啊,000485
110,我吸,000473
111,刚看过一个视频有实例了，装个假肢就能像正常人一样走路,000475
112,原来是真的,000475
113,报道,000485
114,wtf？？？,000475
115,这样做别人纸箱子广会破产的,000479
116,呱？,000484
117,nzm过分了,000477
118,德州点赞,000477
119,硫酸铜,000482
120,顶起来,000485
121,鸽子,000472
122,做笔记，嘻嘻,000479
123,呱,000484
124,轻度影响都有我,000471
125,左拥右抱 人生赢家,000478
126,不孤……不孤……,000472
127,笑死了9点来五点走的也算摸鱼？那我这一周去一次露个脸的算啥,000483
128,报道,000484
129,我同学抓到过一只，关在瓶子里养了好多天哈哈哈,000476
130,暂停成功,000476
131,疼是真不疼，但贼酸，比疼还难受,000482
132,就是你！小时候夏天在乡下睡午觉的时候都是听它的声音入睡的！,000472
133,报到,000484
134,蛇皮口袋好用,000479
135,《不好玩》,000479
136,我帮ycy看看,000471
137,顶起,000485
138,原来是这货！,000472
139,芜湖湖湖湖湖湖湖湖湖湖湖湖湖湖,000472
140,这年头哪有什么匿名信,000485
141,这个可以,000484
142,厚礼发,000475
143,好家伙，比我的普通话还好,000479
144,这表情，好可爱,000479
145,谢谢，已经开始疼了,000482
146,战术打马,000478
147,我帮yhr看一下,000481
148,呱,000484
149,跟鲁班锁一个性质的吗,000479
150,我是开ps随便放个源文件,000483
