,弹幕,vid
0,师傅别念了,000085
1,要来了么,000085
2,辛苦了,000094
3,痛苦面具,000093
4,商周的,000088
5,哎,000087
6,抄袭鬼才,000094
7,辛苦了,000094
8,绝望曲线,000093
9,别跟我提凡士林，我就叫士林QAQ,000085
10,1,000083
11,真漂亮,000084
12,打卡第一课,000091
13,哈哈哈哈哈哈哈哈哈哈哈哈,000089
14,皴,000085
15,11111,000083
16,北上广深除外,000087
17,商代,000088
18,我吃饭呢！,000094
19,按秒算,000086
20,平均一下一次也就大概消耗48千卡，连一个鸡蛋的热量都没有,000086
21,第一次来，白嫖(¦3[▓▓],000083
22,说好的猪都能考45呢。。。。,000093
23,大型判刑现场,000088
24,安排,000084
25,哈哈哈哈,000089
26,哈哈哈哈哈哈哈哈哈哈哈,000093
27,深圳崩了,000087
28,惨兮兮,000087
29,好家伙好家伙,000094
30,你在骂,000087
31,三线没跌 买的房子赚了60万,000084
32,狗儿子,000085
33,别tm来了，行吗？求求了,000085
34,占时挺长的啊哈哈哈哈哈哈,000086
35,这种知识我早就看过了，但是我为什么还要来看？,000089
36,看片头就良心啦,000084
37,开挖掘机的？,000088
38,辛苦！,000094
39,惨,000087
40,1111,000083
41,好家伙，我大学能不能脱单都不知道,000086
42,你管人家男的女的，你进来是想背单词还是知男女？,000093
43,1,000083
44,阿这我一个高中生为什么会点进来,000089
45,好家伙，姜子牙喝酒用的,000088
46,这不男的吗,000089
47,1,000083
48,大哥也太有感情了,000087
49,一万四也买不起...,000084
50,国产男子汉,000089
51,同学？,000089
52,1,000083
53,+,000085
54,马德华,000087
55,。,000085
56,惨,000087
57,我看不下去了，兄弟们,000085
58,不就是六遍吗？,000093
59,辛苦了,000094
60,你有事吗？,000093
61,辛苦了,000094
62,1,000083
63,后面叠加,000093
64,好像1988里的东龙,000092
65,啊哈哈哈哈哈哈,000089
66,生活基本靠手,000086
67,没泡沫,000084
68,2/16破五万了,000084
69,？,000094
70,都是新出土的吧？,000088
71,女丄,000086
72,又鞭尸福山,000084
73,惨,000087
74,1,000083
75,没有资源,000084
76,最后要是能给个建议就完美，不过还是感谢！三连了,000084
77,告辞,000084
78,爱了爱了,000093
79,没有,000083
80,吃了还是有了 现在娃娃在睡觉,000089
81,核动力印钞机是闹着玩的？,000084
82,每周两次？我每天两次,000086
83,1,000083
84,买不起啊,000087
85,1,000083
86,循环，嵌套！,000093
87,？,000094
88,你们不说，我都不认识那个品牌,000085
89,1,000083
90,是“垢痂”，别打错别字,000085
91,皮肤好好！！！！,000083
92,1,000083
93,天天鉴刑,000088
94,《天空是蔚蓝色，窗外有千纸鹤》,000089
95,这衣服哈哈哈哈,000089
96,踩踩,000085
97,三十万了,000089
98,都是美国放水,000084
99,一天被12个小时,000093
100,我肇庆的…你们可能想不到，肇庆其实是珠三角城市,000084
101,哈哈哈哈哈哈哈哈哈哈哈哈,000089
102,完了，我废了,000086
103,我已经开始忘记什么时候开始背什么了,000093
104,为什么找你说,000089
105,我竟然看完了！,000089
106,加油,000094
107,找男朋友就不会怀孕,000089
108,优思明还可以呀 没什么副作用,000089
109,幸苦了,000094
110,?,000094
111,1,000083
112,皴,000085
113,快跑孩子,000085
114,10:30写每日总结。,000083
115,所以该怎么做呢,000084
116,惨,000087
117,深圳的东莞？,000087
118,?????,000094
119,1,000083
120,自己动手能瘦身吗,000086
121,我心里不舒服,000088
122,？,000084
123,短效还有血栓危险!!亲身体会,000089
124,松山湖目前四五万了，还能上车吗,000087
125,我也决定了,000093
126,好！,000089
127,哈哈哈哈哈哈哈哈，离谱,000094
128,倒放别以为我没看出来,000089
129,还行啦,000086
130,惨,000087
131,到了冬天我的脸还是油,000085
132,死命印钱,000084
133,我为什么点了赞。。。但是我没看过来着，。。。,000089
134,？？？？？？？？？？？？？,000094
135,东莞不是深圳的,000087
