,弹幕,vid
0,我的帝国！,000563
1,全体起立！,000563
2,就是不行,000561
3,哈哈哈哈哈哈哈,000554
4,西南交大是211各位,000539
5,站焊,000550
6,我   眼   脏   了,000552
7,哈哈哈哈哈哈哈哈,000554
8,出现了，禁止男性女性化。,000562
9,大师我悟了,000535
10,值钱,000544
11,太有同感,000539
12,乱翻译,000563
13,被抓楼,000547
14,卧槽,000547
15,强手裂颅，屈人之威，叹为观止，蓄意轰拳,000555
16,中嘞,000550
17,哈哈哈哈哈哈哈哈哈,000552
18,520,000558
19,值錢,000544
20,别骂了别骂了，孩子都哭了,000535
21,666666,000563
22,哈哈哈哈,000554
23,我的妈，这个值钱啊,000545
24,姐妹们好！,000562
25,老婆！,000542
26,500,000558
27,节食对身体根本就不好。,000549
28,秒速五厘米！,000555
29,哈哈哈哈哈哈哈哈哈哈哈哈,000554
30,待定区眼桥是病娇。,000534
31,法外狂徒张三,000543
32,高考540！！！！！！,000558
33,牛逼,000563
34,算上通胀的话，你的贷款都在给你赚钱,000546
35,所以最大的庄家是马化腾（dogs,000543
36,疯了疯了疯了,000549
37,握草，冰！,000542
38,中国人民大学,000558
39,牛逼,000549
40,黄；嘿嘿,000543
41,台服基本上都是机翻,000555
42,姐姐我可以！！,000538
43,学废了,000535
44,劲夫劲夫劲夫,000563
45,致敬,000548
46,致敬,000548
47,不,000544
48,经典护手带爆杀沙利万,000563
49,重装系统即美化。,000553
50,爱人(日语),000552
51,说实话并没有信雅达的感觉,000563
52,致敬英雄,000548
53,宋体,000550
54,社会毒打,000539
55,致敬,000548
56,致敬,000548
57,这个睫毛是真实存在的吗！！！？？？,000534
58,弹幕戾气好重，一群小屁孩，没经历过社会毒打,000540
59,、,000547
60,这玩意1m？,000545
61,牙掉了？,000551
62,致敬,000548
63,很真实,000546
64,然后就虚了,000541
65,无情铁手！,000563
66,致敬,000548
67,我还以为插那里,000549
68,比如大家都想长生不老,000544
69,兄弟  胳膊抬一下，瘾犯了,000563
70,2,000557
71,我想怎么办怎么办,000556
72,贴贴贴,000563
73,610,000558
74,《拜年红包》,000543
75,大咩！,000563
76,哈哈哈哈哈,000535
77,老文盲了，这他妈是一米？,000545
78,？？？？,000544
79,对，新闻哥报纸摘要也这味儿,000535
80,好家伙，黄你们是只字不提啊,000543
81,看来是不学文物法的！,000547
82,觉得好僵,000563
83,疯狂暗示,000553
84,？？？？,000549
85,致敬,000548
86,怎么还鼻青脸肿的,000550
87,致敬,000548
88,值钱,000544
89,条件全特么自己假设,000561
90,？,000541
91,610理科,000558
92,致敬,000548
93,太傻逼了,000552
94,满门忠烈,000548
95,我的好姐姐，咱不去了,000539
96,无期徒刑,000547
97,真实,000535
98,我们行业真的好卷,000539
99,翻译将就信达雅,000563
100,不错,000557
101,姆爷媳妇儿？,000534
102,辱印了哈哈哈,000557
103,卧槽，死亡率这么高吗,000549
104,路子被抓了你还笑吗,000547
105,我的雨滴已经崩了,000553
106,女同竟是我自己,000538
107,？,000549
108,这up怎么gay里gay气的,000555
109,小伙子：我会问老同事，这种人是怎么当上正副局长的？,000556
110,好耶,000543
111,我不行我不行,000534
112,这人废了,000556
113,有人守在我蛋蛋的周围我就已经开始害怕了,000562
114,血泪相和流,000562
115,直接上网查不好吗？,000561
116,重庆大学,000539
117,看不了看不了，忍不住，致敬，撤了,000548
118,上海面积6000平方公里，绿化率约40%，先做好功课再来解题吧,000561
119,我已经猜到结局了,000534
120,这说明 我们永远不能自杀 自己就很值钱呀,000544
121,好看,000564
122,重大,000539
123,2,000535
124,巴拉巴拉嗯吧巴拉巴,000545
125,抢劫包,000543
126,值钱,000544
127,做胃镜,000549
128,致敬,000548
129,藏族,000534
130,薛之谦？,000546
131,盲猜香菜第一,000542
132,太胖了确实不好，太瘦的话更不好,000549
133,我写不出,000535
134,2,000557
135,狐臭弹,000563
136,神奇啊，建议来一手,000564
137,秘术，暗影蛛丝阵,000555
138,申猴（doge）,000549
139,破伤风之剑,000545
140,压力差～～～～,000560
141,别骂,000535
142,哦～～～～～,000547
143,劲夫,000563
144,终于来了,000534
145,2,000557
146,其实应该换公司 而不是否定整个行业 ,000539
147,莫得感jio,000555
148,西南交大？,000539
149,张三竟是我自己,000543
150,国服这等于是直接换名了,000555
151,你妈存款90w，自己连普通话都说不好？,000551
152,2,000557
153,我也帮你看一下,000562
154,经典皮肤,000564
155,我以为是从下往上的,000549
156,这啥啊 笑死我了,000554
157,湖北大学,000558
158,up主的经历告诉我们，奋斗不一定能让你好好生活,000539
159,我有一个朋友,000541
160,不然呢，能直接拿出来的有多少,000546
161,滴血认主就可以激活使用了,000545
162,650以上啊！！,000558
163,疼入脊髓,000562
164,好,000539
165,购买力研究一下,000546
166,使用？配剑，魏晋正面战场都用刀了,000545
167,哈哈哈哈哈哈哈好好笑,000552
168,光崇明岛保护区鸟就有一大批,000561
169,刑期逐渐增加,000547
170,理塘英语角的老师,000534
171,恶心,000556
172,草，生了出来,000534
173,师范,000558
174,3年,000547
175,指：注意身体,000553
176,果然,000534
177,贝爷,000542
178,打卡,000557
179,人骨有啥用啊,000544
180,高级wc,000563
181,叹为观止,000555
182,卧槽,000549
183,要想成为殿堂级建筑大师，12张图说实话也不算啥，人要有梦想,000539
184,我决定死后捐献器官,000544
185,众所周知，这是款射击游戏模拟器（狗头保命）,000553
186,牛逼,000549
187,致敬,000548
188,姐妹们秒懂,000549
189,500,000558
190,唉,000539
191,这一刀破伤风，两刀见祖宗,000545
192,azazazaz,000534
193,肉蛋葱鸡,000555
194,越看心越堵,000547
195,哎呀,000562
196,痛得要命,000562
197,老阿卡丽r叫幻樱杀缭乱，现在的叫表里杀缭乱,000555
198,讲真的，这个女的身材还没有我一个男的身材好,000549
199,分手,000562
200,r7kp,000553
201,盗墓贼不得好死,000547
202,致敬,000548
203,这尼玛一点关系都没,000563
204,间距5米一棵树 那1000米是201棵吧 ,000561
205,但阅卷老师可能看不出来,000535
206,也不一定，可能被人杀过,000545
207,为什么不眨眼？,000563
208,万一是gay呢,000541
209,别画图了，没出息的,000539
210,鸡蛋贩卖者,000537
211,?,000548
212,瞎眼吧！,000563
213,哈哈哈哈哈哈哈哈哈,000562
214,致敬,000548
215,加油！,000539
216,懒呗，只想吃，不想动,000549
217,老婆！！！,000535
218,错玉切,000555
219,新年好,000543
220,怎么没人,000543
221,涌泉之恨,000555
222,单手模式,000553
223,想开点，我是读研被导师延毕那年得的胃病,000539
224,全体起立,000563
225,这个不是厌食症，而是贪食症,000549
226,木偶！,000542
227,工具人,000544
228,害怕们把公屏打在兄弟上,000537
229,先办事,000556
230,害怕,000543
231,尸骨有什么用呢,000544
232,老婆！,000535
233,我要是会刻DNA里，早就是学神了,000535
234,肾是螺丝，说用就用？有点扯,000544
235,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000534
236,关键是买来干啥？,000544
237,ohhhhhhhhhhh,000535
238,致敬！,000548
239,哈哈哈哈哈哈哈哈哈嗝,000534
240,好长呀,000545
241,这人的审美反人类啊,000554
242,致敬！,000548
243,热搜,000563
244,男朋友没有用,000539
245,1,000557
246,致敬,000548
247,这TM是天子级别的墓了,000550
248,"570,",000558
249,510,000558
250,啊啊啊,000549
251,卖塑料管儿呗？？？？,000549
252,尼玛,000544
253,binbin,000542
254,狩人之道,000563
255,禁奥义：瞬狱影杀阵,000555
256,致敬,000548
257,之前,000544
258,怕胖就运动,000549
259,用来干嘛),000544
260,满门忠烈,000548
261,Teach god,000534
262,以毒攻毒,000541
263,优美的中文，心疼外国人感受不到这滋味,000555
264,很帅,000555
265,值钱,000544
266,这个校服！是东华资助的学校吧,000534
267,我凉了,000543
268,卧槽 这他妈可爱啊,000554
269,色区,000553
270,关注冰冰的时候才30万doge,000542
271,中山大学,000558
272,真实了,000535
273,布瑞科技,000564
274,有空吃点饼干啥的垫一垫,000539
275,500,000558
276,ccdi吗,000539
277,就是我本人,000535
