,弹幕,vid
0,哈哈哈哈哈,000411
1,逐渐忘记标题,000413
2,最后听到点赞啦,000406
3,ukpkmkk  thank you,000408
4,不如说是“垄断”的阑尾,000407
5,彳亍,000409
6,你就发现它更吓人了,000418
7,白嫖成功,000415
8,忘光了忘光了,000403
9,2333333,000409
10,知识复苏,000403
11,好看,000408
12,kuangstudy？,000415
13,天宝啊生活里挺能演，真上片场就不爱演了,000413
14,前面的涨两块很久了，当时一块可以吃一碗面了,000407
15,已经把枕头准备好了,000403
16,掉了一个,000401
17,饭圈滚,000413
18,离我远点！！,000411
19,怎么治疗呢,000402
20,什么玩意,000413
21,美女约吗？,000408
22,并不觉得精致。。。,000418
23,坏了,000409
24,就是大厂本身的员工，不是外包公司的,000417
25,VTB讲课！i了i了,000405
26,学校中这么优秀的 总是女孩子更多,000406
27,爱你,000415
28,????,000405
29,小老妹，把美颜现学好,000415
30,没机会没机会。,000418
31,中门对炮,000407
32,晚安各位。已经困了,000405
33,出入,000413
34,有意思有意思,000405
35,竞争关系,000411
36,这玩意我就沾过……,000411
37,0,000404
38,保护,000415
39,哈哈哈哈哈哈哈哈哈哈,000407
40,woc。。。我学过吗,000403
41,试题里面就是故意画不准，不让你逆推,000403
42,woc,000411
43,啊啊啊啊啊，来我家了！我家就在弄岗保护区里，以前我还上过保护区的宣传册哈哈哈哈,000411
44,拉倒吧,000413
45,IE真不错,000410
46,好可爱,000411
47,？说模联交钱就能进的杠啥呢，参与才是费精力和时间的呀,000406
48,梦龙,000401
49,我DNA动了,000403
50,我有个朋友让我帮他看一下,000402
51,??,000400
52,油蚂蚱,000411
53,我看成李广,000411
54,好美,000408
55,置于死地，fanbnh,000409
56,吓得我手机都掉了,000405
57,狼王梦，我还记得,000413
58,用量角器会不会更简单？,000403
59,余弦定理,000403
60,@两面针,000407
61,完全听不懂，,000403
62,莫迪公司,000407
63,瘦脸,000415
64,？？？？？？,000403
65,网站真不怎么地，只写了一个前端的页面，简单的可怜,000415
66,因为头脑发热才结的婚。,000413
67,我帮我朋友马尧来看看,000402
68,怎么保证,000400
69,初中数学,000403
70,张若昀？,000413
71,看困了,000403
72,叶利钦震怒,000407
73,先在的盐比以前的要淡了，不知道放了什么东西,000407
74,妙啊,000403
75,绳子变短，支持力不变的，一看就知道,000405
76,？？？,000405
77,保护,000415
78,有水猴子嘛,000411
79,你拿现在和之前比比,000407
80,的一二一一一一二一 ,000412
81,哈哈哈哈哈哈哈哈,000409
82,平安,000413
83,保护,000415
84,选择性失明,000418
85,hhhhhhhhhhhhhhhh义乌的吧？我当时也买了……然后……2块钱包邮,000400
86,谢谢,000415
87,希望去到国外之后不要忘了祖国,000406
88,我一个初中生你给我整个高中的,000405
89,这个我们小区里有！,000411
90,就更吓人了,000418
91,有道理,000413
92,看我拿太刀全都给你拔了,000418
93,好乖哦,000411
94,腹有诗书气质华呀,000406
95,顶牛小时候没玩过吗,000411
96,白嫖成功,000415
97,一直以为是鸟叫,000411
98,平安,000413
99,你偷窥我？朋友？,000402
100,必须公有化,000407
101,又长又黑又直，我还很粗呢,000418
102,打土豪分田地,000416
103,能人背后有人弄？？？,000411
104,夺笋,000409
105,头疼,000403
106,夺笋呐,000409
107,这就是克里斯提娜吗,000408
108,厉害了！,000406
109,那比可能,000407
110,原来这种人真的存在,000406
111,保护,000415
112,量一下比例不就行了吗？,000403
113,(⊙o⊙)啥？，这个不是男的吗,000408
114,三连,000415
115,@回形针,000407
116,可我已经会余弦定理了,000403
117,我真的好喜欢你,000408
118,谢谢！,000415
119,可可可可可,000415
120,平安,000413
121,心脏骤停,000411
122,来了来了,000407
123,a方加b方等于c方这个公式不行吗？,000403
124,我忘了,000403
125,她好像是个物理本科还是研究生来着  确实够顶的,000408
126,辅助线很重要,000403
127,回形针,000407
128,不好,000407
129,nb,000403
130,这种题很难听懂吗？年轻人也太废了吧？,000403
131,已分享,000415
132,哈哈,000414
133,帮我朋友看一下,000402
134,啊啊啊啊啊啊啊啊啊啊啊啊,000411
135,哈哈哈哈哈哈哈哈,000400
