,弹幕,vid
0,凭这句话三连了,000289
1,我这个写不出来啊。,000319
2,有荧光要九万？,000301
3,可以从大动脉穿进去到心脏,000314
4,啊 突然想起《云南虫谷》快上映了！,000321
5,这玩意儿转手就亏，怕是个伤心物,000301
6,本想投币，一想涉嫌行贿就算了,000291
7,下一个女朋友会伤心的,000301
8,星陆？,000318
9,欢  迎  收 看：金  逝  顿,000290
10,WC,000305
11,生活是五脊六兽,000319
12,1,000294
13,14,000317
14,同款可还行,000290
15,尾,000290
16,好怕怕,000322
17,导丝进去，下入支架，气囊撑开,000314
18,生物零食,000307
19,试试就逝世,000290
20,人家说是韩国的血肠，也没说中国没有啊...,000298
21,好家伙，张口就来,000295
22,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000296
23,抗凝 滤血栓,000314
24,站着说话不腰疼,000295
25,太好了,000297
26,2,000294
27,不倒翁了解一下,000318
28,过年经,000291
29,祖传的,000300
30,峰哥,000298
31,这个还真不会，九零后就别想着领养老金了,000316
32,至少？。。。一堆弹幕在想什么,000318
33,好可爱,000307
34,致敬,000302
35,朋友,000300
36,长期目标考上南方医科大学,000289
37,so true,000298
38,哈哈哈哈哈哈,000322
39,123哈哈哈,000317
40,秃头不配,000305
41,劳动者们站起来!,000322
42,好多UP都推，怕夸克也红垮了,000319
43,干得漂亮，好​,000320
44,0,000294
45,饺子,000318
46,0,000294
47,致敬,000302
48,牛逼啊,000304
49,致敬,000302
50,2,000294
51,碰到大佬了，他们后悔死,000322
52,没事时候,000321
53,理论上站着也能立住就是有点难,000318
54,致敬。,000302
55,音乐厉害啊,000322
56,阿伟你超勇的,000320
57,我去，小时候经常看朋友抓,000307
58,我好害怕,000290
59,我一看，我一听，我大一了啊，我一点也学不会,000319
60,首先要有钱,000297
61,真实,000317
62,万一地面不平呢,000318
63,1,000294
64,？？？？？？？,000319
65,好像说是支架便宜了，但装下来价格更好了,000314
66,哥伦布：让我试试看,000318
67,3连了,000322
68,过期了,000314
69,你们鼓吹的马爸爸，正在夺走人民的生命源,000320
70,hhhhhhhhhhh,000313
71,不懂,000318
72,讲道理说，我们中学学的英语只是很皮毛的东西，如果连这都学不好只能说明是根本没努力而已,000298
73,致敬,000302
74,这个没卵用,000320
75,333,000305
76,chanpion,000291
77,真的，每解出一道数学题的快乐在我毕业三四年后都有想重新答题的欲望,000317
78,哈哈哈哈哈 ,000307
79,哈哈哈哈哈哈哈哈哈,000304
80,《疏 通 的》,000307
81,致敬,000302
82,太会安排时间了吧,000304
83,1,000294
84,致敬,000302
85,棒子的民族自豪感建立之路任重道远啊,000298
86,危,000290
87,老师好！,000291
88,放到TED也不逊色,000298
89,123，，，，,000317
90,？？？,000304
91,呵呵,000295
92,树莓派的够了,000307
93,性,000317
94,索福克勒斯，埃斯库罗斯，阿里斯托芬表示很淦,000296
95,看UP主吵架好开心啊,000322
96,土地,000320
97,领导开了个直播呢,000291
98,妈见打,000290
99,致敬,000302
100,你该剪指甲了,000290
101,什么？越南也有一个地方叫东北？,000297
102,多少钱,000305
103,公务员 你还干谈钱,000293
104,话说夸克好像没东西正钱，一直在亏损,000319
105,同款 巨难用,000314
106,充电器是5v的 电脑接口也是5v能有什么是 只是一直通电罢了,000290
107,因为丑,000301
108,Giao,000289
109,说了半天也没看懂,000318
110,他们怕了,000322
111,哈哈哈哈哈哈哈，大概脑子有疱,000322
112,让我想起“平安”,000291
113,哈哈哈哈哈,000307
114,急着用钱,000301
115,这可不兴戴啊,000301
116,这图太牛逼了,000296
117,不用忍气吞声？等着他们报复吗,000320
118,谭谈交通，真正的喜剧,000296
119,哈哈哈6666,000290
120,封面是乔碧萝现实版？,000304
121,球难道不是有无数个平衡点吗,000318
122,想多了，哪有这些东西,000293
123,我要赚1000万,000289
124,啊这啊这,000307
125,真实,000305
126,致敬,000302
127,1,000294
128,犯罪大师,000304
129,这个孩子是前夫的,000307
130,天才啊,000304
131,北子哥？,000301
132,这不文化多样性嘛，,000298
133,怕怕怕,000322
134,韩国的死完了才好,000320
135,这不是拍马屁么……,000304
136,支出分类那里没改啊喂,000303
137,进我的收藏夹吃土吧,000289
138,这个好,000289
139,有点懵逼了,000318
140,我用题记!,000319
141,快拿嘴吹,000314
142,小拇手指甲剪一下都是灰,000321
143,目标：变成,000289
144,画面边上一直在闪,000288
145,有多少人和我一样看成了冈本？,000318
146,平衡面？,000318
147,食梦貂,000307
148,为了卖手表出的视频,000305
149,老杨笑疯我,000319
150,一个标准取款机撑起来,000314
151,19.6,000294
152,好多,000308
153,"all I know, glhf, never see u again.",000298
154,哈哈哈哈哈哈,000307
155,我大河南呢？,000291
156,你也没有左手吗,000290
157,素材 我笑了,000319
158,yes,000291
159,3,000305
160,老茶二了,000318
161,好怕怕啊,000322
162,我知道！小学一 二年纪的时候，新闻联播就播出过，那是90年代初哦！！！！,000320
163,好爱听姐说话,000305
164,这个必须三联了,000296
165,总有一款适合你,000291
166,考研上岸考研上岸,000289
167,这…很好做啊,000315
168,是哪家公司，兄弟们把它打在公屏上,000322
169,性和冥想,000317
170,今日一外国小哥打算用u盘插入充电器,000290
171,危,000290
172,1,000289
173,？？？？？？？？？,000299
174,境井仁,000298
175,致敬,000302
176,+1,000296
177,哈哈哈哈哈哈哈哈哈哈哈哈哈,000307
178,就是因为我们温和，才把世界拱手相让。,000296
179,黑布林大李子，甜,000307
180,我连这么土豆开头都写不出来，你敢信？╥﹏╥,000319
181,因为人家只有泡菜,000320
182,22,000317
183,擦笑死类哈哈哈哈哈哈哈哈哈哈,000296
184,合适,000304
185,弹幕里有好多人都中二病？,000298
186,开关都没打开,000290
187,致敬！！！！！！,000302
188,卧槽，高中物理学过,000312
189,熊少峰直乎内行,000291
190,讽刺的太厉害了,000296
191,人间真实,000305
192,这不得不说太清醒了,000304
193,会储存电力,000290
194,看见范伟，这点利益考验谁呢,000291
195,地铝的…,000299
196,1,000294
197,请了解一下物价局的存在意义,000320
198,……,000319
199,只是用身份而已 不是人格分裂吧,000304
200,心脏疼,000314
201,我家都是过年领几只羊......,000320
202,看的心疼唔呵,000314
