,弹幕,vid
0,？？？？？？,000534
1,不值得，这种工作不值得,000539
2,致敬英雄！,000548
3,八年级上册历史,000535
4,自己都说大概了，还算啥？,000561
5,摸了不长个,000554
6,电脑带不动[doge,000553
7,大圣。,000542
8,弹幕们是小学生吗？没求过人办事？这是规矩 不是糟粕,000540
9,哈哈哈哈哈哈哈哈哈哈哈哈,000552
10,女版埃米纳姆,000534
11,不 对 劲,000549
12,这么说出考卷的老师也犯法了（doge,000543
13,帮朋友看看,000541
14,其实不是怕内卷，怕的是内卷了还没收益。,000539
15,致敬,000548
16,何必呢，直接假设有多少只鸟不就完了,000561
17,他,000552
18,用鹿鸣～,000553
19,？？？？,000547
20,清华美院研究生,000558
21,摸鱼飞弹,000563
22,好家伙 身边没有女孩,000549
23,好真实,000535
24,致敬,000548
25,超究极死亡飞弹,000555
26,中嘞,000550
27,重大建筑很厉害的啊,000539
28,500,000558
29,别哭 抱你,000539
30,致敬,000535
31,澳门科技大学,000558
32,ohhhhhh,000555
33,还是人太多了，少生一个是一个,000539
34,浙大,000558
35,老公，老公,000538
36,盗墓世家,000547
37,集堆儿~,000560
38,他有孩子了么,000548
39,致敬,000548
40,zd棒,000549
41,慎吉丽塔,000555
42,nt,000549
43,致敬！,000548
44,发音,000534
45,rap god,000534
46,清辉夜凝,000555
47,四月裂帛！！,000535
48,致敬！！！,000548
49,太行了,000543
50,我架设上海有1000只鸟,000561
51,吃饭又不是犯罪,000549
52,换蛋期,000562
53,？？？,000547
54,700,000558
55,活期利率0.3%,000551
56,放开就是好。那你还在上海吗,000539
57,反复鞭尸,000555
58,是真的啥b,000561
59,呜呜呜刚刚考完已经凉了,000535
60,值钱,000544
61,一句不说就走，不是更加不尊重？,000540
62,说实话，花里胡哨的,000553
63,这不是俺偷哩是俺捡哩！,000550
64,1,000535
65,哇哦,000564
66,好帅,000534
67,抱抱,000539
68,破伤风大剑,000545
69,南京大学,000558
70,厦门大学,000558
71,别骂了,000535
72,孩子，快跑,000564
73,老师快啦,000543
74,我对简单的定义是只用Windows自带设置,000553
75,我的妈呀 阿卡丽打师父啦！,000555
76,！,000535
77,传说宝箱1%的概率获得(传说宝箱一箱就要1万个宝石),000564
78,??????,000563
79,680！！！！！！！还来得及、考得上！,000558
80,好想知道是怎么捅进去的,000549
81,ccccc,000563
82,卸岭魁首小神锋？,000545
83,好帅,000534
84,美还是丑每个人感觉都不一样，喜欢就用不喜欢就不用,000553
85,岳伦,000555
86,旱泳,000547
87,尬,000563
88,居！,000555
89,罗老师yyds！,000542
90,抱一抱,000539
91,啊啊啊啊啊啊啊本命,000563
92,尽头是黑苹果,000553
93,要那么多人骨干嘛呢？。。。,000544
94,11111,000535
95,群主怎么赚钱呢,000543
96,顿时与张三脱开关系（狗头）,000543
97,哈哈哈红红火火恍恍惚惚哈哈哈哈哈哈哈哈哈哈哈哈,000534
98,抱抱,000539
99,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000552
100,哈哈哈哈哈哈哈哈哈哈,000552
101,瞬狱影杀阵,000555
102,物理减肥,000549
103,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈尼玛好他妈好笑,000552
104,对外经贸大学，等我！！,000558
105,安安,000563
106,剪了就好了,000541
107,致敬,000548
108,换蛋期,000562
109,你们不对劲,000549
110,吃人的社会,000539
111,哈哈哈哈,000543
112,九十万能每月三千，我给你存，存不到你补给我,000551
113,好家伙,000547
114,北师大,000558
115,卧槽,000563
116,怕怕,000564
117,卡油踹~,000534
118,心动的一批,000538
119,坐上后悔椅看你还笑不笑,000547
120,猫猫！,000545
121,让 我 康 康,000552
122,好可爱呜呜,000534
123,那我建议磕个头再走,000540
124,你就不能让他歇着啊,000562
125,我凉了,000543
126,好家伙,000554
127,张三竟是我自己,000543
128,别想了，在澳门开设赌场都要经过政府的批准的,000543
129,暗影要塞,000564
130,650！,000558
131,抚顺 哈哈哈哈哈哈,000546
132,老油子了,000556
133,我在世界前30强，干啥？工地搬砖,000536
134,wuhu,000562
135,致敬,000548
136,富坚义博直呼内行！,000543
137,哈哈哈哈哈,000534
138,致敬,000548
139,每个视频都说是帮别人看的,000547
140,6666666,000552
141,_,000534
142,老古惑仔了,000563
143,职业假笑,000563
144,张三狂喜,000542
145,武大武大武大,000558
146,帅哥你谁,000534
147,中勒！,000550
148,700,000558
149,打死我也不去印度,000544
150,姐姐！您好帅！,000538
151,p,000541
152,三年了,000541
153,台服就是一个字尬,000563
154,暗影步,000563
155,初音ミクの消失,000534
156,支持火葬/doge,000544
157,致敬,000548
158,要是白天减弱晚上增强呢？,000562
159,致敬,000548
160,天王星呢,000564
161,北大,000558
162,砍优踹?,000534
163,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,000538
164,出口转内销,000550
165,为啥发的文本和视频不一样呀,000557
166,抱抱小姐姐,000539
167,这里的BGM是someone you loved,000534
168,480!!!,000558
169,嚯，原来我这么有钱,000544
170,我可以！！！给个姬会吧姐姐！！,000538
171,520,000558
172,哈哈哈就这个好,000554
173,猛龙过江,000563
174,uziq,000542
175,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,000538
176,啊？,000543
177,假的,000550
178,“如”字写错了，是“茹”,000544
179,❤️,000564
180,150,000558
181,哈哈哈哈哈哈,000534
182,是我无疑cao,000535
183,漂亮,000550
184,我！姐姐我想出柜！,000538
185,捐精可以，捐卵是真的伤害很大,000544
186,姆爷：帽子别乱扣,000534
187,？,000549
188,姐姐我可以！！！,000538
189,怎么没有相似处都是人啊,000562
190,雅菊共赏,000552
191,我的贫穷限制了我的知识,000543
192,给个姬会,000538
193,感觉好像云宝！！,000538
194,我觉得有些牵强附会了,000563
195,这件真漂亮,000550
196,空城狂拽叼霸天,000555
197,哈哈哈哈哈,000554
198,水星好漂亮,000564
199,利刃华尔兹！,000563
200,完犊子了，我出意外了,000553
201,在说化学和材料吗,000539
202,脱水！乱纪元，快，脱水！,000564
203,郑爽,000544
204,h湖南警察学院,000558
205,哈哈哈哈哈哈哈哈哈哈哈,000554
206,560,000558
207,这句我也会,000534
208,帝 国 猎 魔 战,000564
209,小院摸鱼佬,000539
210,500,000558
211,跪下磕三个头再走是吧,000540
212,是吐吐管,000549
213,哈哈哈哈哈哈,000534
214,两夫妻进去吧,000547
215,但是岚切怎么都不对劲啊，除了比较帅以外。。。,000555
216,恶鬼缠身,000563
217,土块,000543
218,致敬这些为人民献身的英雄！,000548
219,（转一下话题）啊啊啊啊啊吴刚老师,000535
220,这,000549
221,值钱,000544
222,大家都经历过 别委屈 想开点吧,000539
223,姐姐给个机会,000538
224,650+,000558
225,值钱,000544
226,up主咋知道的,000544
227,致敬,000548
228,580,000558
229,爱惜自己,000544
230,哈哈哈哈,000535
231,川大,000558
232,谢谢老师,000543
233,真实,000553
234,偷偷加量就tm离谱 老师多给分也tm离谱,000539
235,甩锅啊,000556
236,向所有警察们致敬，辛苦了！,000548
237,扯淡,000561
238,没有连读,000534
239,开。始。吟。唱,000534
240,中国海洋大学,000558
241,看来这玩意治不好啊,000541
242,这行真的是，做得好就是老板的设计，做不好就是员工背锅,000539
243,同是安徽在重庆读书，上海工作,000539
244,荣耀剑下取,000555
245,520,000558
246,求BGM,000553
247,值钱,000544
248,致敬！,000548
249,螺旋丸手里剑加千鸟,000555
250,这个口音不够.....地道吧,000534
251,要让我来说这段话的话 说第一个字时我就噗了,000552
252,值钱,000544
253,头上暴扣,000563
254,糟粕,000540
255,这个是真胡说八道,000561
256,bilibili,000543
257,年终奖我这几年算是明白了，你那得多少和不和你努力有关系，而和老板觉得你多努力有关系,000539
258,换蛋期,000562
259,致敬,000548
260,哈哈哈哈哈哈哈哈,000554
261,那同学聚会呢,000540
262,画图没出息的，来工地扎钢筋吧,000539
263,感觉肾疼,000544
264,老公,000534
265,名场面,000534
266,有的视频哪怕已经是筷子腿，弹幕上都有人刷坦克,000549
267,给！我！砸！,000563
268,致敬,000548
269,ABCde阿波斯蒂,000534
270,可怕可怕,000539
271,喵啊,000535
272,毁坏文物,000547
273,老师春节快乐,000543
274,690,000558
275,我有一个朋友,000541
276,难受(;_;),000539
277,霞：洛，是你吗？,000555
