,弹幕,vid
0,害怕,000544
1,致敬,000548
2,这种公司不去也罢,000561
3,致敬,000548
4, 这打架用的,000545
5,1,000557
6,帮你清兵,000555
7,爆丸小子,000562
8,好帅啊,000538
9,卧槽,000552
10,致敬,000548
11,首先，你要给我一个男朋友,000562
12,就离谱,000549
13,好帅,000534
14,哈哈哈哈哈哈哈,000535
15,大威天龙,000554
16,太大了,000535
17,致敬,000548
18,你以为你很好看吗 直接放游戏画面就好了 看见你的脸就想吐,000563
19,？？？,000534
20,好家伙,000544
21,西交利物浦大学,000558
22,值钱,000544
23,把摄像头拆了！,000535
24,这不是我吗,000543
25,？？？？？？？？？？,000553
26,张三竟是我自己,000543
27,这道题的本质不是正确与否，而是解决的思考路线是否表达得清晰,000561
28,？？？？？？？,000561
29,妙啊,000535
30,鉴定的问鉴定的？？？？,000547
31,我爱!,000564
32,别骂了,000535
33,天啊,000544
34,女生竟然能这么帅,000538
35,我都不知道,000543
36,我也喜欢穿汉服,000539
37,可爱,000549
38,古惑仔？？,000563
39,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,000534
40,致敬,000548
41,大伊万！,000563
42,？,000541
43,有病吧,000549
44,回首掏的你踏马放学别走,000555
45,哈哈哈哈哈哈哈哈,000552
46,塑造魔鬼身材，远离弱不禁风,000549
47,这个好，学到了，请问哪里有领导一起吃饭的？,000540
48,重庆大学重庆大学,000558
49,每个月都有那么几天,000562
50,。。。。是从性遗传啊，而且是常染色体遗传,000562
51,清华北大尽在脚下,000558
52,飒爽英姿,000538
53,可爱,000534
54,直属领导崩溃,000556
55,1,000557
56,回首掏哈哈哈哈,000555
57,凛神斩,000555
58,茶道赛高,000534
59,致敬,000548
60,这种不算违禁药物？,000549
61,你直属领导能上你这个当？,000556
62,废话 本来就是日本浪人做原型的 你们见过中国剑客长这样嘛,000555
63,集美们好哇,000562
64,大师我悟了,000535
65,哈哈哈哈,000534
66,牛逼,000563
67,真没忍住，哈哈,000552
68,啊啊啊，给个姬会,000538
69,否则会闪屏！,000553
70,张三竟是我自己,000543
71,老头小伙子。。。是你吧电次,000537
72,华阳？,000539
73,博物馆转手就融了,000545
74,抱抱你,000539
75,致敬,000548
76,我的天哪。这该怎么办啊,000544
77,我鼻炎患者，同感,000539
78,纯属扯淡,000544
79,怎么点踩啊,000561
80,鸟：你比我还能叽叽喳喳,000561
81,我的天啊,000554
82,咕噜咕噜,000534
83,抱抱,000539
84,加油,000539
85,免疫系统,000544
86,那他对我是三百六十五天都是冷淡,000562
87,末流985也是人上人了,000539
88,致敬！！,000548
89,我在抖音上关注你了，没想到你还在这也有视频,000562
90,已经很低了，30年啊，买基金早翻倍了,000546
91,我囸你先人,000564
92,BGM:talk——（khalid，disclosure),000534
93,网上赌博,000543
94,哈哈哈哈哈哈,000554
95,我家香菜呢……………………,000542
96,恩赐解脱,000555
97,2,000535
98,卧槽,000549
99,甩锅侠,000556
100,最好的是外号劲夫,000563
101,帅锅，和稀泥,000556
102,大招 杰哥不要啊,000555
103,你确定？？？,000556
104,我想当rapper,000534
105,清辉夜凝,000555
106,值钱,000544
107,什么声音一闪而过？,000555
108,燕郊,000546
109,中南财大,000558
110,禁奥义.瞬狱影杀阵,000555
111,我有个朋友啊,000541
112,     贵     族     限     定     ,000564
113,这种人不抓起来嘛,000547
114,卧槽,000563
115,rap god,000534
116,慎用动态壁纸，严重占用CPU,000553
117,炒股算吗,000543
118,厦大厦大,000558
119,罗老师冲冲冲,000542
120,600分以上,000558
121,建议直接枪毙,000547
122,怪猎玩家狂喜,000555
123,名场面啊哈哈哈,000534
124,俩都很不错,000563
125,？？？,000552
126,狭路相逢勇者胜,000558
127,md,000544
128,心疼小姐姐,000539
129,别骂了别骂了,000535
130,任务,000556
131,组队卖血,000544
132,玩呢 ,000554
133,好家伙隔壁毕导教抢红包，罗老师说抢红包犯法@毕导THU,000543
134,600,000558
135,吃饱了。。。,000561
136,!!!!,000543
137,哈哈哈哈哈哈哈哈哈哈,000554
138,ohhhhhhhh,000563
139,受教了！,000543
140,鬼上身,000563
141,卧槽,000549
142,女生不许看,000562
143,管理联考适用吗,000535
144,哈哈哈哈哈哈哈哈,000552
145,这还用说,000547
146,知道自己想要的是什么，就是转折点,000539
147,1111111今天考完了,000535
148,别骂了,000535
149,看他这个样子觉得他好有修养……,000534
150,哈哈哈哈哈哈哈,000534
151,你笑你M，真就不知礼义廉耻！,000547
152,为了赚钱不顾他人性命，这tm还是人吗？,000549
153,大专可以上天台吗,000539
154,我写不出来,000535
155,电次电次哈哈哈哈哈哈！！！,000537
156,我就说一点，据科学研究表明，大部分鸟并不住鸟窝，鸟窝知识孵蛋用,000561
