,弹幕,vid
0,我就是凑近了观察之后才害怕蜘蛛的,000418
1,对富二代没感觉,000416
2,这都有?,000405
3,我去过这里。。。,000411
4,好优秀,000406
5,红笔写名字是枪毙犯啊,000409
6,真实,000413
7,不是90度你会用勾股吗？,000403
8,帮朋友了解一下,000402
9,魂器,000409
10,没有二千年，中间有长时间断了,000407
11,ok,000403
12,余弦定理就出来了呀,000403
13,我能脱口而出四根二我就已经很欣慰了,000403
14,盐还是国有比较好,000407
15,牛人,000406
16,弔图一堆,000413
17,遇到这种题，我都是拿直尺量的,000403
18,后面的背景。。神威？,000415
19,水猴子,000411
20,没人打保护,000415
21,垄断本身就是违背价值规律的,000407
22,你不要过来啊,000418
23,真实,000416
24,我见过一个，但是个巨婴,000413
25,真实,000413
26,愤怒,000418
27,三维生物是理解不了四维的,000408
28,值得一看,000413
29,表白一下bgm,000415
30,更吓人了,000418
31,有病才私话,000407
32,赞赞赞！！,000415
33,哈哈哈哈哈 ,000413
34,清华路过，自愧不如，我硕士阶段见学姐,000406
35,富二代是指暴发户，真正的有钱人是走贵族化想世代传承,000416
36,楼上牛逼了，，，变个色以示对教主的尊重,000413
37,敬礼,000415
38,找不到,000402
39,我帮高辰看看,000402
40,说余弦定理的人，能不能去了解，这是初中题啊，谁初中学余弦定理了,000403
41,确实,000413
42,胖头陀瘦头陀,000418
43,冬天点壁炉确实暖暖呼呼,000400
44,题不咋地，就一初中题,000403
45,！广西本地人觉得挺常见是怎么回事？,000411
46,最上面那两个小眼睛好萌,000418
47,保护,000415
48,在这里的计算应该是加权平均。肯定不是以种类或品牌平均，而是考虑占比，不然就太草率了~,000407
49,小麂真的好可爱,000411
50,这相声体质，看个科普笑的我嘴都变大了,000411
51,平安,000413
52,夺笋呐,000409
53,平安,000413
54,瞬间把平板拿远,000418
55,也不是明星的婚姻短命，只是短命的婚姻才能不断拿出来炒,000413
56,他俩已经离婚了,000413
57,计组肯定要学啊,000410
58,好哈哈哈哈哈哈哈哈哈哈,000411
59,帮许鑫宇看的,000402
60,来帮我朋友看看,000402
61,有一说一，刚刚那个拉进我感觉还好啊，挺可爱的,000418
62,三维立体，谢谢，缺陷题,000403
63,真实,000413
64,皇帝的新雪糕,000401
65,那为什么还要结婚呢,000413
66,意大利炮来了,000407
67,水猴子模拟器。,000411
68,富不过三代，指的是暴发户,000416
69,狼王梦就是这样说的,000413
70,不愧是b站,000405
71,100,000403
72,冥虫,000411
73,看完这题我突然觉得余弦定理多牛逼,000403
74,旋转90度为啥一定和左边重合呢？,000403
75,65+28√2,000403
76,啊啊啊啊啊啊,000418
77,泥盆纪,000411
78,这泥盆纪级别，比恐龙都早不少,000411
79,平安,000413
80,裂开,000418
81,虽然不知道是啥，但感觉很厉害哈哈哈,000406
82,笑死我了这长得像个狒狒,000418
83,我要打十次！！！！,000402
84,哈哈哈哈哈哈,000409
85,他自豪肯定就不是花钱进的这没啥阴阳怪气的吧,000416
86,方5斜7。。。,000403
87,晾衣架问题,000405
88,确实不错,000418
89,优秀,000406
90,太损了,000409
91,太感谢姐姐啦！！！,000415
92,好困，虽然我看的很认真,000403
93,说白了就是他们更有钱,000413
94,我可算是知道这东西叫啥名了,000411
95,卧槽,000418
96,白嫖成功,000415
97,好优雅,000406
98,纸醉金迷 对他们来说就是日常娱乐 ,000416
99,所以为啥我家里没有,000416
100,手套不香吗？,000400
101,四维时空,000408
102,《梭罗》doge,000411
103,腿毛,000418
104,准备养窝黄茎蚁,000411
105,咸 蛋 如 何？（）,000407
106,这样吗，以前还在B乎看到回答说光靠考的证年入几十万呢,000404
107,保护,000415
108,大鸡局,000418
109,别放这bgm 了行吗,000406
110,也有可能又蠢又坏,000407
111,平安,000413
112,勾股定理的是什么nt啊 谁告诉你那是直角了？,000403
113,我有出息了,000407
114,初中没学余弦定理吧,000403
115,信仰无价！,000413
116,主要是时间！怎么来得及,000406
117,李卫当官 讲过私盐问题,000407
118,困了,000403
119,"小      ！,   @   ！          '         *                     ！            .    .        *'           。",000412
120,还变色？,000411
121,希望新自由主义在中国彻底破产,000407
122,保护,000415
123,就是截面嘛,000408
124,可爱wwww,000405
125,白嫖成功,000415
126,这种题，精准作图就成功了一半9,000405
127,白嫖成功,000415
128,“丑东西保护协会”会员前来报道,000411
129,谢谢，已经开始困了,000403
130,你再骂,000413
131,最后一次 真的最后一次,000402
132,反正一句有钱可以为所欲为就完事了,000413
133,笋都被你夺完了,000409
134,这个也用来人口普查，相当于人头税,000407
135,我只吃肉蛋奶,000407
